,feature_1,feature_20,feature_22,feature_34,feature_60,feature_103,feature_116,feature_122,feature_130,feature_131,feature_248,feature_342,feature_427,feature_461,feature_520
0,3079.7700000000004,12.368599999999999,-4750.75,8.6915,0.6991000000000012,0.08110000000000002,785.5426,15.76,0.0,0.8202999999999999,0.0152,2.6546999999999996,1.3155000000000001,14.755400000000002,3.2924
1,3001.36,12.4959,-5410.75,8.3006,-1.4173,-0.0346,672.3211,15.76,0.2837999999999999,0.8291,0.023730081624079094,2.0989,0.6593,12.157,5.126433904836318
2,3042.78,12.5553,-6456.75,8.7418,10.2355,-0.056299999999999996,751.7695,15.65,-0.2837999999999999,0.5438,0.0345,2.5012,1.5403,21.1169,7.4392
3,3018.64,12.4469,-5775.0,8.6829,9.8518,-0.0459,705.2765,15.729999999999999,0.04729999999999975,0.8048,0.02662079283195776,2.4329,1.6422000000000003,41.7748,5.694038587810212
4,3020.29,12.4618,-6900.5,8.5891,1.0336000000000005,0.011199999999999984,719.8049,15.9,0.4258000000000001,0.7611000000000001,0.027043286985262642,3.2653,0.8006000000000001,23.145699999999998,5.81399719949311
5,2964.69,12.549199999999999,-5546.0,9.0744,3.680900000000001,-0.005399999999999993,711.4945,15.82,1.6550000000000002,0.8136999999999999,0.02188524793967832,2.2442,0.7003999999999999,37.3638,4.738692929124753
6,2940.74,12.412399999999998,-5408.750000000001,8.9132,2.810899999999999,-0.012199999999999994,777.1425,15.76,0.0,0.8253,0.024146825891515424,2.5551000000000004,1.4412,31.317399999999996,5.195457810841764
7,3043.08,12.5004,-5095.0,8.3383,1.5035999999999994,0.06930000000000001,741.9427,15.65,2.4579999999999997,0.8346,0.02697953411416267,2.0186,1.419,23.564899999999998,5.79503160065141
8,2932.61,12.5404,-5447.75,8.659,0.649943818973165,0.013399999999999985,718.5777,15.9,-0.1891999999999997,0.8194000000000001,0.028460655297012846,3.7662999999999998,1.8268,32.3594,6.133397280684841
9,3031.78,12.5582,-4958.0,8.7512,1.5745000000000016,0.03649999999999999,826.7217,15.92,-0.14189999999999994,0.8712,0.022596148862486707,1.6033,0.9783000000000002,15.4796,4.895825106731071
10,3028.08,12.5967,-5345.25,9.534,2.9282000000000004,-0.03740000000000001,681.0371,15.95,0.5203999999999996,0.6778,0.02345252969875791,2.4674,1.3357999999999999,13.0192,5.071004616505838
11,3003.82,12.4998,-5192.5,8.5288,5.499099999999999,-0.016599999999999993,729.4385,15.94,-0.5677000000000001,0.6786,0.0217,2.3933,1.5564,27.419400000000003,4.7135
12,2990.57,12.537300000000002,-6623.75,8.1605,-2.5026999999999995,0.009900000000000003,801.3997,15.699999999999998,0.0,0.7048,0.028715673197699364,3.1730999999999994,1.5814,33.2053,6.191587055799978
13,2986.5,12.4849,-5416.0,8.8043,0.34000000000000036,-0.0323,722.202,15.96,-0.9461000000000002,0.7527,0.0153,3.2261,0.7479,30.5482,3.3066
14,3020.353574915292,12.5914,-5187.25,8.7556,4.1691,-0.0867,725.1428,15.82,-0.4258000000000001,0.6888,0.024351777094289085,3.0012999999999996,0.6600999999999999,24.0618,5.259964235652204
15,2913.4,12.5488,-5153.750000000001,8.5571,-3.7399999999999998,-0.04000000000000001,762.0218,15.750000000000002,-3.4960000000000004,0.5638,0.02871215225983616,1.547,0.8463,55.391,6.159950356403738
16,3018.8,12.488628274430347,-5334.749999999999,9.131,1.1261056170784216,0.0,735.5572,15.8,0.0,0.7865,0.02492087064966412,2.5264327276850835,0.5788,44.9213,5.3823602026130795
17,2942.41,12.6278,-5410.500000000001,8.5687,1.9481999999999993,0.005199999999999995,749.6408,15.77,0.0,0.8217,0.0167,3.8317999999999994,2.02,20.7031,3.6093
18,2848.46,12.4716,-5233.75,8.7187,8.1455,-0.026499999999999996,798.0013,16.02,-0.7568999999999998,0.7403,0.02475089378685135,1.5118,0.6477,25.4407,5.336127162810199
19,3010.26,12.4049,-5800.649870664922,8.441,4.955499999999999,0.03700000000000001,691.3175,15.59,-0.14189999999999994,0.6847,0.0354,4.030899999999999,2.0504,14.845299999999998,7.752200000000001
20,3033.29,12.6278,-6363.0,9.5642,9.1882,-0.008400000000000005,809.4099,15.83,-0.3784000000000001,0.7463000000000001,0.0202,2.903,1.5739,26.160999999999998,4.346
21,2941.23,12.58,-6257.5,8.6706,2.2854999999999994,0.01984099325132417,730.9317,15.65,1.0399999999999998,0.657,0.022865082584184168,2.722808006117184,1.5151,16.8406,4.940352740623471
22,3043.22,12.4849,-5607.25,8.7867,0.6190999999999989,-0.04419999999999999,742.3405,15.740000000000002,-0.9461000000000002,0.6893,0.0444,3.4032,0.737,28.830399999999997,9.4653
23,3021.61,12.412399999999998,-5720.25,8.8581,-3.7509000000000006,0.024399999999999988,710.5846,15.729999999999999,-3.449,0.6828437778466955,0.02533111469665027,1.5594,1.2606,21.7993,5.483506668179806
24,3048.76,12.512000000000002,-5122.5,8.8624,4.911800000000001,0.028600000000000007,782.5507,15.750000000000002,0.7096,0.8542999999999998,0.0196,2.5103,0.5418,36.519,4.1715
25,2983.0341817951494,12.476099999999999,-5434.0,8.6397,0.11999999999999943,0.0776,804.2368,15.87,-0.4258000000000001,0.7784999999999999,0.02138290467590871,2.9002999999999997,1.7251,31.398700000000005,4.625147203080841
26,2943.9,12.475300000000002,-6349.75,9.5713,1.8173000000000008,-0.0785,763.2943,15.92,0.23650000000000015,0.7286999999999999,0.0205,1.9383,2.2004,37.38878580262712,4.4127
27,2965.41,12.478307628531683,-5419.75,8.2345,2.7926999999999986,0.0195,815.9082,15.87,-0.8042000000000002,0.7003,0.025231920688843085,1.8276000000000001,0.8378,19.1756,5.454116295224995
28,3030.27,12.4608,-6154.0,9.1502,2.1109000000000004,0.022099999999999995,806.2734,15.83,-0.4730999999999999,0.7589,0.03408273575009783,4.1816,1.9544,23.6929,7.867073086938507
29,3035.89,12.58,-5341.25,8.6544,-4.410899999999999,0.0371,730.2174,15.84,-2.553,0.8014,0.025249183027147726,1.7378,0.6130999999999999,32.6596,5.446054630939748
30,2943.58,12.5698,-5474.250000000001,8.821054387024772,8.9136,-0.0483,737.8589,15.740000000000002,-0.3310999999999997,0.7681,0.03080852319500539,2.9372999999999996,1.3430999999999997,53.5488,6.612173334962784
31,3006.39,12.5218,-6305.25,8.5891,-2.0764,-0.05739999999999999,755.3514,15.93,-1.655,0.7590999999999999,0.0162,2.9180999999999995,0.4793,33.3826,3.5726
32,3007.75,12.5488,-5639.749999999999,8.287,0.5518,0.01739999999999999,782.4785,15.77,0.04729999999999975,0.6423,0.0225,2.4760000000000004,0.9287,56.318000000000005,4.885
33,2936.51,12.4059,-5977.250000000001,8.5851,-0.9363999999999996,0.033599999999999984,682.5904,15.79,-2.222,0.7822,0.03186167113586411,1.4554,0.9269,22.4105,6.865743173413518
34,3021.83,12.4349,-5466.75,8.572,5.206400000000001,0.0,744.1374,15.9,0.0,0.8536000000000001,0.018,1.6991,1.2483,18.8183,3.9393
35,3033.29,12.4998,-6279.0,9.7836,1.283600000000001,-0.06039999999999999,702.0668,15.95,-0.5203999999999996,0.7232000000000001,0.0293,2.6583224351109425,1.0257,14.2191,6.3419
36,3003.9132956086673,12.56,-5477.0,8.9132,1.0026999999999997,-0.015499999999999995,768.3565,15.76,0.0,0.8253,0.025650838672854538,2.7472999999999996,0.5418,28.108100000000004,5.544843979069395
37,2951.06,12.5967,-5371.5,9.0447,-2.6564000000000005,-0.04349999999999999,811.2656,15.740000000000002,-0.5203999999999996,0.7154,0.023198635898515438,1.0966999999999998,1.1716,18.1961,5.023994253007874
38,2994.06,12.527341616044177,-5176.249999999999,8.9191,-0.06359999999999963,0.0,827.0727,15.83,-2.93,0.8145,0.030432351049050614,3.6057999999999995,0.8526999999999999,46.5021,6.5488103468646575
39,2955.3,12.4247,-5641.250000000001,9.2405,3.9055,0.0,759.1619,15.699999999999998,0.7568999999999998,0.7859999999999999,0.0182,2.822,1.4389000000000003,29.5865,3.8763
40,2996.65,12.649,-5193.25,8.7512,2.0317999999999996,0.038900000000000004,791.9736,15.740000000000002,0.6622999999999996,0.8781,0.02453574173620113,2.1479,0.5403,20.8576,5.305960487379142
41,2988.99,12.4231,-5369.000000000001,8.9336,1.324448874395591,0.038500000000000006,735.4067,15.98,-0.04729999999999975,0.6287,0.0332,2.4996999999999994,1.2655,30.435600000000004,6.9757
42,3054.52,12.612200000000001,-5770.75,8.8909,-0.15449999999999967,0.006100000000000014,787.916,15.82,0.04729999999999975,0.8343000000000002,0.0219,2.3749,0.5996,28.4535,4.7976
43,3018.0943893273425,12.550999999999998,-5658.25,8.7635,-0.3309000000000002,-0.029000000000000005,714.6349,15.8,-1.797,0.5662,0.026810334753662,1.5814,1.3047,45.2399,5.782147982776664
44,2977.43,12.4616,-5282.75,9.1855,-5.7182,0.03770000000000002,740.1718,15.87,-0.23650000000000015,0.8117,0.03127935215353938,2.6755,1.5307999999999997,33.5223,6.756562153292735
45,3017.87,12.5018,-5935.999999999999,9.0121,3.65,0.06850000000000002,745.5714,15.97,0.0,0.7987,0.019,2.6407999999999996,0.6632,30.783900000000003,4.1212
46,3000.457626171274,12.5088,-5657.75,9.094,0.9514857434876746,-0.012399999999999993,719.0445,15.699999999999998,-0.14189999999999994,0.6925,0.0641,2.5308,2.1082,53.855,13.6335
47,3013.869935857597,12.4661,-5226.5,8.536,-5.6473,-0.0706,839.7342,15.79,0.23650000000000015,0.6755,0.0455,2.7356999999999996,0.6269,45.946,9.7529
48,3182.8699999999994,12.612200000000001,-5603.75,8.8097,1.8608999999999998,0.014399999999999994,759.6441,15.78,1.4190000000000003,0.8209999999999998,0.0219,1.2755,0.5892,14.495000000000001,4.7375
49,3037.2,12.498,-5508.5,8.58,-4.4927,0.03770000000000002,732.8971,15.84,-2.553,0.8014,0.0162,1.9594,1.5991,22.1105,3.5462
50,3024.15,12.6202,-6112.25,8.8287,1.0729198995421987,0.06870000000000001,800.7351,15.750000000000002,-0.14189999999999994,0.7085,0.0593,2.4162,1.6608,31.099,12.6951
51,3004.71,12.470599999999997,-5422.0,8.7219,1.6073000000000015,0.08519999999999997,774.0379,16.0,-0.0946000000000002,0.7975,0.02605375291977435,1.915,1.7426,25.3724,5.110405108007534
52,2894.04,12.4616,-6280.75,8.4092,0.8872999999999996,-0.08599999999999998,670.0627,15.82,0.8042000000000002,0.6518,0.03383410722344479,1.7009,0.6011,47.8395,7.251028306109855
53,2997.45,12.6012,-5425.5,9.6515,-2.7136000000000005,0.023100000000000006,743.0757,15.87,-1.277,0.7222999999999999,0.026594169166305633,2.5379,0.6632,21.568999999999996,5.742497060274912
54,2950.0,12.4743,-5781.936077587205,9.1784,5.338200000000001,0.0327,779.8,15.719999999999999,-0.04729999999999975,0.7304,0.0507,3.2521999999999998,1.2224,25.280799999999996,10.8909
55,2997.15,12.4841,-6310.25,8.5987,1.6373000000000009,-0.041100000000000005,811.2332,15.740000000000002,-0.04729999999999975,0.6887,0.0154,2.6628,0.5648,35.497,3.3605
56,3058.6,12.4618,-5490.25,9.754,2.9691000000000005,0.021099999999999987,744.2807,15.92,-0.0946000000000002,0.7435999999999999,0.0203,1.5393,0.6418,16.6688,4.4362
57,2940.26,12.4743,-5273.0,8.5855,-1.0991000000000006,0.08139999999999999,723.0805,15.62,0.14189999999999994,0.7697,0.05099999999999999,2.9541,0.5445,18.1084,10.9789
58,3053.49,12.5894,-5427.749999999999,8.7994,2.951799999999999,0.0916,732.0802,15.87,-0.9461000000000002,0.8244,0.0176,2.386,1.1766,13.4574,3.7925
59,3035.75,12.470000000000002,-6439.000000000001,8.5177,-10.37,0.004499999999999992,695.9574,15.82,-0.04729999999999975,0.6751,0.030436455459017332,2.3236,2.2773,42.3395,6.4964483369445665
60,3017.39,12.490682737128,-5250.75,8.2395,1.344499999999999,0.0,796.4259,15.76,-1.2290000000000003,0.7906000000000001,0.024373569749300626,1.9909,0.6101,20.9694,5.260921086528473
61,2978.81,12.4555,-5153.25,8.1728,1.1664000000000008,0.0022000000000000006,704.2686,15.781291816770473,-1.4708193313120332,0.7029421907857689,0.031215966108756446,1.7756,0.9198269468163726,37.7546,6.733531088167328
62,2994.22,12.5412,-5359.25,8.6544,0.18729999999999966,0.05059999999999998,770.2,15.8,-2.033,0.8826,0.02277666008680596,1.7606,1.1702,18.1433,4.909402355641884
63,3040.34,12.5222,-5575.25,8.6397,0.4835999999999996,0.037299999999999986,790.0665,15.87,-0.4258000000000001,0.7784999999999999,0.029074042307951544,1.8126,1.4616,20.4401,6.288761167496131
64,3171.5399999999995,12.499,-6029.000000000001,8.322,4.080899999999999,-0.002799999999999996,712.0192,15.79,-1.986,0.8529,0.023679510112844426,1.1728,2.2414,30.1043,5.111468038367586
65,2884.74,12.476099999999999,-5794.269292880564,9.2007,1.791977581344112,0.0,762.9077,15.96,-0.4730999999999999,0.8093000000000001,0.03118591424911407,1.9061,1.5379,25.904999999999998,6.724717703378119
66,3045.07,12.4349,-5371.25,8.3331,1.2808999999999993,-0.0016999999999999958,754.992,15.65,-0.5677000000000001,0.6697,0.0174,2.2628,1.9706,26.564899999999998,3.8307
67,3085.57,12.530200000000002,-5932.0,8.7994,0.5681999999999999,0.1089,761.0258,15.87,-0.9461000000000002,0.8244,0.0359,3.146799999999999,1.1539,10.8607,7.7636
68,2954.36,12.4896,-6383.750000000001,9.5713,8.095499999999998,-0.0459,740.0678,15.740000000000002,0.5203999999999996,0.698,0.03262454541589013,2.7760999999999996,2.0544,46.4202,6.99077536219357
69,2908.47,12.572200000000002,-5377.0,9.088,-1.9700000000000002,0.0195,707.236,15.82,1.6550000000000002,0.8136999999999999,0.024131029673935128,1.2915,0.7382,22.133399999999998,5.21580120789549
70,3031.9,12.4743,-5393.250000000001,8.8249,-8.2255,-0.033600000000000005,768.9496,15.794538056284699,-0.19677339311051592,0.7412611390317357,0.027427076100387797,2.0766,1.3796,35.7201,5.887828762009863
71,3084.23,12.5488,-5692.5,8.6544,-0.75,-0.035699999999999996,773.5931,15.750000000000002,-3.025,0.562,0.0181,2.5434,1.2366,43.5382,3.8743
72,2914.04,12.464700000000002,-5326.5,8.6472,0.16269999999999968,-0.0437,673.5806,15.78,1.4190000000000003,0.8209999999999998,0.0233,1.7493,1.5257,22.222099999999998,5.0895
73,2993.48,12.475899999999998,-6453.75,8.929128995214814,-1.9555000000000005,-0.041,704.7627,15.8,-0.23650000000000015,0.7527,0.031158373820535528,3.1815,0.4832,20.3639,6.685424890838572
74,2990.46,12.424500000000002,-5175.5,8.7538,-1.3018,0.04529999999999999,753.7796,15.56,-1.088,0.592,0.025469068987592366,3.1853,1.4317,8.6169,5.497841088157863
75,3064.81,12.5094,-5336.0,9.0425,-0.01910000000000042,-0.014899999999999998,758.1576,15.92,-0.0946000000000002,0.7435999999999999,0.0411,2.7577999999999996,0.5758,31.245299999999997,9.0472
76,3019.44,12.4363,-5305.25,9.1526,-2.032700000000001,0.0684,771.077,15.81,-1.2290000000000003,0.7189,0.02634224501085838,2.518,1.5604,42.9683,5.705452514058566
77,3058.91,12.5106,-5548.250000000001,8.8546,3.098200000000001,-0.0654,732.2913,15.84,-2.647,0.8348999999999999,0.0435,2.2029,0.5481,15.239799999999999,9.3272
78,2963.26,12.5184,-5426.000000000001,8.2963,-2.9609000000000005,0.018000000000000002,779.7144,15.63,-0.8042000000000002,0.6534,0.024757900158674198,3.4059999999999997,1.7736,41.0931,5.349894257097541
79,3010.75,12.5145,-5329.25,8.8519,3.5436000000000014,-0.0681,722.1561,15.76,-2.033,0.8121000000000002,0.0,2.2344,0.6244,36.1226,0.0
80,2939.6,12.530200000000002,-6447.25,8.5779,1.5126999999999995,0.10670000000000003,720.4036,15.96,0.04729999999999975,0.8162,0.02898411792426818,3.8356,1.8291,19.107,6.2429721678461325
81,2965.52,12.499,-5545.75,8.8132,1.1699999999999986,0.058899999999999994,762.103,15.86,-0.4730999999999999,0.8318,0.02414276604416571,1.7536,0.5965,14.786899999999997,5.2218955642038924
