,feature_248,feature_469,feature_130,feature_206,feature_60,feature_34,feature_461
0,0.0152,0.0,0.0,9.22,0.6990999999999996,8.6915,14.755400000000002
1,0.023012731933847837,0.0,0.2837999999999999,7.31,-1.4173000000000002,8.3006,12.157
2,0.0345,50.6084,-0.2837999999999999,8.8,10.235499999999998,8.7418,21.1169
3,0.03128673124255048,63.440099999999994,0.04729999999999975,7.77,9.851799999999997,8.6829,41.7748
4,0.027418736120937776,432.4538,0.4258000000000001,11.06,1.0335999999999994,8.5891,23.145699999999998
5,0.0238735544597068,300.1976,1.6550000000000002,6.26,3.6809000000000003,9.0744,37.3638
6,0.023674944550798792,160.8021,0.0,8.8,2.810900000000001,8.9132,31.317399999999996
7,0.028767625637774043,273.3374,2.4579999999999997,5.24,1.5036000000000005,8.3383,23.564899999999998
8,0.03155197775528634,21.3645,-0.1891999999999997,13.3,3.4737361412520014,8.659,32.3594
9,0.02635004930399035,272.8975375751368,-0.14189999999999994,5.1,1.5745,8.7512,15.4796
10,0.03010305856887725,234.2751,0.5203999999999996,6.990000000000001,2.9281999999999995,9.534,13.0192
11,0.0217,75.6489,-0.5677000000000001,7.32,5.499100000000002,8.5288,27.419400000000003
12,0.029932289013191987,528.6233,0.0,9.69,-2.5027,8.1605,33.2053
13,0.0153,0.0,-0.9461000000000002,10.32,0.3400000000000003,8.8043,30.5482
14,0.02972067309281096,306.3018,-0.4258000000000001,10.11,4.169100000000002,8.7556,24.0618
15,0.028643778176492267,148.1283,-3.4960000000000004,4.12,-3.7400000000000015,8.5571,55.391
16,0.0250913213611562,101.5594424824039,0.0,8.83213465020683,4.424383573308376,9.131,44.9213
17,0.0167,684.2277,0.0,13.53,1.948199999999999,8.5687,20.7031
18,0.024249359753250734,217.05360000000002,-0.7568999999999998,4.95,8.1455,8.7187,25.4407
19,0.0354,75.2706,-0.14189999999999994,14.740000000000002,4.955499999999999,8.441,14.845299999999998
20,0.0202,83.4768,-0.3784000000000001,9.02,9.1882,9.5642,26.160999999999998
21,0.024639431750608506,722.3947,1.0399999999999998,14.91,2.2855000000000008,8.6706,16.8406
22,0.0444,0.0,-0.9461000000000002,11.18,0.6191000000000008,8.7867,28.830399999999997
23,0.025690154450223067,220.47990000000001,-3.449,4.95,-3.7508999999999992,8.8581,21.7993
24,0.0196,129.6872,0.7096,7.039999999999999,4.9118,8.8624,36.519
25,0.027719034726443045,0.0,-0.4258000000000001,8.33,0.11999999999999918,8.6397,31.398700000000005
26,0.0205,423.1616,0.23650000000000015,5.14,1.8173000000000001,9.5713,36.11736650967846
27,0.021325506550255665,138.5742,-0.8042000000000002,6.01,2.792699999999998,8.2345,19.1756
28,0.040513043224459276,162.4892,-0.4730999999999999,13.41,2.110899999999999,9.1502,23.6929
29,0.022668923579291407,184.7692,-2.553,5.5,-4.410900000000001,8.6544,32.6596
30,0.033380299206515765,141.1321,-0.3310999999999997,10.22,8.9136,8.833690982208353,53.5488
31,0.0162,344.8336,-1.655,9.35,-2.0763999999999996,8.5891,33.3826
32,0.0225,0.0,0.04729999999999975,8.84,0.5518000000000003,8.287,56.318000000000005
33,0.03182447524897422,744.3689,-2.222,4.38,-0.9363999999999992,8.5851,22.4105
34,0.018,110.24970000000002,0.0,5.7,5.2063999999999995,8.572,18.8183
35,0.0293,426.1331,-0.5203999999999996,8.813535665136554,1.2835999999999994,9.7836,14.2191
36,0.027103730036870947,638.2593,0.0,10.4,1.0027000000000004,8.9132,28.108100000000004
37,0.025799795962641148,306.4339,-0.5203999999999996,3.4899999999999998,-2.6564,9.0447,18.1961
38,0.030805087354995722,0.0,-2.93,15.35,-0.06360000000000048,8.9191,46.5021
39,0.0182,81.4246,0.7568999999999998,8.66,3.9054999999999995,9.2405,29.5865
40,0.024148965839637628,766.3087,0.6622999999999996,6.369999999999999,2.031800000000001,8.7512,20.8576
41,0.0332,37.4986,-0.04729999999999975,8.26,17.387299999999996,8.9336,30.435600000000004
42,0.0219,0.0,0.04729999999999975,6.33,-0.15449999999999908,8.8909,28.4535
43,0.03021175278430606,0.0,-1.797,4.78,-0.3309000000000009,8.7635,45.2399
44,0.03783425186433828,107.90140000000001,-0.23650000000000015,9.82,-5.718200000000001,9.1855,33.5223
45,0.019,125.2055,0.0,9.02,3.649999999999999,9.0121,30.783900000000003
46,0.0641,30.8473,-0.14189999999999994,7.739999999999999,5.726001346795251,9.094,53.855
47,0.0455,233.91820000000004,0.23650000000000015,9.04,-5.647300000000002,8.536,45.946
48,0.0219,221.61873136091413,1.4190000000000003,3.85,1.8608999999999993,8.8097,14.495000000000001
49,0.0162,150.4654,-2.553,6.78,-4.4927,8.58,22.1105
50,0.05929999999999999,42.8736,-0.14189999999999994,7.230000000000001,17.399999999999995,8.8287,31.099
51,0.02608404213635531,517.6471,-0.0946000000000002,7.03,1.6073000000000006,8.7219,25.3724
52,0.04017226093513838,494.7746,0.8042000000000002,5.71,0.8872999999999995,8.4092,47.8395
53,0.026583846219697886,272.6968,-1.277,9.09,-2.7136,9.6515,21.568999999999996
54,0.0507,133.7534,-0.04729999999999975,9.26,5.3382000000000005,9.1784,25.280799999999996
55,0.015400000000000002,648.0289,-0.04729999999999975,8.83,1.6372999999999993,8.5987,35.497
56,0.0203,178.169,-0.0946000000000002,5.07,2.9690999999999983,9.754,16.6688
57,0.051,280.2316,0.14189999999999994,8.97,-1.0990999999999995,8.5855,18.1084
58,0.0176,218.1706,-0.9461000000000002,7.150000000000001,2.9517999999999995,8.7994,13.4574
59,0.04116905274035635,82.5458,-0.04729999999999975,6.910000000000001,-10.37,8.5177,42.3395
60,0.02779334576277986,0.0,-1.2290000000000003,5.94,1.3444999999999991,8.2395,20.9694
61,0.033756902232544836,698.7529,-1.1079536514567256,5.33,1.1664,8.1728,37.7546
62,0.02058860628243735,0.0,-2.033,5.2,0.1872999999999997,8.6544,18.1433
63,0.03160089371680297,0.0,-0.4258000000000001,5.95,0.4835999999999996,8.6397,20.4401
64,0.023667388043850532,454.5556,-1.986,4.87,4.0809,8.322,30.1043
65,0.03158733298015975,18.1585,-0.4730999999999999,6.279999999999999,18.3936,9.2007,25.904999999999998
66,0.0174,462.1718,-0.5677000000000001,6.47,1.2809000000000006,8.3331,26.564899999999998
67,0.0359,0.0,-0.9461000000000002,11.19,0.5682000000000006,8.7994,10.8607
68,0.0916,66.9512,0.5203999999999996,10.23,8.095500000000001,9.5713,46.4202
69,0.028130624749948856,285.2792,1.6550000000000002,4.15,-1.9700000000000006,9.088,22.133399999999998
70,0.034251882662685466,71.2423,-0.1412162455576115,7.579999999999999,-8.2255,8.8249,35.7201
71,0.0181,758.6667,-3.025,8.49,-0.7499999999999998,8.6544,43.5382
72,0.0233,0.0,1.4190000000000003,4.89,0.16270000000000023,8.6472,22.222099999999998
73,0.03339717722543162,520.0832,-0.23650000000000015,10.52,-1.9555,8.884473103732347,20.3639
74,0.028911847986493766,208.75672573106175,-1.088,8.42,-1.3018,8.7538,8.6169
75,0.0411,0.0,-0.0946000000000002,9.75,-0.01910000000000096,9.0425,31.245299999999997
76,0.029827362486664642,517.5313,-1.2290000000000003,7.01,-2.032700000000001,9.1526,42.9683
77,0.0435,248.5329,-2.647,7.050000000000001,3.098199999999999,8.8546,15.239799999999999
78,0.027111303451297496,296.5305,-0.8042000000000002,10.81,-2.960900000000001,8.2963,41.0931
79,0.0,275.1411,-2.033,6.56,3.5435999999999983,8.8519,36.1226
80,0.028268259072371557,255.16829999999996,0.04729999999999975,12.38,1.5127,8.5779,19.107
81,0.02440890999166011,522.2222,-0.4730999999999999,6.39,1.1699999999999988,8.8132,14.786899999999997
82,0.03493626608627487,498.4175,-3.779,7.99,-0.8045000000000009,8.9979,25.1543
83,0.0168,212.0401,0.04729999999999975,9.9,2.9900000000000015,9.754,28.116
84,0.0427,28.490199999999998,0.3310999999999997,10.31,8.031881511871577,8.6667,27.961299999999998
85,0.023579254518510787,627.1429,-3.5429999999999997,5.88,0.6999999999999998,8.1161,31.0537
86,0.0334,97.7677,-0.04729999999999975,13.970000000000002,10.9955,8.6013,27.265499999999996
87,0.029408207980056767,197.4359,-0.14189999999999994,6.4,1.7372999999999994,9.7324,57.4597
88,0.0149,42.3154,0.0,10.01,1.7031923516900884,9.0121,36.4153
89,0.02872990463673735,224.75585000113145,0.5203999999999996,8.32,0.9573000000000007,8.8356,33.7616
90,0.03386638161441809,139.1762,-0.14189999999999994,9.54,-3.3554999999999997,8.9607,18.5401
91,0.02609214244485103,208.1805870878247,-2.08,8.16,-0.6326999999999994,8.8078,33.5782
92,0.02265912278898577,208.3214,0.2837999999999999,4.13,5.069099999999998,8.7782,28.2506
93,0.031200000000000002,50.12890000000001,-0.7096,15.56,11.2909,8.7994,14.2373
94,0.0,277.2981,-1.56,3.84,-2.6109000000000013,8.5571,38.1751
95,0.0147,0.0,-1.655,8.67,-0.3736,8.9635,9.9594
96,0.02415478467098749,768.1564,-0.14189999999999994,4.95,-1.1391,8.6427,32.6244
97,0.028488765023251886,170.9421,-0.8515,6.33,-4.990000000000001,8.89543892340397,17.566
98,0.027910587175516737,0.0,-1.088,6.32,-0.9090999999999991,8.6472,24.7655
99,0.0338,290.6907,0.0,8.59,1.8163999999999998,8.2638,25.6097
100,0.0394,0.0,0.23650000000000015,8.98,0.12269999999999984,9.5713,48.6567
101,0.0264,651.7672,-0.5203999999999996,7.210000000000001,0.8745,8.5251,13.3724
102,0.02851015067698218,295.625,-3.4960000000000004,9.49,-1.0182000000000004,8.7779,21.897799999999997
103,0.03367005629953283,0.0,-0.2837999999999999,9.79,0.3036000000000008,8.8513,44.6147
104,0.028721013105057404,214.0514,-0.6149999999999999,12.38,2.0508999999999995,8.6556,40.5582
105,0.03794737912176025,21.4542,0.0,12.74,6.883267228954501,9.0998,41.8041
106,0.024621905340632765,132.6463,0.14189999999999994,12.08,4.146399999999998,8.5889,14.7718
107,0.027744361757888993,0.0,0.9461000000000002,12.8,0.32450000000000023,8.8973,35.9083
108,0.0284,53.959799999999994,-0.23650000000000015,3.8599999999999994,6.152699999999999,8.6915,20.4625
109,0.0446,257.1358,0.0,13.31,-1.8472999999999988,8.7879,17.4387
110,0.03019278013567695,0.0,0.04729999999999975,10.41,-1.6435999999999988,8.2823,16.3298
111,0.026052282611910907,326.7801,-2.175,6.12,2.298199999999999,8.6799,17.0104
112,0.058,25.1189,-0.3784000000000001,5.27,2.2596441087845,9.1638,28.6509
113,0.027310267414474006,169.7758,-0.6149999999999999,7.53,3.810900000000001,8.9605,23.5536
114,0.027387986182312394,156.2315,0.14189999999999994,7.3,-6.740000000000001,9.7137,29.254699999999996
115,0.023407995760516356,564.1475,-0.0946000000000002,12.5,2.2618000000000014,9.7571,25.2926
116,0.0362,600.6613,0.23650000000000015,6.76,1.9244999999999999,8.5459,32.1755
117,0.025208687439408198,0.0,-3.591,8.97,-0.4409000000000005,8.3663,50.5707
118,0.04029281980304208,32.8258,0.04729999999999975,9.77,4.997367271009714,8.7947,28.572599999999998
119,0.027025473910449044,708.4114,-0.14189999999999994,9.46,2.4208999999999987,9.0145,27.1007
120,0.013799999999999998,679.0123,-0.6623,8.71381044329698,-0.8099999999999994,8.6439,20.4275
121,0.0126,219.3711770336227,-2.647,5.6030036597515815,0.7221152081209744,8.2981,14.3206
122,0.04063673749181702,34.7392,-0.6149999999999999,7.33,0.9086283204931641,9.043,30.632700000000003
123,0.0289,0.0,0.04729999999999975,3.19,-0.7154999999999999,8.6799,10.4895
124,0.03302646160416662,118.04639999999999,0.23650000000000015,7.54,4.150899999999999,9.0622,30.238300000000002
125,0.017,130.8203,-3.732,8.13,3.9673000000000016,9.0811,15.9349
126,0.0148,129.3151,-1.608,7.339999999999999,-3.649999999999999,8.3663,52.76969999999999
127,0.0152,195.9249,0.7568999999999998,11.23,-1.9855000000000007,8.7932,35.9372
128,0.02233667268838268,367.7835,-0.9461000000000002,7.199999999999999,-3.88,8.3675,22.441
129,0.0177,114.39310000000002,0.2837999999999999,11.8,5.8045,8.7932,19.7246
130,0.0097,244.0707149785517,-2.647,9.57,-0.9944999999999993,8.287,22.3774
131,0.02278469056607747,91.1306,-0.4258000000000001,6.33,-4.6636,8.681880092476579,28.9328
