,feature_1,feature_20,feature_22,feature_32,feature_34,feature_60,feature_103,feature_116,feature_122,feature_130,feature_131,feature_206,feature_248,feature_427,feature_520
0,3042.78,12.5553,-6456.75,4.6781,8.7418,10.2355,-0.056299999999999996,751.7695,15.65,-0.2837999999999999,0.5438,8.8,0.0345,1.5403,7.4392
1,3020.29,12.4618,-6900.5,4.6303,8.5891,1.0336000000000003,0.011199999999999984,719.8049,15.9,0.4258000000000001,0.7611000000000001,11.06,0.02704536674392762,0.8006000000000001,5.814434581009502
2,2964.69,12.549199999999999,-5546.0,3.3016000000000005,9.0744,3.6808999999999994,-0.005399999999999993,711.4945,15.82,1.6550000000000002,0.8136999999999999,6.26,0.021884468648951223,0.7003999999999999,4.738518213909901
3,3043.08,12.5004,-5095.0,3.4786,8.3383,1.5036000000000005,0.06930000000000001,741.9427,15.65,2.4579999999999997,0.8346,5.24,0.026978159237522184,1.419,5.79479517704413
4,3028.08,12.5967,-5345.25,3.3061,9.534,2.9281999999999995,-0.03740000000000001,681.0371,15.95,0.5203999999999996,0.6778,6.990000000000001,0.023452233958866756,1.3357999999999999,5.070944366572476
5,2990.57,12.537300000000002,-6623.75,4.7082,8.1605,-2.502700000000001,0.009900000000000003,801.3997,15.699999999999998,0.0,0.7048,9.69,0.028713331804018995,1.5814,6.191224526569957
6,2986.5,12.4849,-5416.0,3.4266,8.8043,0.3400000000000002,-0.0323,722.202,15.96,-0.9461000000000002,0.7527,10.32,0.0153,0.7479,3.3066
7,2913.4,12.5488,-5153.750000000001,3.4468,8.5571,-3.7399999999999998,-0.04000000000000001,762.0218,15.750000000000002,-3.4960000000000004,0.5638,4.12,0.02870509675146905,0.8463,6.158454720189241
8,3018.8,12.481338899628014,-5334.749999999999,3.4113,9.131,1.47543388406032,0.0,735.5572,15.8,0.0,0.7865,9.4354242153553,0.026448755436143213,0.5788,5.7083518069022325
9,3010.26,12.4049,-5911.041295234808,4.6249,8.441,4.9555,0.03700000000000001,691.3175,15.59,-0.14189999999999994,0.6847,14.740000000000002,0.0354,2.0504,7.752200000000001
