,feature_248,feature_469,feature_60,feature_34,feature_461
0,0.023436764742837915,0.0,-1.4173000000000004,8.3006,12.157
1,0.021328502318782923,300.1976,3.680900000000002,9.0744,37.3638
2,0.026994264544031768,313.958118760809,1.5744999999999991,8.7512,15.4796
3,0.028584091056061637,148.1283,-3.74,8.5571,55.391
4,0.02840007682394186,99.86527831106066,4.084003649058743,9.131,44.9213
5,0.0354,75.2706,4.955499999999999,8.441,14.845299999999998
6,0.02501382905638104,722.3947,2.2854999999999985,8.6706,16.8406
7,0.03030767050142359,220.4799,-3.7508999999999997,8.8581,21.7993
8,0.0196,129.6872,4.9117999999999995,8.8624,36.519
9,0.024708328997261917,0.0,0.12,8.6397,31.398700000000005
10,0.022640588734235148,138.5742,2.7927000000000017,8.2345,19.1756
11,0.038555107044947474,162.4892,2.1109,9.1502,23.6929
12,0.022791440410882536,184.7692,-4.4109,8.6544,32.6596
13,0.04273808773846865,141.1321,8.913599999999999,8.817053221373675,53.5488
14,0.0225,0.0,0.5517999999999996,8.287,56.318000000000005
15,0.030359498757065246,744.3689,-0.9364000000000007,8.5851,22.4105
16,0.018,110.2497,5.2064,8.572,18.8183
17,0.0293,426.1331,1.2835999999999992,9.7836,14.2191
18,0.021001419162000295,766.3087,2.0317999999999996,8.7512,20.8576
19,0.0332,37.4986,17.387300000000003,8.9336,30.435600000000004
20,0.0219,0.0,-0.15449999999999908,8.8909,28.4535
21,0.0455,233.91819999999998,-5.6473,8.536,45.946
22,0.0162,150.4654,-4.492699999999999,8.58,22.1105
23,0.0593,42.8736,17.4,8.8287,31.099
24,0.02611484500724469,517.6471,1.6073000000000006,8.7219,25.3724
25,0.0154,648.0289,1.6373000000000006,8.5987,35.497
26,0.0176,218.17060000000004,2.9517999999999995,8.7994,13.4574
27,0.03945636277154958,82.5458,-10.37,8.5177,42.3395
28,0.025450474520268225,0.0,1.3444999999999991,8.2395,20.9694
29,0.0345047902898759,698.7529,1.1664000000000008,8.1728,37.7546
30,0.021062116292724302,0.0,0.18730000000000055,8.6544,18.1433
31,0.031601741878350735,0.0,0.48359999999999925,8.6397,20.4401
32,0.0359,0.0,0.5682000000000004,8.7994,10.8607
33,0.03421832024622672,71.2423,-8.2255,8.8249,35.7201
34,0.0181,758.6667,-0.75,8.6544,43.5382
35,0.0233,0.0,0.16269999999999946,8.6472,22.222099999999998
36,0.02952721556574047,222.8566160120162,-1.3017999999999996,8.7538,8.6169
37,0.0411,0.0,-0.019100000000000183,9.0425,31.245299999999997
38,0.03380695759367952,296.5305,-2.9608999999999996,8.2963,41.0931
39,0.0,275.1411,3.543599999999999,8.8519,36.1226
40,0.0168,212.0401,2.99,9.754,28.116
41,0.023733828277150964,627.1429,0.7,8.1161,31.0537
