,feature_1,feature_20,feature_32,feature_34,feature_60,feature_92,feature_103,feature_104,feature_122,feature_130,feature_131,feature_154,feature_206,feature_248,feature_478
0,3079.7700000000004,12.368599999999999,3.3618,8.6915,0.6990999999999994,-0.1835,0.08110000000000002,-0.0095,15.76,0.0,0.8202999999999999,0.0127,9.22,0.0152,6.0266
1,3001.36,12.4959,3.3499999999999996,8.3006,-1.4172999999999998,0.016700000000000027,-0.0346,-0.0163,15.76,0.2837999999999999,0.8291,0.0065,7.31,0.02372931402664012,4.8218
2,3042.78,12.5553,4.6781,8.7418,10.235500000000002,-0.03160000000000001,-0.056299999999999996,-0.0108,15.65,-0.2837999999999999,0.5438,0.014800000000000002,8.8,0.0345,6.158899999999999
3,3018.64,12.4469,3.4767,8.6829,9.851799999999999,0.010499999999999982,-0.0459,-0.0037999999999999996,15.729999999999999,0.04729999999999975,0.8048,0.0159,7.77,0.026512617815409978,5.0612
4,3020.29,12.4618,4.6303,8.5891,1.0336000000000014,-0.028700000000000014,0.011199999999999984,-0.0119,15.9,0.4258000000000001,0.7611000000000001,0.007799999999999999,11.06,0.027243349041760293,7.4828
5,2964.69,12.549199999999999,3.3016000000000005,9.0744,3.6809000000000016,0.03519999999999999,-0.005399999999999993,-0.0115,15.82,1.6550000000000002,0.8136999999999999,0.006899999999999999,6.26,0.02444764250974243,4.181300000000001
6,2940.74,12.412399999999998,3.3186,8.9132,2.8109000000000006,-0.023099999999999992,-0.012199999999999994,-0.0093,15.76,0.0,0.8253,0.014,8.8,0.02414550845436139,5.9339
7,3043.08,12.5004,3.4786,8.3383,1.5036,-0.1509,0.06930000000000001,-0.0136,15.65,2.4579999999999997,0.8346,0.013699999999999999,5.24,0.02697866821353567,3.5466000000000006
8,2932.61,12.5404,3.5986,8.659,0.2945264731045439,0.0553,0.013399999999999985,-0.0026,15.9,-0.1891999999999997,0.8194000000000001,0.0177,13.3,0.02845619637674821,9.1221
9,3031.78,12.5582,3.2114,8.7512,1.574500000000001,-0.038300000000000015,0.03649999999999999,-0.0102,15.92,-0.14189999999999994,0.8712,0.0095,5.1,0.022613303547297514,3.3971
10,3028.08,12.5967,3.3061,9.534,2.928200000000001,0.019299999999999987,-0.03740000000000001,-0.0086,15.95,0.5203999999999996,0.6778,0.013,6.990000000000001,0.023459677453406522,4.7353
11,3003.82,12.4998,3.3488,8.5288,5.499099999999999,-0.030100000000000005,-0.016599999999999993,-0.0105,15.94,-0.5677000000000001,0.6786,0.014999999999999998,7.32,0.0217,5.268599999999999
12,2990.57,12.537300000000002,4.7082,8.1605,-2.5026999999999995,-0.1331,0.009900000000000003,-0.0094,15.699999999999998,0.0,0.7048,0.0153,9.69,0.02829573279268702,6.8676
13,2986.5,12.4849,3.4266,8.8043,0.3399999999999998,-0.02720000000000001,-0.0323,-0.013,15.96,-0.9461000000000002,0.7527,0.0073,10.32,0.0153,7.0359
14,3020.3565761602867,12.5914,3.3088,8.7556,4.169099999999999,0.04250000000000002,-0.0867,-0.0121,15.82,-0.4258000000000001,0.6888,0.0065,10.11,0.024354274512289453,6.8146
15,2913.4,12.5488,3.4468,8.5571,-3.7399999999999993,0.03299999999999998,-0.04000000000000001,-0.0098,15.750000000000002,-3.4960000000000004,0.5638,0.0082,4.12,0.02868580850895122,2.7876000000000003
16,3018.8,12.474372278810383,3.4113,9.131,1.8562287201410397,0.0,0.0,-0.0108,15.8,0.0,0.7865,0.005699999999999999,8.745030622614669,0.027648964671376675,5.886810419178699
17,2942.41,12.6278,3.4393,8.5687,1.9482000000000008,0.01599999999999999,0.005199999999999995,-0.0072,15.77,0.0,0.8217,0.0194,13.53,0.0167,9.1675
18,2848.46,12.4716,3.5288,8.7187,8.1455,0.06359999999999999,-0.026499999999999996,-0.0114,16.02,-0.7568999999999998,0.7403,0.006299999999999999,4.95,0.02443560546759709,3.4324
19,3010.26,12.4049,4.6249,8.441,4.955500000000001,-0.08229999999999998,0.03700000000000001,-0.0097,15.59,-0.14189999999999994,0.6847,0.0196,14.740000000000002,0.0354,9.9444
20,3033.29,12.6278,4.6573,9.5642,9.188199999999998,0.015599999999999994,-0.008400000000000005,-0.0086,15.83,-0.3784000000000001,0.7463000000000001,0.0153,9.02,0.0202,5.9269
21,2941.23,12.58,3.4872,8.6706,2.285499999999999,-0.1071,0.019863573477985605,-0.006199999999999999,15.65,1.0399999999999998,0.657,0.0146,14.91,0.022868650135406864,10.1458
22,3043.22,12.4849,3.3864000000000005,8.7867,0.6191000000000001,0.09989999999999999,-0.04419999999999999,-0.008,15.740000000000002,-0.9461000000000002,0.6893,0.007199999999999999,11.18,0.0444,7.557099999999999
23,3021.61,12.412399999999998,3.3751,8.8581,-3.750900000000001,0.10239999999999999,0.024399999999999988,-0.0086,15.729999999999999,-3.449,0.6828812099144967,0.0123,4.95,0.025332899702463066,3.369
24,3048.76,12.512000000000002,3.3848,8.8624,4.9118,0.011799999999999988,0.028600000000000007,-0.0114,15.750000000000002,0.7096,0.8542999999999998,0.0053,7.039999999999999,0.0196,4.8707
25,2982.984843395346,12.476099999999999,3.4193999999999996,8.6397,0.12000000000000034,-0.1293,0.0776,-0.0092,15.87,-0.4258000000000001,0.7784999999999999,0.0167,8.33,0.021382950688692223,5.817
26,2943.9,12.475300000000002,4.6544,9.5713,1.8173000000000006,0.025700000000000004,-0.0785,-0.016,15.92,0.23650000000000015,0.7286999999999999,0.0211,5.14,0.0205,3.4949
27,2965.41,12.478292939938704,3.4107,8.2345,2.7927000000000013,0.004999999999999999,0.0195,-0.0091,15.87,-0.8042000000000002,0.7003,0.0082,6.01,0.025231054197008943,3.9522
28,3030.27,12.4608,3.4926999999999997,9.1502,2.1109000000000013,0.13969999999999996,0.022099999999999995,-0.004200000000000001,15.83,-0.4730999999999999,0.7589,0.0189,13.41,0.03407479426225977,8.8016
29,3035.89,12.58,3.403,8.6544,-4.410900000000001,-0.028000000000000004,0.0371,-0.0101,15.84,-2.553,0.8014,0.005999999999999999,5.5,0.025260928071024567,3.706
30,2943.58,12.5698,3.4474,8.794884676770009,8.913599999999999,0.1834,-0.0483,-0.0039,15.740000000000002,-0.3310999999999997,0.7681,0.013099999999999999,10.22,0.03079724612234129,7.1799
31,3006.39,12.5218,4.6542,8.5891,-2.0763999999999996,-0.010900000000000005,-0.05739999999999999,-0.0141,15.93,-1.655,0.7590999999999999,0.0047,9.35,0.0162,6.11
32,3007.75,12.5488,3.5029,8.287,0.5517999999999996,-0.0036000000000000064,0.01739999999999999,-0.0123,15.77,0.04729999999999975,0.6423,0.0091,8.84,0.0225,6.0246
33,2936.51,12.4059,3.4444,8.5851,-0.9363999999999997,-0.0288,0.033599999999999984,-0.0158,15.79,-2.222,0.7822,0.009,4.38,0.027590721320323166,2.9235
