,feature_469,feature_130,feature_60,feature_34,feature_461
0,0.0,0.0,0.6990999999999993,8.6915,14.7554
1,0.0,0.2837999999999999,-1.417299999999999,8.3006,12.157
2,50.6084,-0.2837999999999999,10.2355,8.7418,21.1169
3,63.4401,0.04729999999999975,9.851799999999999,8.6829,41.7748
4,432.4538,0.4258000000000001,1.0336000000000007,8.5891,23.145700000000005
5,300.1976,1.6550000000000002,3.6809000000000007,9.0744,37.3638
6,160.8021,0.0,2.8108999999999984,8.9132,31.3174
7,273.3374,2.4579999999999997,1.5036000000000005,8.3383,23.5649
8,21.3645,-0.1891999999999997,23.8245,8.659,32.3594
9,311.2736492390697,-0.14189999999999994,1.5745000000000005,8.7512,15.479599999999998
10,234.27509999999998,0.5203999999999996,2.9282000000000017,9.534,13.0192
11,75.6489,-0.5677000000000001,5.499100000000002,8.5288,27.419400000000003
12,528.6233,0.0,-2.502699999999999,8.1605,33.2053
13,0.0,-0.9461000000000002,0.3400000000000007,8.8043,30.5482
14,306.3018,-0.4258000000000001,4.169100000000001,8.7556,24.0618
15,148.1283,-3.4960000000000004,-3.7399999999999998,8.5571,55.391000000000005
16,110.36707423080944,0.0,2.1111875173643644,9.131,44.9213
17,684.2277,0.0,1.9482000000000008,8.5687,20.7031
18,217.05360000000002,-0.7568999999999998,8.1455,8.7187,25.440700000000003
19,75.2706,-0.14189999999999994,4.9555,8.441,14.8453
20,83.4768,-0.3784000000000001,9.188200000000004,9.5642,26.161
21,722.3947,1.0399999999999998,2.2855000000000008,8.6706,16.8406
22,0.0,-0.9461000000000002,0.6190999999999992,8.7867,28.830400000000004
23,220.4799,-3.449,-3.7509000000000006,8.8581,21.7993
24,129.6872,0.7096,4.9117999999999995,8.8624,36.519
25,0.0,-0.4258000000000001,0.11999999999999877,8.6397,31.3987
26,423.16159999999996,0.23650000000000015,1.817299999999999,9.5713,38.04385891074549
27,138.5742,-0.8042000000000002,2.792699999999998,8.2345,19.1756
28,162.4892,-0.4730999999999999,2.110899999999999,9.1502,23.692900000000005
29,184.7692,-2.553,-4.410899999999999,8.6544,32.6596
30,141.1321,-0.3310999999999997,8.9136,8.84657853276736,53.5488
31,344.8336,-1.655,-2.0763999999999996,8.5891,33.3826
32,0.0,0.04729999999999975,0.5518000000000002,8.287,56.318000000000005
33,744.3689,-2.222,-0.9364000000000011,8.5851,22.4105
34,110.24969999999999,0.0,5.206399999999998,8.572,18.8183
35,426.13310000000007,-0.5203999999999996,1.2836000000000012,9.7836,14.2191
36,638.2593,0.0,1.0026999999999995,8.9132,28.1081
37,306.4339,-0.5203999999999996,-2.6564,9.0447,18.1961
38,0.0,-2.93,-0.0636000000000003,8.9191,46.5021
39,81.4246,0.7568999999999998,3.9055000000000017,9.2405,29.5865
40,766.3087,0.6622999999999996,2.031799999999999,8.7512,20.8576
41,37.4986,-0.04729999999999975,17.3873,8.9336,30.4356
42,0.0,0.04729999999999975,-0.15450000000000086,8.8909,28.453500000000002
43,0.0,-1.797,-0.3309000000000006,8.7635,45.2399
44,107.9014,-0.23650000000000015,-5.7181999999999995,9.1855,33.5223
45,125.20549999999999,0.0,3.6499999999999995,9.0121,30.7839
46,30.8473,-0.14189999999999994,11.670386608083005,9.094,53.85499999999999
47,233.9182,0.23650000000000015,-5.647300000000001,8.536,45.946
48,808.2071,1.4190000000000003,1.8608999999999987,8.8097,14.495
49,150.4654,-2.553,-4.492700000000002,8.58,22.110500000000002
50,42.8736,-0.14189999999999994,17.400000000000002,8.8287,31.098999999999997
51,517.6471,-0.0946000000000002,1.6073,8.7219,25.3724
52,494.7746000000001,0.8042000000000002,0.8872999999999998,8.4092,47.8395
53,272.6968,-1.277,-2.713600000000001,9.6515,21.569
54,133.7534,-0.04729999999999975,5.338200000000002,9.1784,25.280800000000003
55,648.0289,-0.04729999999999975,1.6373000000000009,8.5987,35.497
56,178.169,-0.0946000000000002,2.969099999999998,9.754,16.6688
57,280.2316,0.14189999999999994,-1.0990999999999993,8.5855,18.1084
58,218.17059999999998,-0.9461000000000002,2.951799999999998,8.7994,13.4574
59,82.5458,-0.04729999999999975,-10.37,8.5177,42.3395
60,0.0,-1.2290000000000003,1.3445000000000007,8.2395,20.9694
61,698.7529,-1.2764909128510675,1.1664000000000008,8.1728,37.7546
62,0.0,-2.033,0.18730000000000027,8.6544,18.1433
63,0.0,-0.4258000000000001,0.483600000000001,8.6397,20.4401
