,feature_1,feature_17,feature_20,feature_22,feature_34,feature_60,feature_65,feature_82,feature_91,feature_92,feature_104,feature_116,feature_118,feature_122,feature_125,feature_130,feature_131,feature_134,feature_206,feature_288,feature_300,feature_337,feature_342,feature_417,feature_421,feature_424,feature_427,feature_461,feature_478,feature_489,feature_520
0,3079.77,9.859,12.3686,-4750.75,8.6915,0.6990999999999995,19.3009,-0.016100000000000007,9131.0599,-0.1835,-0.009499999999999998,785.5426,59.26619999999999,15.76,15.82,0.0,0.8203000000000003,1001.2553,9.22,0.091,0.05740000000000001,10.0329,2.6547,3.439,1.8087,81.7554,1.3155,14.755400000000002,6.0266,472.0497,3.2924
1,3018.64,10.5954,12.4469,-5775.0,8.6829,9.851799999999999,30.1482,-0.0159,8363.73,0.010499999999999999,-0.003800000000000001,705.2765000000002,58.283100000000005,15.73,15.77,0.04729999999999975,0.8047999999999998,1001.4222,7.77,0.1869,0.0728,8.0615,2.4329,3.671,2.8063,88.6322,1.6422,41.7748,5.0612,498.5871,46.81789999637793
2,3043.08,9.8134,12.5004,-5095.0,8.3383,1.503599999999999,18.4964,-0.025499999999999995,8493.8199,-0.1509,-0.013599999999999998,741.9427,58.282,15.650000000000002,15.61,2.4579999999999997,0.8345999999999999,992.8867,5.24,0.163,0.0085,7.5607,2.0186,3.2594999999999996,1.9699,50.3276,1.419,23.5649,3.5466,309.8039,4.21354
3,3028.08,9.4578,12.5967,-5345.25,9.534,2.9282000000000012,17.0718,-0.07160404781624563,8078.23,0.019300000000000015,-0.0086,681.0371,55.90109999999999,15.95,16.01,0.5203999999999996,0.6778,1009.9953,6.99,0.2194,0.0428,8.5805,2.4674,3.234,1.4902,38.694900000000004,1.3358,13.0192,4.7353,39.4165,8.0945
4,2990.57,9.407,12.5373,-6623.75,8.1605,-2.5027000000000013,22.5027,-0.012599999999999995,8808.85,-0.1331,-0.0094,801.3997,56.3776,15.7,15.71,0.0,0.7048,993.8988,9.69,0.1273,0.021599999999999998,10.1164,3.1731,3.2298,2.5142,58.39549999999999,1.5814,33.2053,6.8675999999999995,718.0915,6.12058
5,3219.75,9.5974,12.5914,-5187.25,8.7556,4.1690999999999985,15.8309,-0.0168,8508.81,0.0425,-0.0121,725.1428,59.6793,15.82,15.79,-0.4258000000000001,0.6888,1006.0044,10.110000000000001,0.0812,0.0444,10.0258,3.0013,2.3278000000000003,0.8173,49.4844,0.6601,24.0618,6.8146,675.4098,7.261219999999999
6,2913.4,9.6284,12.5488,-5153.75,8.5571,-3.7399999999999993,23.74,-0.0341,9303.0001,0.032999999999999995,-0.0098,762.0217999999999,56.778400000000005,15.75,15.71,-3.4960000000000004,0.5638,1013.7167,4.12,0.12189999999999998,0.017099999999999997,10.0281,1.547,3.8732,1.653,80.66799999999999,0.8463,55.391000000000005,2.7876,204.5421,6.886740000000001
7,3018.8,10.3504,12.27669424820973,-5334.75,9.131,2.2763599999999995,17.72364,-0.066,9207.0201,0.0,-0.0108,735.5572,59.0958,15.8,15.84,0.0,0.7865000000000001,997.3981,9.146872796774007,0.0711,0.0341,9.1425,2.686288463324579,3.0259,0.9921000000000001,85.2863,0.5788,44.92130000000001,6.2418069412106085,97.1212,15.52222
8,3033.29,10.0634,12.6278,-6363.000000000001,9.5642,9.188200000000002,30.8118,-0.009199999999999996,8981.2399,0.015599999999999973,-0.0086,809.4099,59.8003,15.83,15.919999999999998,-0.3784000000000001,0.7463,1003.5358000000001,9.02,0.44190388499406486,0.030699999999999998,8.4756,2.903,5.1493,2.7521,54.5945,1.5739,26.161,5.9269,848.0874,4.346
9,2941.23,9.6635,12.58,-6257.5,8.6706,2.285499999999999,17.7145,-0.021299999999999993,8586.1801,-0.1071,-0.0062,730.9317,59.542699999999996,15.650000000000002,15.66,1.0399999999999998,0.657,991.5424,14.910000000000002,0.11790000000000002,0.028100000000000003,13.5441,4.8332,3.5302999999999995,2.126,46.8068,1.5151000000000001,16.8406,10.1458,420.6573,4.3534
