,feature_1,feature_17,feature_20,feature_22,feature_34,feature_60,feature_65,feature_92,feature_103,feature_104,feature_116,feature_122,feature_130,feature_131,feature_154,feature_184,feature_206,feature_288,feature_299,feature_300,feature_337,feature_349,feature_424,feature_461,feature_520
0,3079.77,9.859,12.3686,-4750.75,8.6915,0.6990999999999996,19.3009,-0.1835,0.08109999999999999,-0.0095,785.5425999999999,15.76,0.0,0.8203,0.012699999999999998,36.714999999999996,9.22,0.091,0.059500000000000004,0.05739999999999999,10.0329,0.0237,81.7554,14.755399999999998,3.2924
1,3001.36,10.671,12.4959,-5410.75,8.3006,-1.4173,21.4173,0.01669999999999999,-0.03459999999999999,-0.0163,672.3211,15.76,0.2837999999999999,0.8290999999999998,0.0065,21.754,7.31,0.0899,0.0662,0.0477,13.2427,0.0272,71.9194,12.157,7.390881659676073
2,3042.78,9.8446,12.5553,-6456.75,8.7418,10.235500000000004,9.7645,-0.0316,-0.05630000000000002,-0.010799999999999999,751.7695,15.65,-0.2837999999999999,0.5438,0.014799999999999999,36.459,8.8,0.0722,0.0519,0.0335,11.0695,0.0163,58.04249999999999,21.1169,7.4392
3,3018.64,10.5954,12.4469,-5775.0,8.6829,9.851799999999999,30.148199999999996,0.010499999999999982,-0.04590000000000001,-0.0038,705.2765,15.73,0.04729999999999975,0.8048,0.0159,32.134,7.77,0.18690000000000004,0.0635,0.0728,8.0615,0.03,88.6322,41.7748,46.510114746533546
4,3020.29,9.4946,12.4618,-6900.499999999999,8.5891,1.0336000000000012,18.9664,-0.0287,0.01120000000000001,-0.0119,719.8049000000001,15.9,0.4258000000000001,0.7611,0.0078,33.182,11.06,0.11879999999999999,0.0505,0.0374,10.0529,0.0243,70.62809999999998,23.1457,3.793454178565599
5,2964.69,9.7899,12.5492,-5546.0,9.0744,3.6808999999999967,16.3191,0.03519999999999998,-0.005399999999999998,-0.0115,711.4945,15.819999999999999,1.6550000000000002,0.8136999999999999,0.006900000000000001,15.675,6.26,0.239,0.0242,0.056900000000000006,7.9101,0.020500000000000004,57.2251,37.3638,4.270313699554626
6,2940.74,9.9299,12.4124,-5408.75,8.9132,2.8108999999999993,17.1891,-0.023099999999999996,-0.012199999999999996,-0.0093,777.1425,15.76,0.0,0.8253,0.014,25.873,8.8,0.1101,0.0655,0.0337,9.565,0.0245,70.13779999999998,31.317400000000003,6.559563760041081
7,3043.08,9.8134,12.5004,-5095.0,8.3383,1.5036000000000012,18.4964,-0.1509,0.0693,-0.0136,741.9427,15.65,2.4579999999999997,0.8345999999999999,0.0137,25.269,5.24,0.163,0.0867,0.0085,7.5607,0.0174,50.3276,23.564900000000005,4.765560918104225
8,2932.61,9.3144,12.5404,-5447.75,8.659,23.8245,16.1755,0.055299999999999974,0.013399999999999997,-0.002599999999999999,718.5776999999999,15.9,-0.1891999999999997,0.8193999999999999,0.0177,22.912,13.300000000000002,0.1479,0.07999999999999999,0.058300000000000005,8.9855,0.0105,50.6425,32.3594,36.9067
9,3031.78,10.2769,12.5582,-4958.0,8.7512,1.5744999999999998,18.4255,-0.03830000000000001,0.03650000000000001,-0.0102,826.7217,15.92,-0.14189999999999994,0.8712,0.0095,28.839999999999993,5.1,0.0616,0.0449,0.0961,11.8301,0.01931772202336609,91.1204,15.4796,6.372773596798989
10,3028.08,9.4578,12.5967,-5345.25,9.534,2.9281999999999986,17.0718,0.01929999999999999,-0.03739999999999999,-0.0086,681.0371,15.95,0.5203999999999996,0.6778,0.013,22.517,6.99,0.21940000000000004,0.10989999999999998,0.0428,8.5805,0.0339,38.6949,13.0192,8.33169985763787
11,3003.82,10.832,12.4998,-5192.5,8.5288,5.499099999999999,14.5009,-0.030100000000000002,-0.016600000000000007,-0.0105,729.4385,15.94,-0.5677000000000001,0.6786,0.015,37.588999999999984,7.32,0.1281,0.11409999999999998,0.0703,11.093999999999998,0.0172,62.39629999999999,27.419400000000003,4.7135
12,2990.57,9.407,12.5373,-6623.75,8.1605,-2.502699999999999,22.5027,-0.1331,0.009899999999999999,-0.009400000000000002,801.3997,15.7,0.0,0.7048,0.0153,17.065,9.69,0.1273,0.0266,0.0216,10.1164,0.0198,58.3955,33.2053,4.66841347455653
