,feature_60,feature_478,feature_421,feature_125,feature_349,feature_442,feature_332
0,9.8518,5.0612,2.8063,15.77,0.03,0.7158,0.09849999999999999
1,1.0336000000000007,7.4828,1.0932,15.95,0.0243,1.1255,0.08169999999999998
2,3.6808999999999985,4.181300000000001,0.7021,15.75,0.0205,0.4782,0.0318
3,2.8108999999999993,5.9339,2.6353999999999997,15.7,0.0245,0.656,0.0752
4,2.9282000000000017,4.7353,1.4902,16.01,0.0339,0.565,0.0824
5,-2.5026999999999995,6.8676,2.5141999999999998,15.709999999999999,0.0198,0.9174999999999999,0.0368
6,-3.7399999999999998,2.7876000000000003,1.653,15.709999999999999,0.0236,0.7032,0.0892
7,4.9555,9.9444,3.0235,15.54,0.0184,0.9383,0.0622
8,9.188200000000002,5.9269,2.7521,15.92,0.014,0.5593,0.0968
9,-3.7509,3.369,1.6263999999999998,15.709999999999999,0.0209,0.6373,0.1043
10,4.911800000000001,4.8707,0.9130999999999999,15.73,0.0154,0.7655,0.08499999999999999
11,0.1199999999999996,5.817,2.3232,15.84,0.0241,0.9964999999999999,0.0883
12,-2.076399999999999,6.11,0.5995,15.95,0.0278,1.1255,0.0652
13,-0.936400000000001,2.9235,1.4106,15.73,0.017,0.442,0.08389999999999999
14,-2.656399999999999,2.3646,1.5853,15.74,0.0256,0.7534,0.0824
15,2.0317999999999983,4.358200000000001,0.758,15.77,0.0227,0.5317,0.1065
16,-0.1545,4.319,0.8953999999999999,15.73,0.0241,0.6815,0.0381
17,-0.3308999999999994,3.2036,1.686,15.8,0.0169,0.7053,0.0699
18,1.8609000000000004,2.582,0.6982,15.75,0.0197,0.9136,0.08319999999999998
19,-4.492699999999999,4.579500000000001,1.8650000000000002,15.75,0.0141,0.684,0.0381
20,0.8872999999999996,3.9097,2.2843,15.879999999999999,0.024556168756341545,0.9251,0.10029999999999999
21,-2.7136000000000013,6.014999999999999,0.7504,15.78,0.0211,0.5669,0.030600000000000002
22,2.969099999999998,3.4708,0.7677,15.96,0.0141,0.577,0.08169999999999998
23,-1.0991,6.1979,0.5105,15.63,0.0154,0.9588,0.0658
24,2.9517999999999995,4.885700000000001,1.9332,15.879999999999999,0.0194,0.8435,0.0813
25,1.3445,3.9991,0.7364,15.73,0.0208,1.0216,0.1044
26,0.18729999999999988,3.4793000000000003,1.5628,15.8,0.0248,0.6641,0.0686
27,0.4836000000000005,3.9691,2.2048,15.84,0.0185,0.9964999999999999,0.09139999999999998
28,4.0809000000000015,3.2357,3.4596,15.73,0.0208,0.7506,0.1061
29,0.5681999999999992,7.684,1.8930999999999998,15.879999999999999,0.0183,0.8435,0.0813
30,-1.9699999999999995,2.8027,0.7325,15.75,0.0337,0.481,0.0863
31,-0.7499999999999996,5.8268,1.7461,15.709999999999999,0.025,0.6641,0.08749999999999998
32,0.16270000000000104,3.2661999999999995,2.0227,15.75,0.0215,0.7611,0.034
33,-1.9554999999999991,7.154799999999999,2.6144,15.87,0.0201,0.7477,0.0241
34,-1.3018000000000007,5.6613999999999995,2.0111,15.51,0.0281,0.8470999999999999,0.0337
35,-0.019099999999999406,6.4234,0.6356,15.96,0.0149,0.6335,0.0599
36,-2.960900000000001,7.3252,2.6641999999999997,15.57,0.013400000000000002,0.8136,0.0311
37,3.5436000000000005,4.3696,0.6798,15.7,0.019900000000000004,0.6927,0.0347
38,1.1700000000000002,4.533,0.8233000000000001,15.879999999999999,0.023400000000000004,0.8146,0.08709999999999998
39,-0.8044999999999999,5.2201,0.9967,15.74,0.015199999999999998,0.7258,0.1092
40,2.989999999999998,6.867399999999999,2.1239,15.87,0.020413747799236277,0.577,0.10119999999999998
41,0.6999999999999997,3.952,1.0328,15.65,0.0175,0.8594999999999999,0.0858
42,1.3793583503679339,6.6127,1.558,15.98,0.0323,0.8716,0.09109999999999999
43,-3.3555000000000006,6.5896,2.2185,15.87,0.024822998358603292,0.7392,0.07819999999999999
44,-0.6326999999999994,5.515,1.1295,15.709999999999999,0.0169,1.0143,0.1087
45,5.069099999999999,2.7352,2.2274,16.07,0.0193,0.745,0.1058
46,-2.6109,2.5503,0.728,15.89,0.0151,0.7032,0.0841
47,-0.3736000000000008,5.7983,0.985,15.95,0.0127,0.7643,0.08479999999999999
48,-1.1390999999999998,3.3645000000000005,1.2846298184993012,15.94,0.0204,0.9078999999999999,0.061900000000000004
49,-0.9091000000000006,4.2125,2.1252,15.51,0.0176,0.7611,0.11110000000000002
50,1.816399999999998,5.801,1.9196,15.66,0.0226,0.9726000000000001,0.0685
51,0.12269999999999905,6.0602,1.8766,15.85,0.0262,0.7928,0.0998
52,-1.0181999999999998,6.2631,0.6018,15.75,0.0142,0.46599999999999997,0.0858
53,5.960494636110567,8.4149,0.5819,15.77,0.0352,1.0551,0.0529
54,-1.8473000000000006,8.9647,2.3235999999999994,15.83,0.0249,0.8556,0.0946
55,-1.6436000000000006,7.076,1.4712,15.72,0.0202,0.8133,0.10709999999999999
56,2.298200000000002,4.252,0.9955,15.709999999999999,0.0171,0.593,0.0861
57,3.7541345477015513,3.626,0.6129,15.74,0.0395,0.6641,0.07849999999999999
58,3.8109,5.1132,1.2073,15.84,0.0146,0.9273999999999999,0.05740102728350237
59,-0.440899999999999,6.1962,1.4757,15.7,0.0175,0.5779,0.1187
60,-0.8099999999999993,6.09720408608392,2.7056999999999998,15.74,0.0294,1.0135,0.09359999999999999
61,-0.7154999999999991,2.1779,2.1812999999999994,15.73,0.0245,0.593,0.0939
62,4.150899999999999,5.0601,1.1449,15.85,0.0285,0.8342999999999999,0.084
63,-3.8799999999999994,4.8058,2.9509,15.73,0.0122,0.6268,0.0315
64,-0.9944999999999993,6.5778,2.1511999999999993,15.82,0.0284,1.0541,0.1065
65,-4.663600000000001,4.3419,2.7453999999999996,15.8,0.0224,0.7477,0.08569999999999998
66,2.3318000000000016,5.6591,1.4371,15.87,0.02129022379358347,0.9174999999999999,0.10509999999999999
67,-0.5690999999999996,3.3826,0.8435,15.73,0.0156,0.811,0.0939
68,-0.5828481730472451,6.0188,1.8808000000000002,15.75,0.03620000000000001,0.7574,0.0968
69,-1.057299999999999,3.3903,1.4503420388378327,15.97,0.024,0.7643,0.0775
70,2.813600000000001,5.8022,1.9253,15.73,0.0164,0.7139,0.08969999999999999
71,-3.7245000000000004,5.115600000000001,2.6715,15.73,0.0307,0.9174999999999999,0.0368
72,-5.68,8.4634,2.3414,15.85,0.0245,0.573,0.030100000000000002
73,-0.11450000000000013,5.2041,1.02,15.85,0.0229,0.573,0.0323
74,-3.7673,5.8656,1.9112999999999998,15.74,0.0293,0.6787,0.0304
75,-3.6854999999999993,5.7486,1.3434,15.96,0.0291,0.9588,0.0852
76,-2.5036,5.4421,0.7179,15.73,0.0128,1.0186,0.0373
77,1.5881999999999998,2.8513,2.6077999999999997,15.82,0.0169,0.7584,0.0734
78,0.15180000000000055,3.0125,1.0383,15.92,0.0239,0.7928,0.10029999999999999
79,8.063599999999997,6.2537,2.4535999999999993,15.72,0.0244,0.7524,0.0964
80,3.265499999999999,7.2471,2.3014,15.61,0.0145,0.577,0.0865
81,-6.640900000000001,2.9266000000000005,0.8620000000000001,15.7,0.0186,1.1623,0.0811
82,-3.7045000000000003,6.9715,2.2266999999999997,15.7,0.0264,0.8615999999999999,0.10169999999999998
83,-2.6299999999999994,4.9807,1.8963,15.91,0.0221,0.5377,0.08189999999999999
84,-2.7282,2.8666000000000005,1.0244,15.7,0.014300000000000002,0.7677,0.0939
