,feature_60,feature_478,feature_133,feature_148,feature_349,feature_66,feature_442,feature_332,feature_563,feature_124
0,0.6990999999999997,6.026599999999999,2.3766,0.0173,0.0237,23.2216,0.9639,0.07909999999999999,267.07,15.83
1,-1.4172999999999996,4.8218,2.3805,0.014,0.027199999999999995,27.2716,0.8427,0.10709999999999999,250.08400000000003,15.75
2,10.2355,6.1589,2.3244,0.0189,0.0163,14.7061,0.9192999999999999,0.0852,264.272,15.69
3,9.851799999999999,5.0612,2.3725,0.0267,0.03,36.0791,0.7158,0.09849999999999999,263.32359999999994,15.81
4,1.0336000000000005,7.4828,2.3401,0.0106,0.024299999999999995,24.3057,1.1255,0.08169999999999998,254.2456,15.94
5,3.6809,4.1813,2.2797,0.0069,0.0205,19.1189,0.4782,0.0318,264.272,15.86
6,2.810899999999999,5.9339,2.2864,0.0251,0.0245,22.206400000000002,0.656,0.0752,264.272,15.79
7,1.5035999999999998,3.5466,2.3080999999999996,0.0189,0.0174,25.3099,0.9319999999999999,0.08630000000000002,264.272,15.69
8,23.8245,9.1221,2.2592,0.0221,0.0105,24.2829,1.2771,0.0243,267.064,15.94
9,1.5744999999999987,3.3971,2.2877,0.0132,0.0223,21.0974,0.5317,0.0975,264.272,15.91
10,2.9281999999999986,4.7353,2.212,0.0144,0.0339,23.905,0.565,0.0824,272.796,15.98
11,5.4991,5.2686,2.2773,0.021400000000000002,0.0172,17.5983,0.9361,0.0807,265.306,15.97
12,-2.502699999999999,6.8676,2.2959,0.0241,0.0198,32.7483,0.9174999999999999,0.0368,270.44,15.73
13,0.3399999999999998,7.0359,2.3322999999999996,0.0092,0.011599999999999997,22.3647,0.7316,0.0929,251.616,15.98
14,4.1691,6.8146,2.2673999999999994,0.008,0.0225,22.3694,0.8531999999999998,0.0311,256.842,15.84
15,-3.7400000000000007,2.7876,2.2564,0.0159,0.0236,29.142899999999997,0.7032,0.0892,258.924,15.81
16,2.4583600000000048,8.5398,2.2784,0.0096,0.0148,29.388460000000002,0.7139,0.0909,249.918,15.89
17,1.9481999999999995,9.1675,2.3735000000000004,0.0262,0.0381,45.3921,0.8222,0.09400000000000001,261.168,15.8
18,8.1455,3.4324,2.1911,0.0055,0.0253,15.0471,0.6144,0.1011,264.272,16.1
19,4.955500000000001,9.9444,2.3499,0.028600000000000004,0.0184,22.165900000000004,0.9383,0.0622,269.366,15.61
20,9.1882,5.9269,2.2928,0.0262,0.014,37.258,0.5593,0.0968,261.7944,15.91
21,2.2855000000000003,10.1458,2.3146,0.0203,0.0162,21.7095,0.5836,0.0954,264.272,15.7
22,0.6190999999999988,7.5571,2.3386,0.0102,0.0229,23.1287,0.78,0.0929,251.02999999999997,15.81
23,-3.7509,3.369,2.272,0.0157,0.0209,30.759299999999996,0.6373,0.1043,264.272,15.75
24,4.911799999999999,4.8707,2.2802,0.0088,0.015399999999999999,19.2834,0.7655,0.08500000000000002,264.272,15.8
25,0.11999999999999862,5.817,2.3121999999999994,0.0223,0.024099999999999996,27.2876,0.9964999999999999,0.0883,263.02,15.87
26,1.8172999999999986,3.4949,2.2728,0.0257,0.044500000000000005,24.3905,0.7928,0.0848,265.908,15.99
27,2.7927,3.9522,2.2474,0.0112,0.0245,21.2465,0.7233,0.0911,253.314,15.92
28,2.1109000000000004,8.8016,2.3216,0.0246,0.0177,26.2754,0.6667,0.0778,261.28159999999997,15.89
29,-4.410900000000001,3.706,2.4241,0.008,0.0199,29.808999999999997,0.6641,0.0842,264.272,15.88
30,8.913599999999997,7.1799,2.3684,0.0189,0.0373,41.2374,0.7584,0.0224,260.674,15.77
31,-2.0764000000000014,6.11,2.2937,0.0059,0.0278,30.491399999999995,1.1255,0.0652,256.5172,15.98
32,0.5518000000000004,6.0246,2.2757,0.0163,0.027300000000000005,22.9635,1.0541,0.0875,264.272,15.86
33,-0.9364000000000008,2.9235,2.2658,0.0137,0.017,26.2691,0.442,0.0839,277.55,15.77
34,5.206400000000002,4.0558,2.3817,0.0232,0.0207,21.792599999999997,0.9237999999999998,0.0871,264.272,15.85
35,1.2835999999999987,12.675699999999999,2.2771,0.0189,0.0319,23.815700000000003,0.6987,0.0775,264.47,16.01
36,1.0026999999999995,7.144299999999999,2.2864,0.0189,0.0221,26.413199999999996,0.656,0.0812,264.272,15.79
37,-2.6563999999999988,2.3646,2.2434,0.015300000000000001,0.0256,30.323299999999993,0.7534,0.0824,272.572,15.78
38,-0.06359999999999971,10.0705,2.2569,0.0134,0.0253,26.448,0.8858999999999999,0.0699,256.014,15.84
39,3.9055000000000013,6.1617,2.3712,0.0211,0.0164,45.7731,0.6901,0.0224,263.176,15.75
40,2.031800000000001,4.3582,2.3187,0.0074,0.0227,21.6831,0.5317,0.1065,253.17,15.8
41,17.387300000000003,5.7628,2.2887,0.019399999999999997,0.0461,27.4102,1.0644,0.0247,265.49,15.99
42,-0.15450000000000016,4.319,2.4151,0.0087,0.024099999999999996,26.8979,0.6815,0.0381,250.206,15.84
43,-0.33090000000000047,3.2036,2.2616,0.0163,0.0169,27.3211,0.7053,0.0699,264.272,15.86
44,-5.7181999999999995,6.748000000000001,2.3672,0.019,0.014400000000000001,31.4501,0.5632,0.0969,264.272,15.87
45,3.6499999999999986,6.0536,2.3375,0.008,0.0247,23.5578,0.8716,0.0833,250.292,15.99
46,25.5127,5.1949,2.3756,0.0287,0.0151,22.1353,0.7613,0.0778,261.542,15.72
47,-5.6473,6.4204,2.3099000000000003,0.0092,0.0252,32.7577,1.1525,0.025399999999999995,249.548,15.84
48,1.8608999999999996,2.582,2.2825999999999995,0.0068,0.0197,22.7275,0.9136,0.0832,264.272,15.79
49,-4.492699999999999,4.5795,2.4241,0.018,0.0141,33.272,0.684,0.0381,264.272,15.88
50,17.4,5.184800000000001,2.3275,0.0277,0.0256,30.106199999999994,0.9251,0.0964,262.938,15.8
51,1.607300000000001,4.6249,2.3257,0.016,0.023199999999999995,25.9809,0.7663,0.0623,259.9796,16.01
52,0.887300000000001,3.9097,2.3132,0.0219,0.05210000000000001,24.7257,0.9251,0.10029999999999999,256.0144,15.91
53,-2.7136000000000005,6.015,2.2752,0.0073,0.0211,30.7182,0.5669,0.0306,257.404,15.89
54,5.338200000000002,6.0748,2.3497,0.0062,0.0162,45.4012,0.7898,0.0779,264.136,15.77
55,1.6373000000000006,6.026,2.3259,0.0103,0.0236,26.6305,0.8807,0.08129999999999998,250.0,15.75
56,2.9691000000000005,3.4708000000000006,2.3063,0.007499999999999999,0.0141,22.5569,0.577,0.08169999999999998,250.698,15.96
57,-1.0990999999999989,6.1979,2.4213999999999998,0.005,0.015399999999999999,26.063,0.9588,0.0658,248.774,15.62
58,2.9518000000000004,4.885700000000001,2.3573,0.0185,0.0194,22.1675,0.8435,0.08129999999999998,259.54519999999997,15.87
59,-10.37,4.4544,2.295,0.0057,0.0505,39.7257,0.8384,0.0823,263.9716,15.88
