,feature_1,feature_17,feature_20,feature_22,feature_34,feature_60,feature_66,feature_92,feature_103,feature_116,feature_122,feature_130,feature_131,feature_153,feature_154,feature_206,feature_248,feature_300,feature_337,feature_385,feature_424,feature_456,feature_461,feature_511,feature_582
0,3079.77,9.859,12.3686,-4750.75,8.6915,0.6990999999999986,23.2216,-0.1835,0.08109999999999999,785.5426,15.76,0.0,0.8203,0.2848,0.012699999999999998,9.22,0.015199999999999998,0.05739999999999999,10.0329,1.1153600000000001,81.7554,4.9135,14.755400000000002,84.9279,68.7444
1,3001.36,10.671,12.4959,-5410.75,8.3006,-1.4173000000000004,27.2716,0.016699999999999996,-0.0346,672.3211,15.76,0.2837999999999999,0.8291,0.308,0.0065,7.3100000000000005,0.03414,0.0477,13.2427,1.12918,71.91940000000001,2.9723999999999995,12.157,25.2308,44.5901
2,3042.78,9.8446,12.5553,-6456.75,8.7418,10.235500000000002,14.706100000000001,-0.031599999999999996,-0.0563,751.7695,15.65,-0.2837999999999999,0.5438,0.21320000000000003,0.014799999999999999,8.8,0.0345,0.0335,11.0695,0.8952600000000001,58.0425,4.964,21.1169,46.2963,81.03254
3,3018.64,10.5954,12.4469,-5775.0,8.6829,9.851799999999999,36.0791,0.010500000000000018,-0.04590000000000001,705.2765,15.73,0.04729999999999975,0.8048000000000001,0.6531,0.0159,7.7700000000000005,0.21510965485016342,0.0728,8.0615,1.3188199999999999,88.6322,4.4921,41.77479999999999,114.28570000000002,49.749
4,3020.29,9.4946,12.4618,-6900.500000000002,8.5891,1.033600000000001,24.3057,-0.028699999999999996,0.011200000000000002,719.8049,15.9,0.4258000000000001,0.7611,0.3602,0.0078,11.06,0.017400000000000002,0.0374,10.0529,0.9522999999999998,70.6281,4.5447000000000015,23.1457,36.2869,124.58525387670089
5,2964.69,9.7899,12.5492,-5546.0,9.0744,3.680900000000001,19.118900000000004,0.03519999999999999,-0.0053999999999999986,711.4945,15.82,1.6550000000000002,0.8137000000000001,0.8524,0.0069,6.26,0.01968,0.056900000000000006,7.9101,1.1103800000000001,57.2251,2.1367,37.36379999999999,32.9718,78.09549999999999
6,2940.74,9.9299,12.4124,-5408.75,8.9132,2.8108999999999997,22.2064,-0.02309999999999999,-0.012199999999999992,777.1425,15.76,0.0,0.8253,0.368,0.014,8.8,0.03056,0.0337,9.565,0.8692,70.1378,3.601,31.3174,58.9023,53.97060000000001
7,3043.08,9.8134,12.5004,-5095.0,8.3383,1.5036000000000012,25.3099,-0.1509,0.0693,741.9427,15.65,2.4579999999999997,0.8346,0.5468,0.0137,5.24,0.021980000000000003,0.0085,7.5607,1.09158,50.3276,3.4455,23.5649,51.3291,50.40936
8,2932.61,9.3144,12.5404,-5447.75,8.659,23.8245,24.2829,0.05530000000000001,0.013400000000000006,718.5777,15.9,-0.1891999999999997,0.8194,0.4909,0.0177,13.3,0.1729,0.0583,8.9855,1.08272,50.6425,3.1182,32.3594,132.90721458684297,82.8602
9,3031.78,10.2769,12.5582,-4958.0,8.7512,1.5744999999999993,21.0974,-0.0383,0.036500000000000005,826.7217000000002,15.92,-0.14189999999999994,0.8712000000000001,0.1965,0.0095,5.1,0.029400000000000003,0.0961,11.8301,1.5632,91.1204,3.9777,15.4796,46.022,117.0945
10,3028.08,9.4578,12.5967,-5345.25,9.534,2.9281999999999995,23.905,0.01929999999999998,-0.03740000000000001,681.0371,15.95,0.5203999999999996,0.6778,0.7795,0.013,6.990000000000001,0.03646,0.0428,8.5805,1.4387,38.6949,3.0707,13.0192,52.0231,54.057460000000006
11,3003.82,10.832,12.4998,-5192.5,8.5288,5.4991,17.5983,-0.030100000000000012,-0.0166,729.4385,15.94,-0.5677000000000001,0.6786,0.4309,0.015,7.320000000000001,0.0217,0.0703,11.094,0.9194999999999999,62.396300000000004,5.131700000000001,27.4194,29.4537,86.07437999999999
12,2990.57,9.407,12.5373,-6623.749999999999,8.1605,-2.5026999999999995,32.7483,-0.1331,0.009900000000000016,801.3996999999999,15.699999999999998,0.0,0.7048,0.3554,0.015299999999999998,9.69,0.021459999999999996,0.0216,10.1164,1.3803,58.3955,2.2906,33.2053,132.90721458684297,44.0961
