,feature_60,feature_478,feature_421,feature_248,feature_125,feature_349,feature_476,feature_442
0,0.6991000000000007,6.0266,1.8087,0.0152,15.82,0.0237,4.5173,0.9639
1,-1.4172999999999987,4.8218,1.4549,0.02365684804262825,15.73,0.0272,4.2949,0.8427
2,10.2355,6.1589,1.988,0.0345,15.69,0.0163,4.489,0.9192999999999999
3,9.851799999999999,5.0612,2.8063,0.029710119592833793,15.77,0.03,4.8503,0.7158
4,1.033599999999999,7.4828,1.0932,0.028905613778584353,15.95,0.0243,4.9923,1.1255
5,3.6809,4.1813,0.7021,0.019238280108207693,15.75,0.0205,2.4905,0.4782
6,2.8108999999999984,5.9339,2.6353999999999997,0.029844037845617,15.7,0.0245,3.7727,0.656
7,1.5035999999999998,3.5466,1.9699,0.021821256017249466,15.61,0.0174,4.1869,0.9319999999999999
8,1.7065159864925312,9.1221,2.2942999999999993,0.03420615897142254,15.95,0.0105,3.1842,1.2771
9,1.5745000000000005,3.3971,1.3589,0.04463133409883498,15.87,0.02020201825801781,3.9222999999999995,0.5317
10,2.9281999999999995,4.7353,1.4902,0.04194506345693122,16.01,0.0339,4.3873,0.565
11,5.499099999999998,5.268599999999999,2.2458,0.0217,15.99,0.0172,4.951699999999999,0.9361
12,-2.5026999999999986,6.8675999999999995,2.5141999999999998,0.02729863289640217,15.709999999999999,0.0198,3.0789,0.9174999999999999
13,0.3400000000000006,7.0359,0.9559000000000001,0.0153,15.95,0.011600000000000001,3.8263,0.7316
14,4.1691,6.8146,0.8172999999999999,0.03264929823705153,15.79,0.0225,3.3926,0.8531999999999998
15,-3.7399999999999993,2.7876,1.653,0.0266578099341562,15.709999999999999,0.0236,4.9513,0.7032
16,5.025446584312204,5.36007577914837,0.9921,0.029291823944357816,15.84,0.0148,4.036763314685322,0.7139
17,1.9482000000000002,9.1675,2.7501,0.0167,15.73,0.0381,6.0769,0.8222
18,8.1455,3.4324,0.5649,0.03009771746747528,16.07,0.0253,4.6131,0.6144
19,4.955499999999999,9.9444,3.0235,0.0354,15.54,0.018399999999999996,3.5684999999999993,0.9383
20,9.188200000000002,5.9269,2.7521,0.0202,15.92,0.014000000000000002,3.9739,0.5593
21,2.2854999999999994,10.1458,2.126,0.02136042298553791,15.66,0.0162,4.5947,0.5836
22,0.6191000000000006,7.5571,1.0582,0.0444,15.79,0.0229,4.0264,0.78
23,-3.7509,3.369,1.6263999999999998,0.0428989831210574,15.709999999999999,0.0209,4.8696,0.6373
24,4.9118,4.8707,0.9130999999999999,0.0196,15.73,0.0154,4.9201,0.7655
25,0.12000000000000022,5.817,2.3232,0.029465780484423516,15.84,0.0241,3.1824,0.9964999999999999
26,1.8172999999999995,3.4949,2.6912,0.0205,15.99,0.04449999999999999,4.2736,0.7928
27,2.792699999999999,3.9522,1.1494,0.02055864381574204,15.87,0.0245,4.074,0.7233
28,2.1108999999999996,8.8016,2.5678,0.04054543833533555,15.84,0.0177,2.5946999999999996,0.6667
29,-4.410900000000002,3.706,0.8233000000000001,0.03450896027896186,15.75,0.0199,4.1186,0.6641
30,8.913599999999999,7.1799,1.9599,0.050239269757899434,15.73,0.0373,3.2204,0.7584
31,-2.0763999999999996,6.11,0.5995,0.0162,15.95,0.0278,4.3566,1.1255
32,0.5517999999999995,6.0246,1.6993,0.0225,15.75,0.0273,5.1134,1.0541
33,-0.9363999999999998,2.9235,1.4106,0.02753831622349243,15.73,0.017,4.2548,0.442
34,5.206399999999998,4.0558,2.4229,0.018,15.92,0.0207,4.2416,0.9237999999999998
35,1.2835999999999994,7.04485272695177,1.9827,0.0293,15.97,0.0319,5.2874,0.6987
36,1.0027000000000008,7.1443,1.9321,0.023954076842452855,15.7,0.0221,5.69,0.656
37,-2.6564000000000005,2.3646,1.5853,0.019474204765646687,15.74,0.025599999999999998,4.2248,0.7534
38,-0.06359999999999964,10.0705,1.3856,0.03385226220946527,15.76,0.0253,3.9759,0.8858999999999999
39,3.905500000000002,6.1617,2.1897999999999995,0.0182,15.68,0.0164,2.5731,0.6901
40,2.0317999999999996,4.3582,0.758,0.020513664704453177,15.77,0.022700000000000005,4.596399999999999,0.5317
41,17.3873,5.7628,2.0262,0.0332,16.05,0.03164985131011999,3.2402,1.0644
42,-0.15450000000000028,4.319,0.8953999999999999,0.0219,15.73,0.0241,3.0934,0.6815
43,-0.3309000000000011,3.2036,1.686,0.03359620353558447,15.8,0.0169,4.2119,0.7053
44,-5.7181999999999995,6.747999999999999,1.9768999999999999,0.03852275693600628,15.85,0.0144,4.9331,0.5632
45,3.6500000000000017,6.0536,0.8224999999999999,0.019,15.98,0.0247,5.0093,0.8716
46,6.262371177912218,5.1949,3.0263,0.0641,15.639999999999999,0.0151,3.188,0.7613
47,-5.647300000000001,6.4204,0.9488999999999999,0.0455,15.85,0.0252,3.4652,1.1525
48,1.860899999999999,2.582,0.6982,0.0219,15.75,0.0197,4.975,0.9136
49,-4.4927,4.5795,1.8650000000000002,0.0162,15.75,0.0141,2.9348,0.684
