,feature_1,feature_12,feature_20,feature_22,feature_29,feature_34,feature_60,feature_92,feature_103,feature_104,feature_112,feature_116,feature_122,feature_130,feature_131,feature_153,feature_181,feature_206,feature_248,feature_347,feature_417,feature_461,feature_511,feature_588
0,3079.7700000000004,0.9577,12.368599999999999,-4750.75,66.4,8.6915,0.6991000000000014,-0.1835,0.08110000000000002,-0.0095,231.49816998934924,785.5426,15.76,0.0,0.8202999999999999,0.28479999999999994,16.29,9.22,0.0152,3.339604382474144,3.439,14.755400000000002,84.9279,0.0194
1,3001.36,0.9649,12.4959,-5410.75,75.8111,8.3006,-1.4172999999999996,0.016700000000000027,-0.0346,-0.0163,231.07012598612977,672.3211,15.76,0.2837999999999999,0.8291,0.308,20.54,7.31,0.01704696123785775,3.114484583560037,4.810199999999998,12.157,25.2308,0.0276
2,3042.78,0.9486,12.5553,-6456.75,71.3111,8.7418,10.235499999999998,-0.03160000000000001,-0.056299999999999996,-0.0108,231.90910361995114,751.7695,15.65,-0.2837999999999999,0.5438,0.21320000000000003,15.43,8.8,0.0345,2.6398999999999995,2.3289,21.1169,46.2963,0.0287
3,3018.64,0.9501,12.4469,-5775.0,70.0556,8.6829,9.851799999999999,0.010499999999999982,-0.0459,-0.0037999999999999996,233.29881874449117,705.2765,15.729999999999999,0.04729999999999975,0.8048,0.6531,20.210000000000004,7.77,0.028084015794782632,3.956506347796248,3.6709999999999994,41.7748,67.03304393040727,0.014100000000000001
4,3020.29,0.9679000000000001,12.4618,-6900.5,67.0222,8.5891,1.0335999999999994,-0.028700000000000014,0.011199999999999984,-0.0119,231.6993571778088,719.8049,15.9,0.4258000000000001,0.7611000000000001,0.3602,24.14,11.06,0.02892287306645252,3.087361509315819,3.4488,23.145699999999998,36.2869,0.0114
5,2964.69,0.9776,12.549199999999999,-5546.0,70.4,9.0744,3.6809,0.03519999999999999,-0.005399999999999993,-0.0115,230.7851630817822,711.4945,15.82,1.6550000000000002,0.8136999999999999,0.8524,20.23,6.26,0.019226303501004176,3.9157,3.5483,37.3638,32.9718,0.0251
6,2940.74,0.9517999999999999,12.412399999999998,-5408.750000000001,73.9778,8.9132,2.8108999999999997,-0.023099999999999992,-0.012199999999999994,-0.0093,231.1908,777.1425,15.76,0.0,0.8253,0.368,18.31,8.8,0.029729923740570357,3.1683277126984697,4.6164,31.317399999999996,58.902300000000004,0.0059
7,3043.08,0.9596,12.5004,-5095.0,69.4222,8.3383,1.503600000000001,-0.1509,0.06930000000000001,-0.0136,232.40121439763084,741.9427,15.65,2.4579999999999997,0.8346,0.5468000000000002,18.92,5.24,0.022443885795475373,1.5642,3.2594999999999996,23.564899999999998,51.3291,0.014800000000000002
8,2932.61,0.9615000000000001,12.5404,-5447.75,67.1333,8.659,1.7087192514745733,0.0553,0.013399999999999985,-0.0026,230.7506035575055,718.5777,15.9,-0.1891999999999997,0.8194000000000001,0.4909,17.78,13.3,0.03407734415891814,3.6797464537598907,3.0609,32.3594,62.259145556300474,0.017942361463451836
9,3031.78,0.9693,12.5582,-4958.0,72.4889,8.7512,1.5744999999999998,-0.038300000000000015,0.03649999999999999,-0.0102,233.7235,826.7217,15.92,-0.14189999999999994,0.8712,0.1965,21.43,5.1,0.028680092571274938,3.404578397163401,5.3505,15.4796,46.022,0.0275
