,feature_17,feature_20,feature_22,feature_34,feature_60,feature_65,feature_82,feature_92,feature_103,feature_104,feature_116,feature_122,feature_130,feature_131,feature_153,feature_154,feature_206,feature_300,feature_320,feature_337,feature_424,feature_461,feature_511,feature_564
0,9.859,12.3686,-4750.75,8.6915,0.6990999999999986,19.3009,-0.016100000000000003,-0.1835,0.08109999999999999,-0.0095,785.5426,15.76,0.0,0.8203,0.2848,0.012699999999999998,9.22,0.05739999999999999,11.051800000000002,10.0329,81.7554,14.755400000000002,84.9279,0.8014999999999999
1,10.671,12.4959,-5410.75,8.3006,-1.4173000000000004,21.417300000000004,-0.0196,0.016699999999999996,-0.0346,-0.0163,672.3211,15.76,0.2837999999999999,0.8291,0.308,0.0065,7.3100000000000005,0.0477,7.0269,13.2427,71.91940000000001,12.157,25.2308,0.6708
2,9.8446,12.5553,-6456.75,8.7418,10.235500000000002,9.7645,-0.0238,-0.031599999999999996,-0.0563,-0.0108,751.7695,15.65,-0.2837999999999999,0.5438,0.21320000000000003,0.014799999999999999,8.8,0.0335,10.871800000000002,11.0695,58.0425,21.1169,46.2963,0.5671
3,10.5954,12.4469,-5775.0,8.6829,9.851799999999999,30.1482,-0.015899999999999994,0.010500000000000018,-0.04590000000000001,-0.0038000000000000004,705.2765,15.73,0.04729999999999975,0.8048000000000001,0.6531,0.0159,7.7700000000000005,0.0728,9.476,8.0615,88.6322,41.77479999999999,114.28570000000002,0.6383929400360729
4,9.4946,12.4618,-6900.500000000002,8.5891,1.033600000000001,18.9664,-0.027099999999999996,-0.028699999999999996,0.011200000000000002,-0.0119,719.8049,15.9,0.4258000000000001,0.7611,0.3602,0.0078,11.06,0.0374,10.0446,10.0529,70.6281,23.1457,36.2869,0.6701686787761387
5,9.7899,12.5492,-5546.0,9.0744,3.680900000000001,16.3191,-0.0622,0.03519999999999999,-0.0053999999999999986,-0.0115,711.4945,15.82,1.6550000000000002,0.8137000000000001,0.8524,0.0069,6.26,0.056900000000000006,3.8933000000000004,7.9101,57.2251,37.36379999999999,32.9718,0.5671
6,9.9299,12.4124,-5408.75,8.9132,2.8108999999999997,17.1891,-0.024100000000000003,-0.02309999999999999,-0.012199999999999992,-0.0093,777.1425,15.76,0.0,0.8253,0.368,0.014,8.8,0.0337,7.225900000000001,9.565,70.1378,31.3174,58.9023,0.5671
7,9.8134,12.5004,-5095.0,8.3383,1.5036000000000012,18.4964,-0.025500000000000002,-0.1509,0.0693,-0.0136,741.9427,15.65,2.4579999999999997,0.8346,0.5468,0.0137,5.24,0.0085,8.162700000000001,7.5607,50.3276,23.5649,51.3291,0.5671
8,9.3144,12.5404,-5447.75,8.659,23.8245,16.1755,-0.0182,0.05530000000000001,0.013400000000000006,-0.0026000000000000007,718.5777,15.9,-0.1891999999999997,0.8194,0.4909,0.0177,13.3,0.0583,6.1797,8.9855,50.6425,32.3594,132.90721458684297,0.9032
9,10.2769,12.5582,-4958.0,8.7512,1.5744999999999993,18.4255,-0.015903578285589248,-0.0383,0.036500000000000005,-0.0102,826.7217000000002,15.92,-0.14189999999999994,0.8712000000000001,0.1965,0.0095,5.1,0.0961,8.683300000000001,11.8301,91.1204,15.4796,46.022,0.5671
10,9.4578,12.5967,-5345.25,9.534,2.9281999999999995,17.0718,-0.07160372205962383,0.01929999999999998,-0.03740000000000001,-0.0086,681.0371,15.95,0.5203999999999996,0.6778,0.7795,0.013,6.990000000000001,0.0428,7.2602,8.5805,38.6949,13.0192,52.0231,0.6454
11,10.832,12.4998,-5192.5,8.5288,5.4991,14.5009,-0.012600000000000004,-0.030100000000000012,-0.0166,-0.0105,729.4385,15.94,-0.5677000000000001,0.6786,0.4309,0.015,7.320000000000001,0.0703,11.3343,11.094,62.396300000000004,27.4194,29.4537,0.7538
12,9.407,12.5373,-6623.749999999999,8.1605,-2.5026999999999995,22.502700000000004,-0.012600000000000004,-0.1331,0.009900000000000016,-0.0094,801.3996999999999,15.699999999999998,0.0,0.7048,0.3554,0.015299999999999998,9.69,0.0216,4.2805,10.1164,58.3955,33.2053,132.90721458684297,0.8863
13,10.5436,12.4849,-5416.0,8.8043,0.34000000000000047,19.66,-0.014300000000000004,-0.027199999999999985,-0.0323,-0.013,722.202,15.959999999999999,-0.9461000000000002,0.7527,0.3693,0.0073,10.32,0.030800000000000004,6.697400000000001,11.13,64.6874,30.548199999999998,54.6154,0.8809000000000001
14,9.5974,12.5914,-5187.25,8.7556,4.169100000000002,15.830899999999998,-0.016799999999999995,0.04250000000000002,-0.0867,-0.0121,725.1428,15.82,-0.4258000000000001,0.6888,0.2456,0.0065,10.11,0.0444,4.6509,10.0258,49.4844,24.0618,39.6285,0.5842
15,9.6284,12.5488,-5153.75,8.5571,-3.7399999999999998,23.740000000000002,-0.0341,0.03299999999999998,-0.039999999999999994,-0.0098,762.0218,15.750000000000002,-3.4960000000000004,0.5638,0.41579999999999995,0.0082,4.12,0.0171,8.643,10.0281,80.668,55.39099999999999,34.7826,0.6099
16,10.3504,12.276887939928308,-5334.75,9.131,2.306285952755698,17.6937140472443,-0.066,0.0,0.0,-0.0108,735.5572,15.8,0.0,0.7865,0.2308,0.0057,9.132570047146332,0.0341,8.744400000000002,9.146856519560966,85.2863,44.921299999999995,42.3963,0.7777
17,9.778,12.6278,-5410.5,8.5687,1.9481999999999986,34.628317650324725,-0.023,0.015999999999999973,0.005200000000000016,-0.007200000000000001,749.6408,15.77,0.0,0.8217000000000001,0.8118,0.0194,13.53,0.042,9.9818,10.2062,37.1837,20.7031,91.9861,0.7139
18,10.1278,12.4716,-5233.75,8.7187,8.1455,11.8545,-0.0106,0.06359999999999999,-0.0265,-0.0114,798.0013,16.02,-0.7568999999999998,0.7403,0.249,0.0063,4.95,0.053099999999999994,8.8329,12.8157,99.6876,25.4407,51.8112,0.5671
19,10.4363,12.4049,-4173.957016448832,8.441,4.955499999999997,15.0445,-0.014099999999999998,-0.0823,0.036999999999999984,-0.0097,691.3175,15.59,-0.14189999999999994,0.6847,0.3,0.0196,14.74,0.09913623964904866,6.368999999999999,8.8046,51.5852,14.8453,48.329,0.9669999999999999
20,10.0634,12.6278,-6362.999999999999,9.5642,9.188199999999998,30.811799999999998,-0.009200000000000003,0.015599999999999992,-0.00839999999999999,-0.0086,809.4099,15.829999999999998,-0.3784000000000001,0.7463,1.501023222841332,0.015299999999999998,9.02,0.030699999999999998,10.041900000000002,8.4756,54.5945,26.161,45.152,0.7111335453283318
21,9.6635,12.58,-6257.499999999999,8.6706,2.2854999999999994,17.7145,-0.0213,-0.1071,0.17851141182528196,-0.006199999999999999,730.9317,15.65,1.0399999999999998,0.657,0.3775,0.0146,14.91,0.028099999999999997,6.6024,13.5441,46.8068,16.8406,42.0202,0.5671
22,10.0466,12.4849,-5607.25,8.7867,0.6191,19.3809,-0.025799999999999997,0.09990000000000002,-0.0442,-0.008,742.3405,15.74,-0.9461000000000002,0.6893,0.8679,0.0072,11.18,0.0522,6.2683,11.5569,70.9477,28.8304,71.028,0.874
23,9.3651,12.4124,-5720.25,8.8581,-3.7508999999999997,23.7509,-0.02029999999999999,0.1024,0.024399999999999984,-0.0086,710.5846000000001,15.73,-3.449,0.5042,0.9897999999999999,0.0123,4.95,0.0648,9.540700000000001,9.9534,104.409,21.7993,39.708,0.5671
24,10.4536,12.512,-5122.5,8.8624,4.9118,15.0882,-0.015600000000000003,0.01180000000000001,0.02860000000000001,-0.0114,782.5507,15.750000000000002,0.7096,0.8543000000000001,0.2378,0.0053,7.040000000000001,0.0839,8.1451,9.5915,122.3571,36.519,30.837,0.5671
25,10.3503,12.4761,-5434.0,8.6397,0.11999999999999936,19.88,-0.030899999999999997,-0.1293,0.0776,-0.0092,804.2368,15.87,-0.4258000000000001,0.7785,0.35070000000000007,0.0167,8.33,0.0052,7.1292,9.1303,74.1514,31.3987,64.3929,0.5702
26,10.4094,12.4753,-6349.75,9.5713,1.8172999999999992,18.1827,-0.009300000000000001,0.0257,-0.0785,-0.016,763.2943,15.92,0.23650000000000015,0.7287,0.3458,0.0211,5.14,0.026,9.9673,8.5625,78.125,66.32598216533219,50.7439,0.6997
27,9.8053,12.7051,-5419.75,8.2345,2.792699999999999,17.2073,-0.0452,0.005000000000000007,0.019500000000000003,-0.0091,815.9082,15.87,-0.8042000000000002,0.7003,0.4482,0.0082,6.01,0.0327,8.870600000000001,8.674,72.2936,19.1756,56.044,0.7654999999999998
28,9.999,12.4608,-6153.999999999999,9.1502,2.1109000000000013,17.8891,-0.0281,0.13970000000000002,0.02210000000000001,-0.0042,806.2734,15.829999999999998,-0.4730999999999999,0.7589,0.4136,0.0189,13.41,0.0174,5.1685,8.099,91.3669,23.6929,132.90721458684297,0.7967200499834516
29,9.3572,12.58,-5341.25,8.6544,-4.4109,24.4109,-0.027200000000000002,-0.028,0.037099999999999994,-0.0101,730.2174,15.84,-2.553,0.8014,0.5288,0.006,5.5,0.0642,6.767099999999998,8.0188,154.9622,32.6596,34.6535,0.5671
30,9.1952,12.5698,-5474.25,10.05432146614536,8.913599999999999,31.0864,-0.005400000000000004,0.1834,-0.048299999999999996,-0.0038999999999999994,737.8589,15.74,-0.3310999999999997,0.7681,0.3267,0.0131,10.22,0.0503,6.1812,7.9086,95.2363,53.54879999999999,93.9683,0.709
31,9.4949,12.5218,-6305.25,8.5891,-2.0764000000000014,22.0764,0.0,-0.010899999999999998,-0.05740000000000001,-0.0141,755.3514,15.93,-1.655,0.7591,0.3763,0.0047,9.35,0.0411,8.1083,10.3051,129.9072,33.3826,33.2449,0.5946168128650092
32,9.8632,12.5488,-5639.75,8.287,0.5518000000000012,19.4482,-0.014300000000000004,-0.0035999999999999917,0.01740000000000001,-0.0123,782.4785,15.77,0.04729999999999975,0.6423,0.47650000000000003,0.0091,8.84,0.0433,8.6604,9.7387,66.6712,56.31799999999999,44.8065,0.5671
33,9.9457,12.4059,-5977.25,8.5851,-0.9364000000000005,20.9364,-0.022800000000000004,-0.02879999999999999,0.033600000000000005,-0.0158,682.5903999999999,15.79,-2.222,0.7822000000000001,0.2558,0.009,4.38,0.059,7.3995,8.7863,51.7334,22.4105,25.3365,0.6348
34,10.6553,12.4349,-5466.75,8.572,5.206400000000001,14.793599999999998,-0.019800000000000005,0.0,0.0,-0.0102,744.1374,15.9,0.0,0.8536,0.507,0.012199999999999999,5.7,0.0742,8.0433,9.4316,109.1323,18.8183,37.3464,0.5671
35,10.5538,12.4998,-6279.0,9.7836,1.2835999999999999,18.7164,-0.019100000000000002,0.025099999999999976,-0.060400000000000016,-0.012,702.0668,15.95,-0.5203999999999996,0.7232,0.451,0.01,17.84869991223575,0.027600000000000003,11.4268,13.0936,55.3285,14.2191,28.3333,0.8296
36,9.9621,12.56,-5477.0,8.9132,1.0027000000000006,18.9973,-0.0664,0.06359999999999999,-0.015499999999999998,-0.0139,768.3565,15.76,0.0,0.8253,0.33619999999999994,0.0053,10.4,0.0483,10.3712,9.8985,65.3446,28.1081,38.9189,0.5671
37,9.8259,12.5967,-5371.5,9.0447,-2.6564000000000005,22.656400000000005,-0.0063999999999999994,-0.02939999999999999,-0.043500000000000004,-0.008299999999999998,811.2656,15.74,-0.5203999999999996,0.7154,0.5614,0.0114,3.49,0.0566,7.9876000000000005,8.1657,115.0351,18.1961,44.3778,0.673
38,9.0234,12.2981,-5176.25,8.9191,-0.06360000000000056,20.0636,0.00019999999999999478,0.0,0.0,-0.010599999999999998,827.0727,15.829999999999998,-2.93,0.8145,1.1641,0.0083,15.35,0.0095,7.509400000000001,8.1525,55.9769,46.50209999999999,55.9242,0.7188999999999999
39,9.1855,12.4247,-5641.25,9.2405,3.9054999999999978,34.628317650324725,-0.027099999999999996,0.0,0.0,-0.0068000000000000005,759.1619000000001,15.699999999999998,0.7568999999999998,0.786,0.321,0.014,8.66,0.0532,5.9099,7.878699999999999,86.7402,29.5865,61.7647,0.7162
40,10.2747,12.649,-5193.25,8.7512,2.0317999999999996,17.9682,-0.005000000000000003,-0.1331,0.03889999999999999,-0.0101,791.9736000000001,15.74,0.6622999999999996,0.8781000000000001,0.2515,0.0053,6.370000000000001,0.05739999999999999,9.0252,12.3178,82.9691,20.8576,23.7037,0.6471
41,10.215,12.4231,-5369.0,8.9336,17.387300000000003,22.612700000000004,-0.007600000000000002,-0.1689,0.03849999999999999,-0.007799999999999999,735.4067,15.98,-0.04729999999999975,0.6287,1.501023222841332,0.0123,8.26,0.048999999999999995,5.722,8.585,90.9661,30.435599999999997,69.6774,0.8535999999999999
42,10.001,12.6122,-5770.75,8.8909,-0.15449999999999928,20.1545,-0.008800000000000004,-0.0435,0.006099999999999996,-0.0164,787.916,15.82,0.04729999999999975,0.8343000000000002,0.4462,0.0059,6.33,0.0933,4.7959,8.9376,89.7356,28.4535,21.3577,0.7964
43,10.115,12.551,-5658.25,8.7635,-0.33090000000000014,20.3309,-0.026500000000000003,-0.036000000000000004,-0.028999999999999995,-0.0118,714.6349,15.8,-1.797,0.5662,0.41480000000000006,0.012699999999999998,4.78,0.05330000000000001,7.1902,8.0577,57.9488,45.23989999999999,42.4178,0.5671
44,11.0543,12.4616,-5282.75,9.1855,-5.718200000000001,25.7182,-0.0221,-0.009399999999999988,0.037699999999999984,-0.0135,740.1718,15.87,-0.23650000000000015,0.8117,0.4452,0.014799999999999999,9.82,0.0374,10.067300000000001,8.9853,129.5748,33.5223,49.0251,0.5671
45,9.703,12.5018,-5936.0,9.0121,3.650000000000001,16.35,-0.0316,-0.030200000000000005,0.06849999999999999,-0.01,745.5714,15.97,0.0,0.7987,0.4459,0.0065,9.02,0.0316,10.6621,10.256,62.1959,30.783900000000003,46.2312,0.8374000000000001
46,10.4161,12.5088,-5657.75,9.094,25.512700000000002,14.4873,-0.05720000000000001,0.092,-0.012399999999999994,-0.0044,719.0445,15.699999999999998,-0.14189999999999994,0.6925,0.4607,0.0203,7.740000000000001,0.0381,4.6159,6.0479,55.1427,53.855,77.2727,0.6303
47,10.384,12.4661,-5226.5,8.536,-5.6473,25.6473,-0.01859999999999999,0.05060000000000001,-0.07059999999999998,-0.0119,839.7342,15.79,0.23650000000000015,0.6755,0.8525,0.0060999999999999995,9.04,0.0172,5.726,8.5708,48.2409,45.94599999999999,26.8344,0.7893999999999999
48,9.4151,12.6122,-5603.75,8.8097,1.8608999999999996,18.1391,-0.0068000000000000005,0.1162,0.014399999999999996,-0.0092,759.6441,15.78,1.4190000000000003,0.8210000000000001,0.836,0.0058,3.85,0.0456,9.727200000000002,8.8196,66.0575,14.495,61.8725,0.5671
49,9.4495,12.498,-5508.5,8.58,-4.492700000000001,24.4927,-0.016000000000000004,0.007699999999999987,0.037699999999999984,-0.01,732.8971,15.84,-2.553,0.8014,0.2898,0.015500000000000002,6.78,0.0475,5.4373,8.2088,114.7241,22.1105,34.0852,0.5671
50,10.0974,12.6202,-6112.250000000001,8.8287,17.400000000000002,22.6,-0.07160372205962383,-0.1676,0.06869999999999998,-0.0046,800.7350999999999,15.750000000000002,-0.14189999999999994,0.7085,0.2544,0.0161,7.230000000000001,0.0289,11.139000000000001,8.854,75.47480000000002,31.098999999999997,132.90721458684297,0.5948
51,10.4994,12.4706,-5422.0,8.7219,1.607300000000001,18.3927,-0.0283,-0.08840000000000002,0.08520000000000001,-0.011,774.0379,16.0,-0.0946000000000002,0.7975,0.23360000000000003,0.0167,7.03,0.0548,6.444499999999998,7.8666,64.52410000000003,25.3724,43.7856,0.7073794849403144
52,8.876,12.4616,-6280.75,8.4092,0.8872999999999994,19.1127,-0.0519,0.06890000000000002,-0.086,-0.005,670.0627,15.82,0.8042000000000002,0.6518,1.501023222841332,0.0058,5.71,0.0401,9.7086,10.7031,94.243,47.8395,60.30149999999999,0.6627277532503317
53,10.055,12.6012,-5425.5,9.6515,-2.7136000000000005,22.7136,-0.07160372205962383,0.01870000000000001,0.023100000000000002,-0.012899999999999998,743.0757,15.87,-1.277,0.7223,0.5468,0.0065,9.09,0.0677,4.3255,8.5178,56.1262,21.569,16.3107,0.7062
54,10.6526,12.4743,-4173.957016448832,9.1784,5.3382000000000005,34.628317650324725,-0.029199999999999997,-0.0011000000000000022,0.032699999999999986,-0.0042,779.8,15.72,-0.04729999999999975,0.7304,1.4114,0.0119,9.26,0.09913623964904866,10.6706,9.735299999999999,44.7219,25.2808,56.4706,0.7541
55,10.7136,12.4841,-6310.249999999999,8.5987,1.6372999999999989,18.3627,-0.030499999999999996,0.10139999999999999,-0.0411,-0.013,811.2332,15.74,-0.04729999999999975,0.6887,0.7914,0.0055,8.83,0.0342,11.3511,10.2277,52.3941,35.497,24.6154,1.038274637432568
56,9.8139,12.4618,-5490.25,9.754,2.9691000000000027,17.0309,-0.0219,0.015200000000000012,0.02109999999999998,-0.008900000000000002,744.2807,15.92,-0.0946000000000002,0.7436,0.2972,0.0063,5.07,0.0488,10.288700000000002,9.4876,60.43690000000001,16.6688,67.0391,0.6402
57,10.3125,12.4743,-5273.0,8.5855,-1.0991000000000002,21.0991,-0.012799999999999999,0.01449999999999999,0.08139999999999999,-0.0085,723.0805,15.620000000000001,0.14189999999999994,0.7697,0.5425,0.0053,8.97,0.0345,6.641900000000001,8.0304,70.5906,18.1084,35.2423,0.8191000000000002
58,10.0805,12.5894,-5427.75,8.7994,2.951799999999999,17.0482,-0.0313,-0.1999,0.0916,-0.0118,732.0802,15.87,-0.9461000000000002,0.8244000000000001,0.8914,0.0114,7.15,0.0571,11.0799,10.3095,70.0125,13.4574,42.4178,0.6876496200112412
59,8.506409500425056,12.47,-6439.000000000001,8.5177,-10.37,30.37,-0.012799999999999999,0.033600000000000005,0.004500000000000019,-0.0117,695.9574,15.82,-0.04729999999999975,0.6751,1.501023222841332,0.0218,6.91,0.0171,10.601200000000002,9.4337,67.9396,42.3395,44.3497,0.7124212348602005
60,9.9808,12.276887939928308,-5250.75,8.2395,1.344500000000001,18.6555,-0.0274,0.0,0.0,-0.0136,796.4259,15.76,-1.2290000000000003,0.7906000000000001,0.4427,0.006,5.94,0.0788,10.2987,13.690250349335633,137.0837,20.9694,34.4322,0.7958
61,9.83502724104223,12.4555,-5153.25,8.1728,1.166399999999999,18.8336,-0.020604236051961933,-0.0223,0.002200000000000004,-0.0142,704.2686,15.734441012672358,-1.4207731068895166,0.7005068051345357,0.5993305206090296,0.008008063180825782,5.33,0.032,6.4476,7.958399999999999,64.18877852960732,37.7546,54.833,0.8209
62,10.1854,12.5412,-5359.25,8.6544,0.18730000000000094,19.8127,-0.029000000000000005,-0.2011,0.05060000000000001,-0.0137,770.2,15.8,-2.033,0.8826,0.6247,0.0113,5.2,0.0246,7.180900000000001,8.5,79.834,18.1433,27.8134,0.5102
63,9.847,12.5222,-5575.25,8.6397,0.4835999999999997,19.5164,-0.0344,-0.014200000000000004,0.037300000000000014,-0.0052,790.0665000000001,15.87,-0.4258000000000001,0.7785,0.4062,0.014199999999999999,5.95,0.030699999999999998,6.9173,9.5519,62.95430000000001,20.4401,102.9126,0.5564
