,feature_1,feature_17,feature_20,feature_22,feature_34,feature_60,feature_65,feature_92,feature_103,feature_104,feature_112,feature_122,feature_130,feature_131,feature_153,feature_206,feature_246,feature_248,feature_300,feature_337,feature_349,feature_421,feature_489,feature_511
0,3079.77,9.859,12.3686,-4750.75,8.6915,0.6991000000000014,19.3009,-0.1835,0.0811,-0.0095,231.7206289123293,15.76,0.0,0.8202999999999999,0.2848,9.22,1.7339007637314587,0.015200000000000023,0.0574,10.0329,0.0237,1.8087,472.0497,84.9279
1,3001.36,10.671,12.4959,-5410.75,8.3006,-1.4173000000000007,21.4173,0.016699999999999996,-0.03459999999999999,-0.0163,231.80328411549337,15.76,0.2837999999999999,0.8291,0.308,7.31,1.516104792269086,0.058558252009321486,0.0477,13.242699999999997,0.0272,1.4549,430.0637,25.230799999999995
2,3042.78,9.8446,12.5553,-6456.75,8.7418,10.235500000000002,9.7645,-0.031599999999999996,-0.05630000000000002,-0.0108,232.27731690260615,15.65,-0.2837999999999999,0.5438,0.2132,8.8,1.521640754867264,0.03449999999999998,0.0335,11.0695,0.0163,1.9879999999999998,389.4737,46.2963
3,3018.64,10.5954,12.4469,-5775.0,8.6829,9.851800000000003,30.1482,0.01049999999999998,-0.04590000000000001,-0.003800000000000001,231.12240223339086,15.73,0.04729999999999975,0.8048,0.6531,7.77,1.370803047682565,0.26081568189366156,0.0728,8.0615,0.03,2.8063,498.5871,114.28570000000002
4,3020.29,9.4946,12.4618,-6900.5,8.5891,1.0335999999999996,18.9664,-0.02870000000000001,0.011199999999999988,-0.0119,232.4260534014435,15.9,0.4258000000000001,0.7611,0.3602,11.06,1.502247832448921,0.05527761242095721,0.0374,10.0529,0.0243,1.0932,213.8249,36.2869
5,2964.69,9.7899,12.5492,-5546.0,9.0744,3.680900000000001,16.3191,0.03519999999999999,-0.005400000000000004,-0.0115,231.37133245529446,15.819999999999999,1.6550000000000002,0.8137,0.8524,6.260000000000001,1.5032827273517366,0.05431814314115698,0.0569,7.9101,0.0205,0.7021,59.1402,32.9718
6,2940.74,9.9299,12.4124,-5408.75,8.9132,2.8109,17.1891,-0.023100000000000002,-0.012199999999999992,-0.009299999999999998,231.1908,15.76,0.0,0.8253000000000001,0.368,8.8,0.9888,0.05757059903623775,0.0337,9.565,0.0245,2.6354,367.1859,58.9023
7,3043.08,9.8134,12.500400000000003,-5095.0,8.3383,1.5036000000000016,18.4964,-0.15090000000000003,0.06930000000000001,-0.0136,231.57803507868547,15.65,2.4579999999999997,0.8346,0.5468,5.24,1.5303331694273965,0.057832762808313946,0.0085,7.5607,0.0174,1.9699,309.8039,51.3291
8,2932.61,9.3144,12.5404,-5447.75,8.659,23.8245,16.1755,0.055299999999999974,0.013400000000000018,-0.0026000000000000003,231.82975651325918,15.9,-0.1891999999999997,0.8194,0.4909,13.3,1.420049753172994,0.17289999999999997,0.0583,8.9855,0.0105,2.2943,191.7582,166.7625693771002
9,3031.78,10.2769,12.5582,-4958.0,8.7512,1.5744999999999982,18.4255,-0.038299999999999994,0.03649999999999999,-0.010200000000000002,233.7235,15.92,-0.14189999999999994,0.8711999999999999,0.1965,5.099999999999999,3.9239,0.05541930556161074,0.0961,11.8301,0.02121191991083716,1.3589,352.13616105924814,46.02199999999999
