,feature_66,feature_171,feature_427,feature_133,feature_461,feature_299,feature_354,feature_3
0,23.2216,0.8247000000000001,1.3155,2.3766,14.7554,0.0595,0.020199999999999996,2207.0444
1,27.271600000000003,0.7047,0.6592999999999999,2.3805,12.157,0.0662,0.0357,2155.3111
2,14.7061,0.7804,1.5403,2.3244,21.1169,0.0519,0.0145,2173.4556
3,36.0791,0.6262,1.6422,2.3725,41.7748,0.0635,0.0512,2224.0
4,24.3057,0.969,0.8005999999999999,2.3401,23.145700000000005,0.0505,0.0533,2217.8111
5,19.1189,0.4063,0.7004,2.2797,37.3638,0.0242,0.0497,2212.3
6,22.206399999999995,0.5595,1.4412,2.2864,31.317399999999996,0.0655,0.017,2200.2
7,25.3099,0.8028,1.419,2.3080999999999996,23.5649,0.08669999999999999,0.033,2209.8
8,24.2829,1.0824,1.8268,2.2592,32.3594,0.07999999999999999,0.0428,2186.4111
9,21.0974,0.44329999999999997,0.9783000000000002,2.2877,15.479599999999998,0.0449,0.0516,2182.5555
10,23.905,0.4788,1.3357999999999999,2.212,13.0192,0.10989999999999998,0.0519,2173.2778
11,17.5983,0.7978000000000001,1.5564,2.2773,27.4194,0.11409999999999998,0.0497,2163.5889
12,32.7483,0.781,1.5814,2.2959,33.2053,0.0266,0.0495,2162.5556
13,22.3647,0.6332,0.7479,2.3322999999999996,30.5482,0.0486,0.0626,2236.0667
14,22.3694,0.7299,0.6600999999999999,2.2673999999999994,24.0618,0.0607,0.049,2239.4111
15,29.142900000000004,0.5868,0.8463,2.2564,55.391,0.0585,0.0545,2227.2444
16,24.685459999999996,0.6062,0.5788,2.2784,44.9213,0.0536,0.0455,2195.6667
17,44.785884140806345,0.7108,2.02,2.3735000000000004,20.7031,0.08679999999999999,0.013499999999999996,2207.0444
18,15.0471,0.5162,0.6477,2.1911,25.4407,0.0359,0.0448,2164.3666
19,22.1659,0.7973,2.0504,2.3499,14.845300000000002,0.1258975465261391,0.04460000000000001,2170.0666
20,37.258,0.4828,1.5739,2.2928,26.161,0.0565,0.0587,2244.1111
21,21.7095,0.49449999999999994,1.5151,2.3146,16.8406,0.0166,0.0378,2160.6
22,23.1287,0.6531,0.737,2.3386,28.8304,0.0488,0.05960000000000001,2191.5667
23,30.759300000000003,0.5357,1.2605999999999997,2.272,21.7993,0.07099999999999998,0.0124,2227.2222
24,19.2834,0.6458,0.5418,2.2802,36.519,0.045,0.0078,2224.6778
25,27.287600000000005,0.8505,1.7251,2.3121999999999994,31.398699999999998,0.060099999999999994,0.0506,2207.3889
26,24.3905,0.6791,2.2004,2.2728,66.32617791614695,0.053,0.0513,2173.4556
27,21.2465,0.6177,0.8378000000000001,2.2474,19.1756,0.0643,0.0583,2210.8556
28,26.2754,0.5811,1.9544,2.3216,23.6929,0.0339,0.0423,2230.4222
29,29.809000000000005,0.5744,0.6131,2.4241,32.6596,0.10429999999999999,0.0389,2243.8556
30,41.2374,0.6385,1.3431,2.3684,53.5488,0.0254,0.0225,2171.9
31,30.491399999999995,0.969,0.4793,2.2937,33.3826,0.0587,0.0384,2220.4778
32,22.9635,0.9090000000000001,0.9287,2.2757,56.318,0.0286,0.0435,2216.5
33,26.2691,0.377,0.9269,2.2658,22.4105,0.0816,0.029099999999999997,2266.8333
34,21.792599999999997,0.7743,1.2483,2.3817,18.8183,0.0679,0.0483,2205.7445
35,23.8157,0.5844,1.0257,2.2771,14.2191,0.0472,0.0324,2124.8444
36,26.4132,0.5595,0.5418,2.2864,28.1081,0.0175,0.013,2208.5222
37,30.3233,0.6379,1.1716,2.2434,18.1961,0.099,0.0559,2228.4778
38,26.448,0.7512,0.8527,2.2569,46.5021,0.0257,0.0247,2247.3666
39,44.785884140806345,0.5928,1.4389,2.3712,29.586500000000004,0.038,0.0208,2191.9
40,21.6831,0.44329999999999997,0.5403,2.3187,20.8576,0.0327,0.049,2191.3556
41,27.4102,0.8975999999999998,1.2655,2.2887,30.435600000000004,0.0384,0.0204,2223.0333
42,26.8979,0.5756,0.5996,2.4151,28.453500000000002,0.0393,0.0188,2165.0333
43,27.321100000000005,0.6023,1.3047,2.2616,45.2399,0.08049999999999999,0.0396,2189.9667
44,31.450100000000003,0.4812,1.5308,2.3672,33.5223,0.045,0.062,2218.0555
45,23.5578,0.7555000000000001,0.6632,2.3375,30.783900000000003,0.0351,0.021299999999999996,2217.8667
46,22.1353,0.6491,2.1082,2.3756,53.855,0.0433,0.0368,2232.5889
47,32.7577,0.9858,0.6269,2.3099000000000003,45.946,0.08799999999999998,0.042100000000000005,2196.8
48,22.7275,0.7769000000000001,0.5892,2.2825999999999995,14.495,0.11979999999999999,0.0568,2162.1333
49,33.272,0.5786,1.5991,2.4241,22.1105,0.0573,0.0474,2178.5889
50,30.1062,0.7997000000000001,1.6607999999999998,2.3275,31.099000000000004,0.08129999999999998,0.0321,2191.7889
51,25.9809,0.6535,1.7426,2.3257,25.372400000000003,0.0144,0.013999999999999999,2217.8667
52,24.7257,0.7888,0.6011,2.3132,47.8395,0.061,0.0105,2207.0444
53,30.7182,0.4779999999999999,0.6632,2.2752,21.569,0.0626,0.0569,2206.4
54,44.785884140806345,0.6723,1.2224,2.3497,25.2808,0.1258975465261391,0.028799999999999996,2196.6555
55,26.6305,0.7495,0.5648,2.3259,35.497,0.0454,0.0284,2183.1
56,22.5569,0.4955,0.6418,2.3063,16.6688,0.0397,0.0509,2228.4444
57,26.063,0.8273000000000001,0.5445,2.4213999999999998,18.1084,0.0337,0.0326,2203.4556
58,22.1675,0.7141,1.1766,2.3573,13.4574,0.05,0.038,2172.5333
59,39.7257,0.7104,2.2773,2.295,42.3395,0.0339,0.05240000000000001,2207.0444
60,26.2833,0.8756,0.6101,2.2807999999999997,20.9694,0.07399999999999998,0.0603,2246.5778
61,25.893900000000002,0.6512,0.81398,2.3285199999999997,37.7546,0.0452,0.04186000000000001,2206.3
62,26.0522,0.5744,1.1702000000000001,2.3922999999999996,18.1433,0.0494,0.0365,2222.0111
63,26.2174,0.8505,1.4616,2.3121999999999994,20.4401,0.0467,0.0492,2207.3889
64,19.9076,0.6332,2.2414,2.4079,30.1043,0.0387,0.0358,2168.7
65,29.3176,0.5969,1.5379,2.2936,25.905000000000005,0.1258975465261391,0.0632,2160.3667
66,23.6041,0.7984000000000001,1.9706000000000001,2.349,26.564900000000005,0.0644,0.0399,2175.9667
67,24.9899,0.7141,1.1539000000000001,2.3573,10.8607,0.08749999999999998,0.0372,2178.6889
68,14.1135,0.6791,2.0544,2.3865,46.4202,0.0535,0.0134,2238.5444
69,27.971300000000003,0.4067,0.7382,2.2797,22.1334,0.0866,0.0769,2223.0444
70,37.532,0.5398,1.3796,2.3394,35.7201,0.08129999999999998,0.0435,2191.9
71,24.5799,0.5744,1.2366,2.2647,43.5382,0.08029999999999998,0.0552,2194.9556
72,23.4468,0.647,1.5256999999999998,2.2825999999999995,22.2221,0.0119,0.0451,2238.1444
73,30.0288,0.6322,0.4832,2.3161,20.3639,0.0564,0.0349,2218.0555
74,27.380200000000002,0.7049,1.4317,2.2915,8.6169,0.0551,0.046799999999999994,2204.6667
75,27.306900000000002,0.5365,0.5758,2.3063,31.2453,0.09,0.0321,2167.2
76,25.7305,0.3596,1.5604,2.2563,42.9683,0.0342,0.0341,2231.0555
77,22.0576,0.6139,0.5481,2.3883,15.2398,0.0884,0.0435,2114.9905051957826
78,30.9387,0.6925,1.7736,2.2859,41.0931,0.0532,0.0463,2199.3
79,22.3195,0.5832,0.6244,2.2726,36.1226,0.1084,0.05039999999999999,2175.1222
80,23.5326,0.8687,1.8291000000000002,2.3322999999999996,19.107,0.0678,0.0339,2233.1556
81,24.7337,0.6995,0.5965,2.3402,14.7869,0.059,0.0116,2201.0667
82,26.2439,0.6156,0.5518,2.2472,25.154300000000003,0.08349999999999999,0.0292,2213.9111
83,23.2157,0.4955,1.8725,2.3604,28.116000000000003,0.0654,0.0357,2179.2
84,20.259099999999997,0.9365,2.1221,2.3524,27.961300000000005,0.0466,0.051800000000000006,2222.3222
85,26.340699999999995,0.7330000000000001,1.0482,2.2445,31.053700000000003,0.0849,0.0409,2172.3111
86,37.4668,1.0039,1.4978,2.3073,27.2655,0.0355,0.0454,2213.7556
87,21.2309,0.7473,0.7851,2.3162,57.4597,0.0859,0.0255,2183.3111
88,44.785884140806345,0.7555000000000001,1.2405,2.3375,36.4153,0.0517,0.017599999999999998,2183.5
89,28.1684,0.4518,1.39,2.212,33.7616,0.0627,0.0308,2211.4
90,31.402700000000003,0.6214,1.588,2.2877,18.5401,0.0249,0.04998,2198.5667
91,28.9181,0.8573999999999999,0.6810999999999999,2.4167,33.5782,0.0205,0.0124,2250.3667
92,18.6295,0.6474,1.4069,2.1996,28.250600000000002,0.06969999999999998,0.0531,2173.4889
93,13.8957,0.7141,1.6695,2.2697,14.2373,0.038,0.0389,2173.4556
94,28.0428,0.5868,0.557,2.3936000000000006,38.1751,0.0539,0.0444,2187.4111
95,26.4354,0.6475,0.7473,2.2937,9.9594,0.0536,0.0562,2216.4778
96,29.572300000000002,0.7606,0.7797,2.3289,32.6244,0.0413,0.0376,2200.0666
97,30.6875,0.7025,0.6728,2.2555,17.566,0.0367,0.04320000000000001,2195.4444
98,27.7301,0.647,1.4506,2.2915,24.765500000000003,0.0554,0.0517,2182.4111
99,25.4759,0.8221000000000002,0.9418,2.3481,25.6097,0.0824,0.0428,2211.7222
100,25.02,0.6791,1.7597,2.3099000000000003,48.6567,0.0394,0.048,2186.9889
101,27.5264,0.7448000000000001,1.5321000000000002,2.2588,13.3724,0.0525,0.0455,2170.9667
102,28.585100000000004,0.4059,0.4657,2.2725,21.8978,0.0921,0.0642,2227.2444
103,26.336,0.9174000000000001,0.5311,2.3177,44.6147,0.030699999999999998,0.0658,2218.0555
104,21.0498,0.5272,1.4331,2.2673999999999994,40.5582,0.08809999999999998,0.0331,2223.0444
105,24.8429,0.9046000000000001,0.6266,2.4244,41.8041,0.0573,0.0219,2184.8778
106,20.9393,0.5217,0.9017,2.4213999999999998,14.7718,0.0338,0.0393,2162.7556
107,23.8674,0.5756,0.6247,2.2949,35.9083,0.0341,0.073,2203.1667
108,17.735,0.8247000000000001,0.5238,2.3672,20.4625,0.0231,0.059000000000000004,2178.6889
109,44.785884140806345,0.7367,1.6916000000000002,2.4,17.4387,0.07059999999999998,0.0405,2179.0445
110,26.254,0.6853,1.2856,2.4073,16.3298,0.0489,0.0472,2136.4111
111,22.9551,0.5097,0.8812,2.2821,17.0104,0.0229,0.013699999999999997,2227.9778
112,23.7582,0.5614,0.5256,2.3471,28.650900000000004,0.0438,0.016599999999999997,2178.1444
113,20.0076,0.7797,0.7915,2.2673999999999994,23.5536,0.0659,0.0435,2223.0444
114,36.3451,0.3415,1.272,2.3079,29.2547,0.0661,0.0414,2213.2889
115,26.3682,0.6607,1.2353,2.2789,25.292600000000004,0.07699999999999999,0.0445,2285.905231578073
116,22.7319,0.9273000000000001,0.42440000000000005,2.2728,32.1755,0.0561,0.0333,2155.6333
117,23.5781,0.48199999999999993,1.1499000000000001,2.2474,50.5707,0.0666,0.0464,2172.3111
118,17.7542,0.7164,1.4744,2.3596000000000004,28.5726,0.0823,0.019,2265.1889
119,22.2504,0.4776000000000001,2.7419016186342007,2.3984,27.1007,0.0176,0.0419,2199.6334
120,29.150100000000002,0.8544,1.4872999999999998,2.3296,20.4275,0.0572,0.0572,2183.1
121,23.237419999999997,0.5941,1.2939,2.3883,14.3206,0.0534,0.0403,2194.31558
122,44.785884140806345,0.6523,1.6353,2.3407,30.6327,0.0332,0.0211,2224.4778
123,25.1172,0.5097,1.3654,2.4151,10.4895,0.0465,0.0847927913902622,2170.7444
124,23.5582,0.7071,0.5748,2.3099000000000003,30.238299999999995,0.09449999999999999,0.0533,2218.5778
125,22.513,0.9612,0.4496,2.2527,15.9349,0.0305,0.0436,2215.1778
126,28.6073,0.48199999999999993,0.41150000000000003,2.2631,52.7697,0.07299999999999998,0.0444,2180.5556
127,30.1818,0.6977,0.8449,2.3495,35.9372,0.0559,0.051,2159.0556
128,32.177400000000006,0.5344,1.9127000000000003,2.2711,22.441,0.0268,0.04979999999999999,2205.5
129,20.2515,0.6977,1.0177,2.4201,19.7246,0.0389,0.0303,2203.4556
130,27.0475,0.9090000000000001,1.1538000000000002,2.3883,22.3774,0.08039999999999999,0.0342,2114.9905051957826
131,33.777100000000004,0.6322,1.3867,2.2989,28.9328,0.0425,0.0143,2194.5889
132,44.785884140806345,0.8333000000000002,0.9767000000000001,2.3412599999999997,48.0809,0.0344,0.0466,2172.3666
133,23.112,0.7637000000000002,0.3917,2.2588,22.8954,0.10529999999999999,0.0168,2210.2778
134,20.9574,0.781,1.0549,2.2877,10.9048,0.0225,0.035660000000000004,2195.1
135,19.9951,0.7007,2.4481,2.3038,49.4768,0.0519,0.0424,2197.2667
136,25.2645,0.6873,0.5565,2.3978,46.5347,0.0559,0.0257,2218.0555
137,44.785884140806345,0.6523,1.4959,2.3073,39.3922,0.0828,0.0847927913902622,2205.2222
138,29.012000000000004,0.6475,2.7419016186342007,2.2771,23.6161,0.0653,0.0312,2179.0778
139,36.283,0.5272,1.4018,2.2216,24.451600000000003,0.0295,0.0549,2173.4889
140,21.992900000000002,0.6062,0.9597000000000001,2.2802,14.965300000000001,0.0358,0.0026,2224.6778
141,30.900900000000004,0.781,1.6516000000000002,2.3021,16.8014,0.0554,0.0371,2187.9889
142,26.3771,0.6322,1.2485999999999997,2.3161,56.0161,0.0357,0.025,2198.7222
143,37.8425,0.49239999999999995,1.5108,2.2705,36.8197,0.0933,0.05789999999999999,2207.9555
144,24.1495,0.6482,1.177,2.2931,31.673799999999996,0.0334,0.0391,2207.1
145,24.1581,0.49239999999999995,0.6995,2.2705,12.7454,0.07669999999999999,0.0474,2231.0555
146,27.737800000000004,0.6371,1.507,2.3128,19.3787,0.0493,0.0486,2177.3222
147,28.795700000000004,0.5774,1.6801,2.2809,66.32617791614695,0.0522,0.0395,2207.9555
148,28.4754,0.8273000000000001,1.0482,2.3063,17.8529,0.0526,0.039,2242.8555
149,22.8177,0.34,0.9540999999999998,2.3301,14.540399999999998,0.0559,0.0196,2201.0667
150,28.231600000000007,0.8737000000000001,1.145,2.4196000000000004,21.2922,0.0513,0.015299999999999996,2266.8333
151,30.554500000000004,0.8274,1.687,2.298,29.1167,0.0407,0.05009999999999999,2243.7778
152,44.785884140806345,0.879,1.6433,2.3997,12.3355,0.1258975465261391,0.0294,2221.9444
153,44.785884140806345,0.6385,1.5114,2.3237,28.538400000000003,0.0734,0.0592,2166.5222
154,22.8392,0.5922,1.8575,2.298,19.9947,0.09099999999999998,0.0442,2177.3222
155,24.7192,0.6791,0.7827,2.2928,36.2621,0.0523,0.0511,2197.2667
156,39.8719,0.636,1.4282,2.3314,39.6163,0.0458,0.0401,2171.8111
157,21.6833,0.5087,1.725,2.2764,34.1207,0.030000000000000002,0.015799999999999998,2196.2111
158,21.4549,0.4955,1.1178,2.4201,15.739799999999999,0.0678,0.0497,2146.9111
159,22.4948,0.4518,1.1846,2.2892,25.7881,0.0853,0.041800000000000004,2221.3667
160,33.5324,0.9845,0.6766,2.3884,32.3429,0.09449999999999999,0.023399999999999997,2187.7888
161,31.622,0.7362000000000001,1.1462,2.2553,37.1455,0.0571,0.0578,2180.5556
162,29.1444,0.4645,1.0680000000000003,2.2697,22.8834,0.0169,0.0236,2200.7333
163,27.4264,0.6419,0.61,2.4349,17.3039,0.0362,0.024400000000000005,2249.2556
164,23.9846,0.7637000000000002,0.9771000000000001,2.2616,22.4885,0.07959999999999999,0.04,2191.1333
165,23.2147,0.7600000000000001,0.4391,2.2909,23.789400000000004,0.064,0.0281,2235.0556
166,21.8556,0.6482,1.5403,2.2859,12.0051,0.0321,0.0452,2195.1
167,27.026900000000005,0.631,2.4842,2.3715,24.484900000000003,0.0575,0.045700000000000005,2238.5444
168,30.498700000000003,0.7910000000000001,0.5555,2.4167,26.399900000000002,0.0501,0.016299999999999995,2200.2
169,18.324800000000003,0.5562,1.3887,2.3025,31.3137,0.0495,0.041800000000000004,2178.0778
170,34.20740000000001,0.7512,1.1199000000000001,2.2634,34.943,0.0667,0.0324,2211.6
171,20.7886,0.6676,0.587,2.3099000000000003,18.9777,0.054,0.052,2196.8
172,39.6865,0.6135,1.7284,2.3403000000000005,24.1781,0.09529999999999998,0.011699999999999999,2196.6555
173,20.1161,0.9365,1.2609999999999997,2.3403000000000005,19.0156,0.051,0.05009999999999999,2196.6555
174,25.9809,0.9090000000000001,1.126,2.4108,28.976900000000004,0.029,0.0192,2189.3556
175,25.1055,0.7793,0.5593,2.2954,24.2878,0.0243,0.0499,2181.1889
176,37.5213,0.636,1.3533,2.3132,52.3768,0.060099999999999994,0.0496,2197.2333
177,17.4684,0.7164,0.5947,2.3471,22.5632,0.0636,0.0342,2239.4223
178,26.7205,0.7512,1.2194,2.2596,19.0341,0.07789999999999998,0.04399999999999999,2218.6223
179,24.6207,0.6127,1.429,2.2711,26.5172,0.0478,0.0487,2195.9778
180,29.707500000000003,0.6995,1.3251,2.2967,16.6937,0.0193,0.0351,2167.2
181,44.785884140806345,0.7716000000000001,0.6224,2.3078,29.684699999999996,0.0588,0.046,2178.7333
182,34.3077,0.7914000000000001,1.3425,2.292,32.7019,0.0412,0.013,2243.8556
183,24.0276,0.5328,1.2937,2.2825999999999995,11.5422,0.0989,0.0523,2236.1111
184,25.5747,0.6607,1.3581999999999999,2.2809,13.0968,0.0435,0.043,2209.6667
185,22.1925,0.8687,1.4507,2.3453,8.4841,0.0492,0.06119999999999999,2236.0667
186,22.3699,0.7367,0.948,2.3194,56.8733,0.10439999999999999,0.0245,2214.7111
187,42.2381,0.9737,0.8327,2.3378,25.360200000000003,0.0367,0.0227,2181.5111
188,25.6635,0.5911,1.6932000000000003,2.2569,41.0548,0.059,0.0322,2203.4445
189,23.1222,0.5756,1.5101000000000002,2.2732,20.1254,0.0425,0.05,2173.2778
190,30.222,0.5328,1.42,2.212,31.6754,0.0456,0.0403,2173.2778
191,41.5043,0.6723,0.9558,2.3313,24.275300000000005,0.026,0.0526,2183.4333
192,44.785884140806345,0.7659,1.4775,2.3314,32.8168,0.0521,0.046799999999999994,2139.2667
193,22.2242,0.8301,0.8521,2.3453,28.373800000000003,0.0405,0.0461,2184.8889
