,feature_1,feature_17,feature_20,feature_22,feature_34,feature_60,feature_65,feature_82,feature_92,feature_104,feature_112,feature_116,feature_122,feature_130,feature_131,feature_154,feature_206,feature_247,feature_248,feature_288,feature_300,feature_337,feature_349,feature_383,feature_461
0,3079.77,9.859,12.3686,-4750.75,8.6915,0.6991000000000002,19.3009,-0.016100000000000003,-0.1835,-0.0095,231.73518941674135,785.5426,15.759999999999998,0.0,0.8203,0.012699999999999998,9.22,4.360342815547513,0.0152,0.091,0.0574,10.0329,0.0237,-0.00031746717641616904,14.755400000000002
1,3001.36,10.671,12.495900000000002,-5410.75,8.3006,-1.4173000000000007,21.4173,-0.0196,0.016699999999999975,-0.0163,231.78633894379794,672.3211,15.759999999999998,0.2837999999999999,0.8291,0.0065,7.3100000000000005,3.6613687833041957,0.05738355222743755,0.0899,0.0477,13.2427,0.0272,0.0005542461287486949,12.157
2,3042.78,9.8446,12.5553,-6456.75,8.7418,10.235500000000004,9.7645,-0.023800000000000005,-0.031599999999999996,-0.0108,232.25360705316237,751.7695,15.65,-0.2837999999999999,0.5438,0.0148,8.8,3.6581399189299444,0.0345,0.0722,0.0335,11.0695,0.0163,0.0008603065529197634,21.1169
3,3018.64,10.5954,12.4469,-5775.0,8.6829,9.851799999999999,30.148200000000003,-0.0159,0.01050000000000001,-0.003800000000000001,231.0513880481469,705.2765,15.73,0.04729999999999975,0.8048000000000001,0.0159,7.7700000000000005,3.5406332833584724,0.22883699377408898,0.1869,0.0728,8.0615,0.03,0.0015127859209347358,41.7748
4,3020.29,9.4946,12.4618,-6900.499999999999,8.5891,1.0336000000000014,18.9664,-0.0271,-0.028700000000000007,-0.0119,232.4003279045107,719.8049,15.9,0.4258000000000001,0.7611,0.0078,11.06,3.706186851077937,0.054169373906999815,0.1188,0.0374,10.0529,0.024300000000000002,0.0008079059478669397,23.1457
5,2964.69,9.7899,12.5492,-5546.0,9.0744,3.680899999999999,16.3191,-0.0622,0.035199999999999995,-0.011499999999999998,231.35604881473537,711.4945,15.82,1.6550000000000002,0.8137,0.006900000000000001,6.26,3.6949305516983153,0.052407006630216406,0.239,0.0569,7.910100000000001,0.0205,0.00013710820906901163,37.3638
6,2940.74,9.9299,12.412399999999998,-5408.75,8.9132,2.810900000000001,17.1891,-0.024100000000000003,-0.023099999999999996,-0.0093,231.1908,777.1425,15.759999999999998,0.0,0.8253,0.014,8.8,3.2714000000000003,0.05647761339180709,0.11010000000000002,0.0337,9.565,0.024499999999999997,0.0007000000000000001,31.3174
7,3043.08,9.8134,12.5004,-5095.0,8.3383,1.5035999999999998,18.4964,-0.025499999999999995,-0.1509,-0.0136,231.5995464937777,741.9427,15.65,2.4579999999999997,0.8346,0.013700000000000002,5.24,3.6871081361657287,0.056724163949212814,0.163,0.0085,7.560699999999999,0.0174,0.000631997748819329,23.564899999999998
8,2932.61,9.3144,12.5404,-5447.75,8.659,23.8245,16.1755,-0.0182,0.05529999999999998,-0.0026,231.80450309990957,718.5777,15.9,-0.1891999999999997,0.8194,0.0177,13.3,3.5629597008534457,0.1729,0.1479,0.0583,8.9855,0.0105,0.0010052089447220175,32.3594
9,3031.78,10.2769,12.5582,-4958.0,8.7512,1.5745000000000011,18.4255,-0.01849604255076154,-0.03830000000000001,-0.010199999999999999,233.7235,826.7217,15.92,-0.14189999999999994,0.8712,0.009500000000000001,5.1,4.1804,0.05456484588476303,0.0616,0.0961,11.8301,0.020754723212415366,0.000600000000000001,15.4796
10,3028.08,9.4578,12.5967,-5345.25,9.534,2.928200000000001,17.0718,-0.07175720457160906,0.019299999999999973,-0.0086,229.0942,681.0371,15.95,0.5203999999999996,0.6778,0.013,6.99,5.2702,0.05727632509767948,0.2194,0.0428,8.5805,0.0339,0.0004999999999999997,13.0192
11,3003.82,10.832,12.4998,-5192.5,8.5288,5.499100000000002,14.500900000000001,-0.012600000000000007,-0.030100000000000002,-0.010500000000000002,231.60192479822746,729.4385,15.94,-0.5677000000000001,0.6786,0.015000000000000001,7.32,3.6735210088391788,0.0217,0.1281,0.0703,11.094,0.0172,0.0008605235988915452,27.4194
12,2990.57,9.407,12.537300000000002,-6623.750000000001,8.1605,-2.5027000000000004,22.5027,-0.012600000000000007,-0.1331,-0.0094,233.8565,801.3997,15.7,0.0,0.7048,0.0153,9.689999999999998,4.9944,0.05520149856012163,0.1273,0.0216,10.1164,0.0198,0.00040000000000000067,33.2053
