,feature_60,feature_478,feature_133,feature_349,feature_65,feature_206,feature_342,feature_435,feature_66,feature_299,feature_164,feature_34,feature_22,feature_442,feature_124
0,0.6991000000000002,6.0266,2.3766,0.0237,19.3009,9.22,2.6547,9.9805,23.2216,0.0595,0.128,8.6915,-4750.75,0.9639,15.83
1,-1.4173000000000007,4.8218,2.3805,0.0272,21.4173,7.3100000000000005,2.0989,12.5349,27.2716,0.0662,0.157,8.3006,-5410.75,0.8427,15.75
2,10.235500000000004,6.1589,2.3244,0.0163,9.7645,8.8,2.5012,12.8413,14.7061,0.0519,0.127,8.7418,-6456.75,0.9192999999999999,15.69
3,9.851799999999999,5.0612,2.3725,0.03,30.148200000000003,7.7700000000000005,2.4329,10.5202,36.0791,0.0635,0.135,8.6829,-5775.0,0.7158,15.81
4,1.0336000000000014,7.482800000000001,2.3401,0.024300000000000002,18.9664,11.06,3.2653,11.1054,24.305700000000005,0.0505,0.108,8.5891,-6900.499999999999,1.1255,15.940000000000001
5,3.680899999999999,4.1813,2.2797,0.0205,16.3191,6.26,2.2442,4.3896,19.118899999999996,0.024200000000000003,0.05600000000000001,9.0744,-5546.0,0.4782,15.860000000000001
6,2.810900000000001,5.9339,2.2864,0.024499999999999997,17.1891,8.8,2.5551,11.5102,22.2064,0.0655,0.149,8.9132,-5408.75,0.656,15.79
7,1.5035999999999998,3.5466000000000006,2.3080999999999996,0.0174,18.4964,5.24,2.0186,14.6852,25.309900000000003,0.0867,0.193,8.3383,-5095.0,0.9319999999999999,15.69
8,23.8245,9.122099999999998,2.2592,0.0105,16.1755,13.3,3.7663,14.2503,24.2829,0.08,0.187,8.659,-5447.75,1.2771,15.940000000000001
9,1.5745000000000011,3.3971,2.2877,0.02088,18.4255,5.1,1.6033,8.041,21.0974,0.0449,0.10199999999999998,8.7512,-4958.0,0.5317,15.91
10,2.928200000000001,4.7353,2.212,0.0339,17.0718,6.99,2.4674,18.972,23.905,0.1099,0.251,9.534,-5345.25,0.565,15.979999999999999
11,5.499100000000002,5.2686,2.2773,0.0172,14.500900000000001,7.32,2.3933,19.7531,17.5983,0.1141,0.248,8.5288,-5192.5,0.9361,15.97
12,-2.5027000000000004,6.8676,2.2959,0.0198,22.5027,9.689999999999998,3.1731000000000003,5.9122,32.7483,0.0266,0.06400000000000002,8.1605,-6623.750000000001,0.9174999999999999,15.73
13,0.3400000000000013,7.0359,2.3322999999999996,0.0116,19.66,10.32,3.2261,8.9372,22.3647,0.0486,0.11500000000000002,8.8043,-5416.0,0.7316,15.979999999999999
14,4.169099999999998,6.8145999999999995,2.2673999999999994,0.0225,15.8309,10.11,3.0013,10.0583,22.3694,0.0607,0.138,8.7556,-5187.25,0.8531999999999998,15.84
15,-3.74,2.7876,2.2564,0.0236,23.74,4.12,1.547,9.6358,29.142900000000004,0.0585,0.125,8.5571,-5153.75,0.7032,15.81
16,2.7292600000000005,7.233469659557258,2.2784,0.0148,17.27074,10.209144377908048,2.97204,8.919,24.0273,0.0536,0.11200000000000002,9.131,-5334.75,0.7139,15.89
17,1.9482000000000004,9.1675,2.3735000000000004,0.0381,34.80729782443748,13.53,3.8318,14.1928,45.3921,0.08680000000000002,0.18,8.5687,-5410.5,0.8222,15.8
18,8.1455,3.4323999999999995,2.1911,0.025300000000000003,11.8545,4.950000000000001,1.5118,5.9052,15.0471,0.035899999999999994,0.07600000000000001,8.7187,-5233.75,0.6144,16.1
19,4.955499999999997,9.9444,2.3499,0.0184,15.0445,14.74,4.0309,64.52876967187713,22.165900000000004,0.16913850596568517,0.35310852007016397,8.441,-4090.620481174927,0.9383,15.61
20,9.188200000000002,5.9269,2.2928,0.014,30.811800000000005,9.02,2.9030000000000005,13.8036,37.258,0.05650000000000001,0.136,9.5642,-6363.0,0.5593,15.91
21,2.285499999999999,10.145799999999998,2.3146,0.0162,17.7145,14.91,4.8332,2.7861,21.7095,0.0166,0.035,8.6706,-6257.5,0.5836,15.699999999999998
22,0.6190999999999985,7.557100000000001,2.3386,0.022900000000000004,19.3809,11.18,3.4031999999999996,9.2987,23.1287,0.0488,0.118,8.7867,-5607.25,0.78,15.81
23,-3.7509000000000006,3.3689999999999998,2.272,0.0209,23.7509,4.950000000000001,1.5593999999999997,13.1301,30.759299999999996,0.071,0.168,8.8581,-5720.25,0.6373,15.75
24,4.911799999999999,4.8707,2.2802,0.0154,15.088200000000002,7.040000000000001,2.5103,8.2562,19.2834,0.045,0.107,8.8624,-5122.5,0.7655,15.8
25,0.11999999999999963,5.817,2.3121999999999994,0.024100000000000003,19.88,8.33,2.9003000000000005,9.9237,27.2876,0.0601,0.13,8.6397,-5434.0,0.9964999999999999,15.87
26,1.8173000000000006,3.4949,2.2728,0.04449999999999999,18.1827,5.14,1.9383,13.2642,24.3905,0.053,0.128,9.5713,-6349.749999999999,0.7928,15.99
27,2.792700000000001,3.9522,2.2474,0.024499999999999997,17.2073,6.01,1.8276,10.9953,21.2465,0.0643,0.145,8.2345,-5419.75,0.7233,15.92
28,2.110900000000001,8.801599999999999,2.3216,0.0177,17.8891,13.410000000000002,4.1816,8.6069,26.2754,0.0339,0.078,9.1502,-6154.0,0.6667,15.89
29,-4.4109,3.706,2.4241,0.0199,24.4109,5.5,1.7378,16.4288,29.809,0.1043,0.213,8.6544,-5341.25,0.6641,15.88
30,8.913600000000002,7.1799,2.3684,0.0373,31.0864,10.22,2.9373,4.7491,41.2374,0.0254,0.062,10.6376,-5474.25,0.7584,15.77
31,-2.0764,6.11,2.2937,0.0278,22.0764,9.35,2.9180999999999995,14.5455,30.4914,0.0587,0.142,8.5891,-6305.249999999999,1.1255,15.979999999999999
32,0.5518,6.0246,2.2757,0.0273,19.4482,8.84,2.476,4.7256,22.9635,0.028599999999999997,0.062,8.287,-5639.75,1.0541,15.860000000000001
33,-0.9363999999999995,2.9235,2.2658,0.017,20.9364,4.38,1.4554,14.3617,26.2691,0.0816,0.189,8.5851,-5977.25,0.442,15.77
34,5.2063999999999995,4.0558,2.3817,0.0207,14.7936,5.7,1.6991,12.1562,21.7926,0.0679,0.158,8.572,-5466.75,0.9237999999999998,15.85
35,1.2836000000000007,12.675699999999999,2.2771,0.0319,18.7164,18.96,5.4564,11.6714,23.8157,0.047200000000000006,0.114,9.7836,-6279.0,0.6987,16.01
36,1.0027000000000008,7.1443,2.2864,0.022100000000000005,18.9973,10.4,2.7473,2.5787,26.4132,0.0175,0.034,8.9132,-5477.0,0.656,15.79
37,-2.6564000000000005,2.3646,2.2434,0.0256,22.6564,3.49,1.0967,19.2454,30.3233,0.099,0.241,9.0447,-5371.5,0.7534,15.780000000000001
38,-0.06360000000000128,10.0705,2.2569,0.025300000000000003,20.0636,15.35,3.6058,4.3531,26.448,0.0257,0.054,8.9191,-5176.25,0.8858999999999999,15.84
39,3.905499999999998,6.1617,2.3712,0.0164,34.80729782443748,8.66,2.822,5.645,45.489805186450255,0.038,0.071,9.2405,-5641.25,0.6901,15.75
40,2.031799999999999,4.3582,2.3187,0.022699999999999998,17.9682,6.37,2.1479,5.1253,21.6831,0.03269999999999999,0.068,8.7512,-5193.25,0.5317,15.8
41,17.387299999999996,5.7628,2.2887,0.0461,22.6127,8.26,2.4997,6.7048,27.4102,0.03839999999999999,0.088,8.9336,-5369.0,1.0644,15.99
