,No.,kernel,gamma,cost,degree,cf_matrix,accuracy,f1,precision,recall,mcc,type_1_error_FP,type_2_error_FN,cost_wafer,auc,log_loss_,cohen_kappa_score_,cf_matrix_train,accuracy_train,f1_train,precision_train,recall_train,mcc_train,type_1_error_FP_train,type_2_error_FN_train,cost_wafer_train,auc_train
66,67,rbf,0.001,100.0,1,"[[222  71]
 [  8  13]]",0.7484076433121019,0.24761904761904763,0.15476190476190477,0.6190476190476191,0.2126015434221779,71,8,151,0.6883633999674955,8.68987295100474,0.1574621289314584,"[[571 184]
 [200 818]]",0.7834179357021996,0.8099009900990098,0.8163672654690619,0.8035363457760314,0.5583939788885756,184,200,2184,0.7799138682522542
67,68,rbf,0.001,100.0,2,"[[222  71]
 [  8  13]]",0.7484076433121019,0.24761904761904763,0.15476190476190477,0.6190476190476191,0.2126015434221779,71,8,151,0.6883633999674955,8.68987295100474,0.1574621289314584,"[[571 184]
 [200 818]]",0.7834179357021996,0.8099009900990098,0.8163672654690619,0.8035363457760314,0.5583939788885756,184,200,2184,0.7799138682522542
68,69,rbf,0.001,100.0,3,"[[222  71]
 [  8  13]]",0.7484076433121019,0.24761904761904763,0.15476190476190477,0.6190476190476191,0.2126015434221779,71,8,151,0.6883633999674955,8.68987295100474,0.1574621289314584,"[[571 184]
 [200 818]]",0.7834179357021996,0.8099009900990098,0.8163672654690619,0.8035363457760314,0.5583939788885756,184,200,2184,0.7799138682522542
69,70,rbf,0.001,1000.0,1,"[[221  72]
 [  9  12]]",0.7420382165605095,0.2285714285714286,0.14285714285714285,0.5714285714285714,0.1838021971605024,72,9,162,0.6628473915163335,8.90986770383038,0.13613205624617886,"[[587 168]
 [211 807]]",0.7862380146644106,0.8098344204716509,0.8276923076923077,0.7927308447937131,0.5667371828036639,168,211,2278,0.7851071442511612
70,71,rbf,0.001,1000.0,2,"[[221  72]
 [  9  12]]",0.7420382165605095,0.2285714285714286,0.14285714285714285,0.5714285714285714,0.1838021971605024,72,9,162,0.6628473915163335,8.90986770383038,0.13613205624617886,"[[587 168]
 [211 807]]",0.7862380146644106,0.8098344204716509,0.8276923076923077,0.7927308447937131,0.5667371828036639,168,211,2278,0.7851071442511612
71,72,rbf,0.001,1000.0,3,"[[221  72]
 [  9  12]]",0.7420382165605095,0.2285714285714286,0.14285714285714285,0.5714285714285714,0.1838021971605024,72,9,162,0.6628473915163335,8.90986770383038,0.13613205624617886,"[[587 168]
 [211 807]]",0.7862380146644106,0.8098344204716509,0.8276923076923077,0.7927308447937131,0.5667371828036639,168,211,2278,0.7851071442511612
72,73,rbf,0.001,10000.0,1,"[[188 105]
 [  6  15]]",0.6464968152866242,0.2127659574468085,0.125,0.7142857142857143,0.1829823367149655,105,6,165,0.6779619697708436,12.20983483301037,0.11163786511699025,"[[582 173]
 [182 836]]",0.7997743936830232,0.8248643315244204,0.8285431119920713,0.8212180746561886,0.5912004574512422,173,182,1993,0.7960395009042532
73,74,rbf,0.001,10000.0,2,"[[188 105]
 [  6  15]]",0.6464968152866242,0.2127659574468085,0.125,0.7142857142857143,0.1829823367149655,105,6,165,0.6779619697708436,12.20983483301037,0.11163786511699025,"[[582 173]
 [182 836]]",0.7997743936830232,0.8248643315244204,0.8285431119920713,0.8212180746561886,0.5912004574512422,173,182,1993,0.7960395009042532
74,75,rbf,0.001,10000.0,3,"[[188 105]
 [  6  15]]",0.6464968152866242,0.2127659574468085,0.125,0.7142857142857143,0.1829823367149655,105,6,165,0.6779619697708436,12.20983483301037,0.11163786511699025,"[[582 173]
 [182 836]]",0.7997743936830232,0.8248643315244204,0.8285431119920713,0.8212180746561886,0.5912004574512422,173,182,1993,0.7960395009042532
75,76,rbf,0.01,0.01,1,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
76,77,rbf,0.01,0.01,2,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
77,78,rbf,0.01,0.01,3,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
78,79,rbf,0.01,1.0,1,"[[129 164]
 [  3  18]]",0.4681528662420382,0.1773399014778325,0.0989010989010989,0.8571428571428571,0.1505167986076894,164,3,194,0.6487079473427596,18.369766853275912,0.06524296766373128,"[[340 415]
 [ 91 927]]",0.7146080090242527,0.785593220338983,0.6907600596125186,0.9106090373280943,0.41607122557314974,415,91,1325,0.6804700815779544
79,80,rbf,0.01,1.0,2,"[[129 164]
 [  3  18]]",0.4681528662420382,0.1773399014778325,0.0989010989010989,0.8571428571428571,0.1505167986076894,164,3,194,0.6487079473427596,18.369766853275912,0.06524296766373128,"[[340 415]
 [ 91 927]]",0.7146080090242527,0.785593220338983,0.6907600596125186,0.9106090373280943,0.41607122557314974,415,91,1325,0.6804700815779544
80,81,rbf,0.01,1.0,3,"[[129 164]
 [  3  18]]",0.4681528662420382,0.1773399014778325,0.0989010989010989,0.8571428571428571,0.1505167986076894,164,3,194,0.6487079473427596,18.369766853275912,0.06524296766373128,"[[340 415]
 [ 91 927]]",0.7146080090242527,0.785593220338983,0.6907600596125186,0.9106090373280943,0.41607122557314974,415,91,1325,0.6804700815779544
81,82,rbf,0.01,100.0,1,"[[226  67]
 [  9  12]]",0.7579617834394905,0.24,0.1518987341772152,0.5714285714285714,0.19732660567767,67,9,157,0.6713798147245247,8.359874455544698,0.15020297699594054,"[[584 171]
 [192 826]]",0.7952622673434856,0.8198511166253102,0.8284854563691073,0.8113948919449901,0.5829806357875468,171,192,2091,0.7924524128599123
82,83,rbf,0.01,100.0,2,"[[226  67]
 [  9  12]]",0.7579617834394905,0.24,0.1518987341772152,0.5714285714285714,0.19732660567767,67,9,157,0.6713798147245247,8.359874455544698,0.15020297699594054,"[[584 171]
 [192 826]]",0.7952622673434856,0.8198511166253102,0.8284854563691073,0.8113948919449901,0.5829806357875468,171,192,2091,0.7924524128599123
83,84,rbf,0.01,100.0,3,"[[226  67]
 [  9  12]]",0.7579617834394905,0.24,0.1518987341772152,0.5714285714285714,0.19732660567767,67,9,157,0.6713798147245247,8.359874455544698,0.15020297699594054,"[[584 171]
 [192 826]]",0.7952622673434856,0.8198511166253102,0.8284854563691073,0.8113948919449901,0.5829806357875468,171,192,2091,0.7924524128599123
84,85,rbf,0.01,1000.0,1,"[[201  92]
 [  5  16]]",0.6910828025477707,0.24806201550387597,0.14814814814814814,0.7619047619047619,0.23555388298954344,92,5,142,0.7239557939216642,10.66985628429909,0.1532388101195441,"[[600 155]
 [119 899]]",0.8454596728708403,0.8677606177606176,0.8529411764705882,0.8831041257367387,0.6826028468322123,155,119,1345,0.8389030562458528
85,86,rbf,0.01,1000.0,2,"[[201  92]
 [  5  16]]",0.6910828025477707,0.24806201550387597,0.14814814814814814,0.7619047619047619,0.23555388298954344,92,5,142,0.7239557939216642,10.66985628429909,0.1532388101195441,"[[600 155]
 [119 899]]",0.8454596728708403,0.8677606177606176,0.8529411764705882,0.8831041257367387,0.6826028468322123,155,119,1345,0.8389030562458528
86,87,rbf,0.01,1000.0,3,"[[201  92]
 [  5  16]]",0.6910828025477707,0.24806201550387597,0.14814814814814814,0.7619047619047619,0.23555388298954344,92,5,142,0.7239557939216642,10.66985628429909,0.1532388101195441,"[[600 155]
 [119 899]]",0.8454596728708403,0.8677606177606176,0.8529411764705882,0.8831041257367387,0.6826028468322123,155,119,1345,0.8389030562458528
87,88,rbf,0.01,10000.0,1,"[[ 96 197]
 [  3  18]]",0.3630573248407643,0.15254237288135594,0.08372093023255814,0.8571428571428571,0.09935281574144642,197,3,227,0.5923939541686982,21.99972229196142,0.03494483203737275,"[[623 132]
 [ 71 947]]",0.8855047941342358,0.9031950405340964,0.8776645041705282,0.9302554027504911,0.7653250722220166,132,71,842,0.8777104828321992
88,89,rbf,0.01,10000.0,2,"[[ 96 197]
 [  3  18]]",0.3630573248407643,0.15254237288135594,0.08372093023255814,0.8571428571428571,0.09935281574144642,197,3,227,0.5923939541686982,21.99972229196142,0.03494483203737275,"[[623 132]
 [ 71 947]]",0.8855047941342358,0.9031950405340964,0.8776645041705282,0.9302554027504911,0.7653250722220166,132,71,842,0.8777104828321992
89,90,rbf,0.01,10000.0,3,"[[ 96 197]
 [  3  18]]",0.3630573248407643,0.15254237288135594,0.08372093023255814,0.8571428571428571,0.09935281574144642,197,3,227,0.5923939541686982,21.99972229196142,0.03494483203737275,"[[623 132]
 [ 71 947]]",0.8855047941342358,0.9031950405340964,0.8776645041705282,0.9302554027504911,0.7653250722220166,132,71,842,0.8777104828321992
90,91,rbf,0.1,0.01,1,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
91,92,rbf,0.1,0.01,2,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
92,93,rbf,0.1,0.01,3,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
93,94,rbf,0.1,1.0,1,"[[228  65]
 [  8  13]]",0.767515923566879,0.2626262626262626,0.16666666666666666,0.6190476190476191,0.22964365009855836,65,8,145,0.6986023078173249,8.029881053061919,0.17576411362819122,"[[572 183]
 [184 834]]",0.7930062041737168,0.8196560196560198,0.8200589970501475,0.8192534381139489,0.5767710345339148,183,184,2023,0.788434666076842
94,95,rbf,0.1,1.0,2,"[[228  65]
 [  8  13]]",0.767515923566879,0.2626262626262626,0.16666666666666666,0.6190476190476191,0.22964365009855836,65,8,145,0.6986023078173249,8.029881053061919,0.17576411362819122,"[[572 183]
 [184 834]]",0.7930062041737168,0.8196560196560198,0.8200589970501475,0.8192534381139489,0.5767710345339148,183,184,2023,0.788434666076842
95,96,rbf,0.1,1.0,3,"[[228  65]
 [  8  13]]",0.767515923566879,0.2626262626262626,0.16666666666666666,0.6190476190476191,0.22964365009855836,65,8,145,0.6986023078173249,8.029881053061919,0.17576411362819122,"[[572 183]
 [184 834]]",0.7930062041737168,0.8196560196560198,0.8200589970501475,0.8192534381139489,0.5767710345339148,183,184,2023,0.788434666076842
96,97,rbf,0.1,100.0,1,"[[185 108]
 [  4  17]]",0.643312101910828,0.23287671232876714,0.136,0.8095238095238095,0.22501964108144357,108,4,148,0.7204615634649765,12.31983857564477,0.1336650736562054,"[[633 122]
 [ 83 935]]",0.8843767625493514,0.9012048192771084,0.8845789971617786,0.918467583497053,0.7627449569599851,122,83,952,0.8784390897617715
97,98,rbf,0.1,100.0,2,"[[185 108]
 [  4  17]]",0.643312101910828,0.23287671232876714,0.136,0.8095238095238095,0.22501964108144357,108,4,148,0.7204615634649765,12.31983857564477,0.1336650736562054,"[[633 122]
 [ 83 935]]",0.8843767625493514,0.9012048192771084,0.8845789971617786,0.918467583497053,0.7627449569599851,122,83,952,0.8784390897617715
98,99,rbf,0.1,100.0,3,"[[185 108]
 [  4  17]]",0.643312101910828,0.23287671232876714,0.136,0.8095238095238095,0.22501964108144357,108,4,148,0.7204615634649765,12.31983857564477,0.1336650736562054,"[[633 122]
 [ 83 935]]",0.8843767625493514,0.9012048192771084,0.8845789971617786,0.918467583497053,0.7627449569599851,122,83,952,0.8784390897617715
99,100,rbf,0.1,1000.0,1,"[[132 161]
 [  4  17]]",0.4745222929936306,0.1708542713567839,0.09550561797752809,0.8095238095238095,0.13109830292883135,161,4,201,0.6300178774581505,18.149767007473006,0.058171241592437806,"[[656  99]
 [ 32 986]]",0.9261139311900733,0.9377080361388492,0.9087557603686636,0.9685658153241651,0.8497515610570757,99,32,419,0.9187199937547978
100,101,rbf,0.1,1000.0,2,"[[132 161]
 [  4  17]]",0.4745222929936306,0.1708542713567839,0.09550561797752809,0.8095238095238095,0.13109830292883135,161,4,201,0.6300178774581505,18.149767007473006,0.058171241592437806,"[[656  99]
 [ 32 986]]",0.9261139311900733,0.9377080361388492,0.9087557603686636,0.9685658153241651,0.8497515610570757,99,32,419,0.9187199937547978
101,102,rbf,0.1,1000.0,3,"[[132 161]
 [  4  17]]",0.4745222929936306,0.1708542713567839,0.09550561797752809,0.8095238095238095,0.13109830292883135,161,4,201,0.6300178774581505,18.149767007473006,0.058171241592437806,"[[656  99]
 [ 32 986]]",0.9261139311900733,0.9377080361388492,0.9087557603686636,0.9685658153241651,0.8497515610570757,99,32,419,0.9187199937547978
102,103,rbf,0.1,10000.0,1,"[[217  76]
 [  9  12]]",0.7292993630573248,0.22018348623853207,0.13636363636363635,0.5714285714285714,0.17356502512562919,76,9,166,0.6560214529497805,9.349862302458927,0.1257779233540779,"[[ 706   49]
 [   4 1014]]",0.970107163000564,0.9745314752522826,0.9539040451552211,0.9960707269155207,0.9396812559996034,49,4,89,0.9655850323319326
103,104,rbf,0.1,10000.0,2,"[[217  76]
 [  9  12]]",0.7292993630573248,0.22018348623853207,0.13636363636363635,0.5714285714285714,0.17356502512562919,76,9,166,0.6560214529497805,9.349862302458927,0.1257779233540779,"[[ 706   49]
 [   4 1014]]",0.970107163000564,0.9745314752522826,0.9539040451552211,0.9960707269155207,0.9396812559996034,49,4,89,0.9655850323319326
104,105,rbf,0.1,10000.0,3,"[[217  76]
 [  9  12]]",0.7292993630573248,0.22018348623853207,0.13636363636363635,0.5714285714285714,0.17356502512562919,76,9,166,0.6560214529497805,9.349862302458927,0.1257779233540779,"[[ 706   49]
 [   4 1014]]",0.970107163000564,0.9745314752522826,0.9539040451552211,0.9960707269155207,0.9396812559996034,49,4,89,0.9655850323319326
105,106,rbf,1.0,0.01,1,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
106,107,rbf,1.0,0.01,2,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
107,108,rbf,1.0,0.01,3,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
108,109,rbf,1.0,1.0,1,"[[238  55]
 [  9  12]]",0.7961783439490446,0.2727272727272727,0.1791044776119403,0.5714285714285714,0.23397348914515137,55,9,145,0.6918576304241832,7.039890659659059,0.1902651301474736,"[[639 116]
 [100 918]]",0.8781725888324873,0.8947368421052632,0.8878143133462283,0.9017681728880157,0.7503078701456046,116,100,1116,0.8740628943910278
109,110,rbf,1.0,1.0,2,"[[238  55]
 [  9  12]]",0.7961783439490446,0.2727272727272727,0.1791044776119403,0.5714285714285714,0.23397348914515137,55,9,145,0.6918576304241832,7.039890659659059,0.1902651301474736,"[[639 116]
 [100 918]]",0.8781725888324873,0.8947368421052632,0.8878143133462283,0.9017681728880157,0.7503078701456046,116,100,1116,0.8740628943910278
110,111,rbf,1.0,1.0,3,"[[238  55]
 [  9  12]]",0.7961783439490446,0.2727272727272727,0.1791044776119403,0.5714285714285714,0.23397348914515137,55,9,145,0.6918576304241832,7.039890659659059,0.1902651301474736,"[[639 116]
 [100 918]]",0.8781725888324873,0.8947368421052632,0.8878143133462283,0.9017681728880157,0.7503078701456046,116,100,1116,0.8740628943910278
111,112,rbf,1.0,100.0,1,"[[262  31]
 [ 15   6]]",0.8535031847133758,0.20689655172413793,0.16216216216216217,0.2857142857142857,0.13940020639277112,31,15,181,0.5899561189663578,5.059899686898815,0.13290911273862405,"[[ 736   19]
 [   0 1018]]",0.9892836999435984,0.9907542579075426,0.9816779170684667,1.0,0.9782501927857141,19,0,19,0.9874172185430464
112,113,rbf,1.0,100.0,2,"[[262  31]
 [ 15   6]]",0.8535031847133758,0.20689655172413793,0.16216216216216217,0.2857142857142857,0.13940020639277112,31,15,181,0.5899561189663578,5.059899686898815,0.13290911273862405,"[[ 736   19]
 [   0 1018]]",0.9892836999435984,0.9907542579075426,0.9816779170684667,1.0,0.9782501927857141,19,0,19,0.9874172185430464
113,114,rbf,1.0,100.0,3,"[[262  31]
 [ 15   6]]",0.8535031847133758,0.20689655172413793,0.16216216216216217,0.2857142857142857,0.13940020639277112,31,15,181,0.5899561189663578,5.059899686898815,0.13290911273862405,"[[ 736   19]
 [   0 1018]]",0.9892836999435984,0.9907542579075426,0.9816779170684667,1.0,0.9782501927857141,19,0,19,0.9874172185430464
114,115,rbf,1.0,1000.0,1,"[[272  21]
 [ 16   5]]",0.8821656050955414,0.21276595744680848,0.19230769230769232,0.23809523809523808,0.15085981862220912,21,16,181,0.5832114415732164,4.069909293495954,0.1498609688277477,"[[ 754    1]
 [   0 1018]]",0.9994359842075579,0.9995090819833087,0.9990186457311089,1.0,0.9988470564740276,1,0,1,0.9993377483443708
115,116,rbf,1.0,1000.0,2,"[[272  21]
 [ 16   5]]",0.8821656050955414,0.21276595744680848,0.19230769230769232,0.23809523809523808,0.15085981862220912,21,16,181,0.5832114415732164,4.069909293495954,0.1498609688277477,"[[ 754    1]
 [   0 1018]]",0.9994359842075579,0.9995090819833087,0.9990186457311089,1.0,0.9988470564740276,1,0,1,0.9993377483443708
116,117,rbf,1.0,1000.0,3,"[[272  21]
 [ 16   5]]",0.8821656050955414,0.21276595744680848,0.19230769230769232,0.23809523809523808,0.15085981862220912,21,16,181,0.5832114415732164,4.069909293495954,0.1498609688277477,"[[ 754    1]
 [   0 1018]]",0.9994359842075579,0.9995090819833087,0.9990186457311089,1.0,0.9988470564740276,1,0,1,0.9993377483443708
117,118,rbf,1.0,10000.0,1,"[[272  21]
 [ 16   5]]",0.8821656050955414,0.21276595744680848,0.19230769230769232,0.23809523809523808,0.15085981862220912,21,16,181,0.5832114415732164,4.069909293495954,0.1498609688277477,"[[ 755    0]
 [   0 1018]]",1.0,1.0,1.0,1.0,1.0,0,0,0,1.0
118,119,rbf,1.0,10000.0,2,"[[272  21]
 [ 16   5]]",0.8821656050955414,0.21276595744680848,0.19230769230769232,0.23809523809523808,0.15085981862220912,21,16,181,0.5832114415732164,4.069909293495954,0.1498609688277477,"[[ 755    0]
 [   0 1018]]",1.0,1.0,1.0,1.0,1.0,0,0,0,1.0
119,120,rbf,1.0,10000.0,3,"[[272  21]
 [ 16   5]]",0.8821656050955414,0.21276595744680848,0.19230769230769232,0.23809523809523808,0.15085981862220912,21,16,181,0.5832114415732164,4.069909293495954,0.1498609688277477,"[[ 755    0]
 [   0 1018]]",1.0,1.0,1.0,1.0,1.0,0,0,0,1.0
120,121,poly,0.001,0.01,1,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
121,122,poly,0.001,0.01,2,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
122,123,poly,0.001,0.01,3,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
123,124,poly,0.001,1.0,1,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
124,125,poly,0.001,1.0,2,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
125,126,poly,0.001,1.0,3,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
126,127,poly,0.001,100.0,1,"[[221  72]
 [  8  13]]",0.7452229299363057,0.24528301886792456,0.15294117647058825,0.6190476190476191,0.2098893166666864,72,8,152,0.6866569153258573,8.799871600661875,0.15460725583899848,"[[571 184]
 [189 829]]",0.7896221094190637,0.8163466272772034,0.8183613030602171,0.8143418467583498,0.5701549645795454,184,189,2074,0.7853166187434133
127,128,poly,0.001,100.0,2,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
128,129,poly,0.001,100.0,3,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
129,130,poly,0.001,1000.0,1,"[[228  65]
 [  9  12]]",0.7643312101910829,0.24489795918367346,0.15584415584415584,0.5714285714285714,0.2029912964283027,65,9,155,0.6747927840078011,8.139877156230424,0.1562204953155638,"[[588 167]
 [207 811]]",0.7890580936266215,0.812625250501002,0.8292433537832311,0.7966601178781926,0.5721575075950492,167,207,2237,0.7877340324490301
130,131,poly,0.001,1000.0,2,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
131,132,poly,0.001,1000.0,3,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
132,133,poly,0.001,10000.0,1,"[[203  90]
 [  7  14]]",0.6910828025477707,0.22399999999999998,0.1346153846153846,0.6666666666666666,0.19081624622607246,90,7,160,0.6797497155858929,10.669851191321827,0.12682759016111456,"[[590 165]
 [199 819]]",0.7946982515510435,0.8181818181818182,0.8323170731707317,0.8045186640471512,0.5830299428054354,165,199,2155,0.7929878088447677
133,134,poly,0.001,10000.0,2,"[[228  65]
 [  9  12]]",0.7643312101910829,0.24489795918367346,0.15584415584415584,0.5714285714285714,0.2029912964283027,65,9,155,0.6747927840078011,8.139877156230424,0.1562204953155638,"[[598 157]
 [237 781]]",0.7777777777777778,0.7985685071574642,0.8326226012793176,0.7671905697445972,0.5539922530756488,157,237,2527,0.7796217749385237
134,135,poly,0.001,10000.0,3,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
135,136,poly,0.01,0.01,1,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
136,137,poly,0.01,0.01,2,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
137,138,poly,0.01,0.01,3,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
138,139,poly,0.01,1.0,1,"[[  2 291]
 [  0  21]]",0.0732484076433121,0.12612612612612611,0.0673076923076923,1.0,0.021434508922500487,291,0,291,0.5034129692832765,32.009607050226734,0.0009184543724988226,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
139,140,poly,0.01,1.0,2,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
140,141,poly,0.01,1.0,3,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
141,142,poly,0.01,100.0,1,"[[228  65]
 [  9  12]]",0.7643312101910829,0.24489795918367346,0.15584415584415584,0.5714285714285714,0.2029912964283027,65,9,155,0.6747927840078011,8.139877156230424,0.1562204953155638,"[[588 167]
 [207 811]]",0.7890580936266215,0.812625250501002,0.8292433537832311,0.7966601178781926,0.5721575075950492,167,207,2237,0.7877340324490301
142,143,poly,0.01,100.0,2,"[[228  65]
 [  9  12]]",0.7643312101910829,0.24489795918367346,0.15584415584415584,0.5714285714285714,0.2029912964283027,65,9,155,0.6747927840078011,8.139877156230424,0.1562204953155638,"[[598 157]
 [237 781]]",0.7777777777777778,0.7985685071574642,0.8326226012793176,0.7671905697445972,0.5539922530756488,157,237,2527,0.7796217749385237
143,144,poly,0.01,100.0,3,"[[  0 293]
 [  0  21]]",0.06687898089171974,0.1253731343283582,0.06687898089171974,1.0,0.0,293,0,293,0.5,32.229604349541006,0.0,"[[   0  755]
 [   0 1018]]",0.5741680767061478,0.7294876388391257,0.5741680767061478,1.0,0.0,755,0,755,0.5
