,feature_15,feature_54,feature_57,feature_60,feature_61,feature_63,feature_64,feature_73,feature_76,feature_100,feature_112,feature_115,feature_118,feature_130,feature_131,feature_132,feature_133,feature_165,feature_183,feature_217,feature_300,feature_337,feature_355,feature_391,feature_425,feature_478,feature_525,feature_563,feature_579,feature_589,feature_590
0,6.8827,4.645,0.9202,0.6990999999999988,363.0018,121.4118,5.9553,120.64423596323098,-0.0095,0.03910000000000002,232.13534,0.0,59.2662,0.0,0.8203,0.9956,2.3766,0.128,12.720000000000002,0.076,0.05739999999999999,10.0329,0.0413,0.9878,3.4551,6.0266,6.3493,267.07,0.028200000000000006,0.0059,68.7444
1,12.701700000000004,4.553,0.9304000000000001,-1.4173000000000011,349.5327,118.1482,9.699,153.41014,-0.002799999999999997,-0.028799999999999996,232.20600000000002,0.0,58.7063,0.2837999999999999,0.8291,1.0,2.3805,0.104,18.03,0.08439999999999999,0.0477,13.2427,0.0474,0.5209,1.605,4.8218,2.998,250.084,0.03274,0.0081,163.9998
2,6.4832,4.586,0.9247,10.2355,356.8936,125.7555,13.0423,159.7443,0.004899999999999995,-0.07909999999999999,231.71972,0.0,55.8504,-0.2837999999999999,0.5438,0.9972,2.3244,0.078,11.170000000000002,0.0925,0.0335,11.0695,0.0496,0.8375,4.4993,6.1589,5.804700000000001,264.272,0.022659999999999993,0.0091,138.2861
3,9.8316,4.599,0.9354,9.851799999999999,346.5818,99.0464,20.3227,145.69374,-0.010999999999999998,-0.024199999999999992,231.08244000000002,0.0,58.28309999999999,0.04729999999999975,0.8048,0.9946,2.3725,0.147,10.99,0.0794,0.0728,8.0615,0.03610000000000001,0.7167,2.455,5.0612,4.3565,268.6908,0.028400000000000005,0.0038,49.749
4,9.830400000000001,4.617,0.9290000000000002,1.0335999999999992,355.1582000000001,116.08640000000001,9.9475,149.63832,0.0020999999999999977,-0.007399999999999995,232.72047999999998,0.0,58.026199999999996,0.4258000000000001,0.7611,0.9971000000000001,2.3401,0.083,10.69,0.058,0.0374,10.0529,0.026,0.6728,2.2014,7.482799999999998,3.5779000000000005,256.0544,0.013180000000000004,0.0043,68.9871
5,7.7344,4.627,0.9228,3.6809000000000025,363.7245,111.31,7.534,157.4775,-0.0247,0.0484,231.25462,0.0,60.9507,1.6550000000000002,0.8137,0.9974,2.2797,0.12399999999999999,18.1,0.0368,0.05689999999999999,7.9101,0.0169,0.8003000000000001,5.3008,4.1813,4.51,264.272,0.02136,0.0097,72.6469
6,8.5389,4.555,0.9318999999999998,2.810900000000001,346.3655,115.8564,10.9182,149.95247999999998,-0.013499999999999998,0.03160000000000002,231.1908,0.0,58.9076,0.0,0.8252999999999999,0.9979,2.2864,0.077,9.3,0.0884,0.0337,9.565,0.046400000000000004,0.5143,1.6839,5.9339,2.6315,264.272,0.01952,0.0017,31.0252
7,7.963799999999999,4.604,0.9347,1.5036000000000014,350.9709,123.9155,8.7662,157.6115,-0.012900000000000003,-0.027900000000000005,232.3029,0.0,58.282,2.4579999999999997,0.8346000000000001,0.9972,2.3080999999999996,0.02,5.59,0.079,0.0085,7.5607,0.0368,1.3295,3.0325,3.5466000000000006,7.7648,264.272,0.029540000000000004,0.0054,80.1759
8,9.5157,4.492200212997599,0.9139,23.8245,364.5364,115.6273,11.3019,140.6972,-0.007799999999999998,0.12180000000000002,232.63576000000003,0.0,58.48080000000001,-0.1891999999999997,0.8194000000000001,0.9978000000000001,2.2592,0.117,13.310000000000004,0.0349,0.0583,8.9855,0.015400000000000002,1.2356,2.0261,9.1221,7.087000000000001,267.064,0.0533920501173322,0.012801599224144939,82.8602
9,9.8858,4.513,0.9295000000000001,1.574499999999999,345.4982,120.8682,8.4647,154.25686,0.0028399999999999936,0.023299999999999984,233.7235,0.0,59.9764,-0.14189999999999994,0.8711999999999999,1.0,2.2877,0.209,14.26,0.09692,0.0961,11.8301,0.050660000000000004,0.7389,1.6240000000000003,3.3971000000000005,4.0272,264.272,0.023500000000000004,0.0098,117.0945
10,11.7457,4.621,0.9326999999999999,2.9281999999999995,352.1582,122.1618,9.5985,156.4302,-0.0177,-0.017700000000000004,229.0942,0.0,55.9011,0.5203999999999996,0.6778,0.9982,2.212,0.104,5.22,0.0331,0.0428,8.5805,0.0147,0.7367,2.1436,4.7353,3.4285,272.796,0.02162,0.0031000000000000003,41.0782
11,6.5965,4.588,0.9260999999999999,5.499100000000003,357.9436,121.2709,11.9794,151.0604,-0.014599999999999998,-0.037200000000000004,230.15616,0.0,56.43880000000001,-0.5677000000000001,0.6786,0.9984,2.2773,0.148,11.96,0.0897,0.0703,11.094,0.04680000000000001,0.7998999999999999,3.8456000000000006,5.268600000000001,4.4883,265.306,0.024899999999999995,0.0079,313.9176474052878
12,8.7335,4.63,0.9190999999999999,-2.5026999999999995,362.8509,115.0364,22.3227,163.50001999999998,0.008100000000000001,-0.1256,233.8565,0.0,56.3776,0.0,0.7048,0.9975,2.2959,0.051,14.59,0.0903,0.0216,10.1164,0.044,0.5944,2.5718,6.867599999999999,3.5796000000000006,270.44,0.027400000000000004,0.004,44.0961
13,9.5598,4.6,0.9314,0.3400000000000004,355.0009,110.7445,14.062,147.3193,-0.0013999999999999985,0.0716,230.44788,0.0,59.0911,-0.9461000000000002,0.7527,0.9982999999999999,2.3322999999999996,0.073,20.53,0.0959,0.030799999999999998,11.13,0.0504,0.9486,2.8638,7.0359,5.1085,251.61600000000004,0.0106,0.0083,262.1302
14,7.4488,4.601,0.9185,4.1691,366.0418,123.0982,11.6023,161.12368,0.004699999999999997,0.005599999999999999,234.1616,0.0,59.6793,-0.4258000000000001,0.6888,0.9984999999999999,2.2673999999999994,0.095,15.26,0.11329999999999998,0.0444,10.0258,0.0535,1.0085,3.58,6.8146,5.3448,256.842,0.030180000000000002,0.004,44.0961
15,10.217200000000002,4.612,0.9337,-3.739999999999999,350.1046,110.2191,12.9827,152.45866,0.008100000000000001,-0.039999999999999994,231.06234,0.0,56.778400000000005,-3.4960000000000004,0.5638,0.9961,2.2564,0.041,4.4,0.0698,0.0171,10.0281,0.0295,1.2897,2.0912,2.7876,8.2568,258.924,0.024960000000000003,0.0034999999999999996,62.0056
16,4.7006,4.646,0.9272,5.258899999999999,354.58346,109.4258,17.00652,148.05098,0.013499999999999998,0.0,231.8164,0.0,59.0958,0.0,0.7865000000000001,0.9944,2.2784,0.075,4.58,0.0641,0.0341,9.5934,0.030600000000000006,1.2084,2.6123,7.615350843657576,7.247000000000001,249.918,0.024639999999999995,0.0042,48.4818
