,feature_20,feature_54,feature_57,feature_60,feature_61,feature_63,feature_64,feature_73,feature_74,feature_88,feature_112,feature_116,feature_118,feature_123,feature_127,feature_133,feature_134,feature_217,feature_253,feature_300,feature_337,feature_355,feature_361,feature_391,feature_436,feature_478,feature_489,feature_578,feature_579,feature_589,feature_590
0,12.3686,4.645,0.9202,0.6990999999999988,363.0018,121.4118,5.9553,120.64427024835831,475.1447572709783,0.9888,232.13534,785.5425999999999,59.2662,2.932,2.813,2.3766,1001.2553,0.076,3.763,0.0574,10.0329,0.041299999999999996,0.0007,0.9878,6.425700000000001,6.0266,472.0497,24.5741,0.028200000000000003,0.005900000000000001,68.7444
1,12.4959,4.553,0.9304,-1.417299999999999,349.5327,118.1482,9.699,153.41014,467.40767999999997,0.9881,232.20600000000002,672.3211000000001,58.706300000000006,3.703,2.9900000000000007,2.3805,1002.2323999999999,0.08440000000000002,1.76,0.0477,13.2427,0.047400000000000005,0.0007,0.5209,5.259800000000001,4.8218,430.0637,7.856299999999999,0.03274,0.0081,163.9998
2,12.5553,4.586,0.9247,10.235500000000002,356.89359999999994,125.7555,13.0423,159.7443,465.7885,0.9903,231.71972,751.7695000000001,55.85039999999999,4.375,2.918,2.3244,989.4793,0.0925,3.2419999999999995,0.0335,11.0695,0.04959999999999999,0.0007,0.8374999999999999,4.0945,6.158899999999999,389.4737,14.678800000000003,0.022659999999999996,0.0091,138.2861
3,12.4469,4.599,0.9354,9.851800000000003,346.5818,99.0464,20.3227,145.69374,466.1897,0.9866,231.08244000000002,705.2765,58.2831,2.88,2.7490000000000006,2.3725,1001.4222,0.0794,2.5391,0.0728,8.0615,0.0361,0.0005,0.7167,7.372999999999999,5.0612,498.5871,12.092900000000002,0.028400000000000005,0.0038,49.749
4,12.4618,4.617,0.9289999999999999,1.0335999999999999,355.1582,116.0864,9.9475,149.63832000000002,466.33404,0.9685,232.72047999999998,719.8049,58.0262,3.383,2.776,2.3401,1006.7659999999998,0.058,2.0761,0.0374,10.0529,0.026000000000000002,0.0022,0.6728,4.4038,7.4828,213.8249,13.121000000000002,0.01318,0.0043,68.9871
5,12.5492,4.627,0.9228,3.680900000000001,363.72450000000003,111.31,7.534,157.4775,467.2697,0.9908,231.25462,711.4945,60.9507,2.84,3.064,2.2797,1008.4892,0.036800000000000006,2.7488,0.0569,7.9101,0.0169,0.0003,0.8003,6.173799999999998,4.1813,59.1402,14.447999999999999,0.02136,0.009700000000000002,72.6469
6,12.4124,4.555,0.9318999999999998,2.8109000000000006,346.36549999999994,115.8564,10.9182,149.95247999999998,466.6197,0.9918,231.1908,777.1425,58.9076,3.082,2.789,2.2864,1001.4681999999999,0.08840000000000002,1.5501,0.0337,9.565,0.0464,0.0003,0.5143,3.835100000000001,5.933900000000001,367.1859,12.6982,0.01952,0.0017000000000000001,31.025199999999998
7,12.5004,4.604,0.9347000000000001,1.5035999999999996,350.9709,123.9155,8.7662,157.6115,465.0222,0.9925,232.3029,741.9427,58.282,3.217,2.982,2.3080999999999996,992.8866999999999,0.079,4.525499999999999,0.0085,7.5607,0.0368,0.0004,1.3295,1.0064,3.5466,309.8039,11.477900000000002,0.029539999999999997,0.0054,80.1759
8,12.5404,4.492200242786331,0.9139,23.824499999999997,364.5364,115.62730000000002,11.3019,140.6972,475.1447572709783,0.9880000000000001,232.63576000000003,718.5777,58.48080000000001,2.882,3.094,2.2592,998.444,0.0349,4.1446,0.0583,8.9855,0.015399999999999999,0.0046,1.2356,5.765,9.122100000000001,191.7582,9.2721,0.05339205002669113,0.012801598389090944,82.8602
9,12.5582,4.513,0.9294999999999999,1.5745000000000011,345.4982,120.8682,8.4647,154.25686000000002,465.10859999999997,0.9914,233.7235,826.7217,59.9764,1.671,2.783,2.2877,1015.7622,0.09691999999999999,2.4154,0.0961,11.8301,0.05065999999999999,0.0006,0.7389,10.5716,3.3971,273.04304,17.8379,0.0235,0.009800000000000001,117.0945
