,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_loss,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.14419078826904297,0.019622983120444932,0.0039994239807128905,0.001549512228506648,friedman_mse,0.01,deviance,3,log2,1,2,50,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 1}",0.9803921568627451,0.9901960784313726,0.9950980392156863,0.9852216748768473,0.9852216748768473,0.9872259248526998,0.0050105172925912645,292
1,0.23879737854003907,0.024049950078432417,0.003406667709350586,0.0004972766119311463,friedman_mse,0.01,deviance,3,log2,1,2,100,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1}",0.9264705882352942,0.9754901960784313,0.9558823529411765,0.9605911330049262,0.9556650246305419,0.9548198589780741,0.015912855116443445,673
2,0.7331995010375977,0.05559624404196003,0.005601263046264649,0.0008002402258429823,friedman_mse,0.01,deviance,3,log2,1,2,300,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1}",0.8725490196078431,0.9509803921568627,0.946078431372549,0.9359605911330049,0.9113300492610837,0.9233796967062687,0.02885918081727537,696
3,1.1370232582092286,0.0853104143758682,0.006399631500244141,0.0013561990673358307,friedman_mse,0.01,deviance,3,log2,1,2,500,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500, 'subsample': 1}",0.9019607843137255,0.946078431372549,0.9509803921568627,0.9408866995073891,0.9310344827586207,0.9341881580218294,0.017417103487215868,686
4,2.125090980529785,0.25788203677622346,0.00960073471069336,0.0018569288581545423,friedman_mse,0.01,deviance,3,log2,1,2,800,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800, 'subsample': 1}",0.9264705882352942,0.9411764705882353,0.9754901960784313,0.9655172413793104,0.9704433497536946,0.9558195692069932,0.018818163490579975,670
5,2.496366024017334,0.3842648279170836,0.00920109748840332,0.00040004467592735,friedman_mse,0.01,deviance,3,log2,1,2,1000,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000, 'subsample': 1}",0.9264705882352942,0.946078431372549,0.9803921568627451,0.9753694581280788,0.9753694581280788,0.9607360185453493,0.02099334874505195,660
6,3.1369091033935548,0.38768114880458304,0.012200307846069337,0.001166801442737363,friedman_mse,0.01,deviance,3,log2,1,2,1200,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1200, 'subsample': 1}",0.9264705882352942,0.9509803921568627,0.9852941176470589,0.9802955665024631,0.9802955665024631,0.9646672462088283,0.022628615821199148,653
7,0.1263979434967041,0.017231221046891475,0.0030004024505615235,0.0006328621961059498,friedman_mse,0.01,deviance,3,log2,1,3,50,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 50, 'subsample': 1}",0.9558823529411765,0.9803921568627451,1.0,0.9852216748768473,0.9852216748768473,0.9813435719115233,0.014334019229028548,596
8,0.3039989471435547,0.08499444875402591,0.013600683212280274,0.01220837941175675,friedman_mse,0.01,deviance,3,log2,1,3,100,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 100, 'subsample': 1}",0.946078431372549,0.9656862745098039,0.9558823529411765,0.9408866995073891,0.9605911330049262,0.9538249782671689,0.00914452880247402,676
9,0.7530426502227783,0.09450287028770704,0.004799842834472656,0.000399114268082218,friedman_mse,0.01,deviance,3,log2,1,3,300,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 300, 'subsample': 1}",0.8872549019607843,0.9558823529411765,0.9362745098039216,0.9261083743842364,0.9113300492610837,0.9233700376702405,0.02315313750440738,697
10,1.3529988288879395,0.1926489684716218,0.006600522994995117,0.001020310659916442,friedman_mse,0.01,deviance,3,log2,1,3,500,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 500, 'subsample': 1}",0.9019607843137255,0.9509803921568627,0.9656862745098039,0.9408866995073891,0.9408866995073891,0.9400801699990341,0.02111338900331962,682
11,1.920393133163452,0.23621081347207235,0.007999610900878907,9.464947338714222e-07,friedman_mse,0.01,deviance,3,log2,1,3,800,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 800, 'subsample': 1}",0.9313725490196079,0.9313725490196079,0.9803921568627451,0.9704433497536946,0.9753694581280788,0.9577900125567469,0.021798006952546783,667
12,2.523738670349121,0.24099776801216508,0.010200262069702148,0.0007478825475410976,friedman_mse,0.01,deviance,3,log2,1,3,1000,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 1000, 'subsample': 1}",0.9215686274509803,0.9509803921568627,0.9803921568627451,0.9802955665024631,0.9753694581280788,0.9617212402202261,0.022836290007303632,659
13,3.006396436691284,0.2880333711730567,0.012400007247924805,0.0017444293018535127,friedman_mse,0.01,deviance,3,log2,1,3,1200,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 1200, 'subsample': 1}",0.9313725490196079,0.9509803921568627,0.9803921568627451,0.9802955665024631,0.9802955665024631,0.9646672462088283,0.02015752187267189,653
14,0.1298356533050537,0.014545198807486245,0.003001832962036133,0.0006349757682284,friedman_mse,0.01,deviance,3,sqrt,1,2,50,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 1}",0.9656862745098039,0.9852941176470589,0.9950980392156863,0.9852216748768473,0.9852216748768473,0.9833043562252488,0.009599990978644574,545
15,0.24199986457824707,0.01968695124608263,0.003599882125854492,0.0004899797523465627,friedman_mse,0.01,deviance,3,sqrt,1,2,100,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1}",0.9362745098039216,0.9509803921568627,0.9558823529411765,0.9704433497536946,0.9556650246305419,0.9538491258572395,0.010953506561103034,675
16,0.7871116638183594,0.07900993939625565,0.013199806213378906,0.016400933290900203,friedman_mse,0.01,deviance,3,sqrt,1,2,300,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300, 'subsample': 1}",0.8921568627450981,0.946078431372549,0.9558823529411765,0.9310344827586207,0.9113300492610837,0.9272964358157056,0.023124039894210472,692
