,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_loss,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,1.006364631652832,0.030086663922133175,0.006399631500244141,0.0010200666840501442,friedman_mse,0.05,deviance,3,sqrt,30,100,500,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 30, 'min_samples_split': 100, 'n_estimators': 500, 'subsample': 0.8}",0.9656862745098039,0.9705882352941176,0.9852941176470589,0.9901477832512315,0.9950738916256158,0.9813580604655655,0.011335517689656752,2343
1,1.0494670391082763,0.03238904254042545,0.007794189453125,0.0022302065306126764,friedman_mse,0.05,deviance,3,sqrt,30,100,500,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 30, 'min_samples_split': 100, 'n_estimators': 500, 'subsample': 0.9}",0.9607843137254902,0.9656862745098039,0.9803921568627451,0.9901477832512315,0.9950738916256158,0.9784168839949773,0.013356253633725737,2494
2,1.0367972373962402,0.020802932777426373,0.005800676345825195,0.00039992339565285114,friedman_mse,0.05,deviance,3,sqrt,30,100,500,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 30, 'min_samples_split': 100, 'n_estimators': 500, 'subsample': 1}",0.9656862745098039,0.9705882352941176,0.9852941176470589,0.9901477832512315,0.9950738916256158,0.9813580604655655,0.011335517689656752,2343
3,1.5914816379547119,0.035989564527601825,0.00800023078918457,0.0006333900971190513,friedman_mse,0.05,deviance,3,sqrt,30,100,800,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 30, 'min_samples_split': 100, 'n_estimators': 800, 'subsample': 0.8}",0.9705882352941176,0.9803921568627451,0.9901960784313726,0.9901477832512315,1.0,0.9862648507678934,0.009994306843965689,1808
4,1.7093305587768555,0.05812874375561619,0.00961298942565918,0.001724889090172265,friedman_mse,0.05,deviance,3,sqrt,30,100,800,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 30, 'min_samples_split': 100, 'n_estimators': 800, 'subsample': 0.9}",0.9754901960784313,0.9754901960784313,0.9852941176470589,0.9901477832512315,0.9950738916256158,0.9842992369361537,0.007829263911399745,2104
5,1.7070827960968018,0.06221919226636975,0.008885383605957031,0.0008909453543461259,friedman_mse,0.05,deviance,3,sqrt,30,100,800,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 30, 'min_samples_split': 100, 'n_estimators': 800, 'subsample': 1}",0.9656862745098039,0.9705882352941176,0.9803921568627451,0.9901477832512315,0.9950738916256158,0.9803776683087028,0.01116337212665037,2403
6,1.926355743408203,0.07522851359256105,0.009647464752197266,0.0008918855514070915,friedman_mse,0.05,deviance,3,sqrt,30,100,1000,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 30, 'min_samples_split': 100, 'n_estimators': 1000, 'subsample': 0.8}",0.9803921568627451,0.9803921568627451,0.9901960784313726,0.9901477832512315,1.0,0.9882256350816189,0.007334026613298852,1470
7,2.011887311935425,0.015306634200216454,0.00998225212097168,0.0007880518018703151,friedman_mse,0.05,deviance,3,sqrt,30,100,1000,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 30, 'min_samples_split': 100, 'n_estimators': 1000, 'subsample': 0.9}",0.9754901960784313,0.9803921568627451,0.9803921568627451,0.9852216748768473,1.0,0.9842992369361537,0.008432017585068794,2104
8,2.0029482364654543,0.014320827452421811,0.009605312347412109,0.0011976733682119627,friedman_mse,0.05,deviance,3,sqrt,30,100,1000,1,"{'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 30, 'min_samples_split': 100, 'n_estimators': 1000, 'subsample': 1}",0.9754901960784313,0.9852941176470589,0.9803921568627451,0.9901477832512315,0.9950738916256158,0.9852796290930165,0.006918772968273301,1990
9,2.3527520656585694,0.05798486447355357,0.010802268981933594,0.000749433692062955,friedman_mse,0.05,deviance,3,sqrt,30,100,1200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.05, 'loss': 'deviance', 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 30, 'min_samples_split': 100, 'n_estimators': 1200, 'subsample': 0.8}",0.9754901960784313,0.9852941176470589,0.9852941176470589,0.9901477832512315,1.0,0.9872452429247561,0.00796119933745071,1667
